"orf","chr","gene","geneflag","WtMean","MutMean","WtMean2","MutMean2","fold.mut.by.wt","p","p.paired","chr.combimatrix","start","end","strand","chr2","loc","sd.wt","sd.mut","sd.mut.vs.wt.ratio"
"orf19.3895","Chr5","CHT2",1,3109.56530459105,1300.19919950739,3692.01227405159,915.381686655274,0.247935710584932,0.000531814695909185,0.00593909544339866,"Chr5",921565,919814,"C","5",920689.5,1945.48909009369,362.336259023483,0.234325868384096
"orf19.1930","Chr5","FRE4/CFL5",1,208.977027283062,314.350394893646,180.806771735946,207.216463603743,1.08108977247222,0.258196929391351,0.285761477559599,"Chr5",308765,310897,"W","5",309831,172.146318597621,71.1175307808853,4.58144800494316
"orf19.3928","Chr5","AZF2",1,482.495193415679,703.034806429203,514.923489021939,453.921418499905,0.881531777394925,0.612338619133836,0.486999676219039,"Chr5",974261,973119,"C","5",973690,183.174921958601,128.930572307318,0.316515846651936
"orf19.3184","Chr5","SFT2b",1,1730.42871546683,2920.57466181479,2239.79637594194,2258.46688311209,1.00833580559853,0.74136053491368,0.480880566982412,"Chr5",427875,427228,"C","5",427551.5,1157.53270579495,1745.9856246399,0.322968855103142
"orf19.930","Chr5","PET9(ACC2:ANC2:OP1)/PET9",1,25355.1920162918,37508.8454907162,32717.7835999187,25378.0229989154,0.77566449210754,0.372250930583942,0.0111161709115802,"Chr5",134740,135645,"W","5",135192.5,16822.074970791,16759.9074566152,0.155000033724124
"orf19.2645","Chr5","",1,293.375990576141,427.386933569556,301.770858855443,293.50471753064,0.972607887467482,0.61793551790207,0.649481336455504,"Chr5",760533,760853,"W","5",760693,248.561860677784,91.5933259280845,12.1588785756228
"orf19.4235","Chr5","PDE1",1,630.329738350412,483.003622839149,719.11351482172,327.334016450852,0.45519102298057,0.603045057911798,0.617670662858478,"Chr5",508168,509448,"W","5",508808,992.382967320808,98.426006995559,0.988818988748287
"orf19.946","Chr5","MET14",1,1382.2654493495,2311.97819712352,1587.28220398644,1398.51038069899,0.881072299044645,0.665826873851766,0.382996862823095,"Chr5",78890,79492,"W","5",79191,633.71544284942,383.917943927135,0.243858269874528
"orf19.1968","Chr5","MAK31",1,342.941859650231,535.013217856671,335.995048583408,348.977116709771,1.03863767689761,0.613528933835699,0.592625617400388,"Chr5",223546,223869,"W","5",223707.5,184.791947245483,174.738796629586,6.50001153519277
"orf19.4317","Chr5","GRE3/@",1,994.595996789055,1445.51198874438,1190.52658374022,905.301861551948,0.760421374806942,0.269518381642669,0.0373870373786688,"Chr5",650950,649835,"C","5",650392.5,453.682952870257,354.086402160398,0.190156457461223
"orf19.5680","Chr5","",1,895.507570041372,1018.83474296927,1051.53865800987,729.598515601133,0.69383898541777,0.0951342203704164,0.0434082383006965,"Chr5",19011,20093,"W","5",19552,287.715263778901,470.92999132294,0.289846755488767
"orf19.1960","Chr5","CLN3/CLN2",1,663.262270397479,631.525159051475,700.094129009096,363.818597850242,0.51967097390916,0.0905792545408176,0.00425745962946798,"Chr5",245611,244214,"C","5",244912.5,380.248461315129,197.28523771555,0.144667497014816
"orf19.3180","Chr5","INP54",1,357.059681697613,428.986666350891,362.454817924014,284.967039836741,0.786213965836931,0.642155649819396,0.599922831488239,"Chr5",432248,430875,"C","5",431561.5,186.296138654087,148.326355856055,1.01427976549082
"orf19.6679","Chr5","ALD1",1,422.320485674841,725.685686641449,455.44542787135,476.984093430359,1.04729142997368,0.593250521621933,0.595141952492298,"Chr5",814425,813565,"C","5",813995,205.171998338921,104.323602269556,0.752544697916518
"orf19.4029","Chr5","SQT1",1,3197.36484280994,4834.88680541157,4034.51007604049,3422.43271602385,0.848289544831838,0.278079842300921,0.199550882226665,"Chr5",1155807,1157054,"W","5",1156430.5,668.429368248441,1677.16827510141,0.317709198229467
"orf19.3923","Chr5","PGA37",1,836.778183023873,2706.65313079371,1155.49094191187,2426.62000300823,2.10007704516763,0.455583241149323,0.0969217794747672,"Chr5",965838,965212,"C","5",965525,1270.79679736709,2992.70682728974,0.996701804552749
"orf19.1978","Chr5","GIT2",1,346.043616584565,489.854545736578,337.571262354766,307.886619991932,0.912064071580723,0.738520795935923,0.794099478825829,"Chr5",207953,206349,"C","5",207151,125.524567643427,91.1854768486992,0.725888716412915
"orf19.585","Chr5","MRPL17",1,903.116298288826,1093.97119588431,1019.38692675627,705.406762496398,0.69199118017045,0.160161936598495,0.178364038622459,"Chr5",194352,195203,"W","5",194777.5,376.094872003745,162.604364198156,0.402283704352064
"orf19.4253","Chr5","",1,422.450540586657,538.807113938693,440.547447894022,363.990141975177,0.826222337038116,0.404574243656825,0.506923481584792,"Chr5",538914,541259,"W","5",540086.5,162.961939161335,137.392659524262,0.546292866013244
"orf19.3996","Chr5","GPI10",1,648.97942413505,765.225227846603,713.655175108472,500.666090601856,0.701551825117442,0.061722683288502,0.0531901237608534,"Chr5",1104793,1106241,"W","5",1105517,215.079396221467,94.6302775692052,0.250074373936769
"orf19.4244","Chr5","YIL130",1,205.217219662773,263.651730730451,168.685563361175,168.658559851641,0.959468811329703,0.295153963193537,0.329758483032312,"Chr5",525352,524876,"C","5",525114,154.273479949965,45.6604905967855,47.3086989077289
"orf19.4258","Chr5","FIP1",1,1354.78061450044,1103.35149046356,1474.35995624186,764.861691945289,0.518775410785655,0.164557993425753,0.198207534290938,"Chr5",553782,554762,"W","5",554272,1172.00164784529,426.050484127886,0.458149689669092
"orf19.1970","Chr5","CVB1",1,472.592643606142,705.519971458265,539.169437044847,525.849668272235,0.975295764452792,0.897966557150762,0.830829274387241,"Chr5",221192,220488,"C","5",220840,353.513563657588,452.401046473173,0.481084119569719
"orf19.3926","Chr5","RNY1",1,417.661997334184,631.99856738902,478.06590180485,446.022169073799,0.932972143359157,0.815700853163297,0.810008276601014,"Chr5",971653,972852,"W","5",972252.5,336.555252438901,180.503039079387,1.69092368380583
"orf19.1954","Chr5","PUS4",1,761.538533961041,1287.28171390013,885.900832017113,910.463771619015,1.02772651149449,0.955328310153274,0.94844535800231,"Chr5",266976,268136,"W","5",267556,367.416241552026,504.691361266819,0.723171436869396
"orf19.2644","Chr5","QCR2",1,9646.41649617523,13686.4371023051,11992.0190203908,8867.05963595792,0.739413406606567,0.131695365212117,0.0563526670510964,"Chr5",762012,763136,"W","5",762574,2989.15493607457,4184.37655194771,0.278808116889583
"orf19.4149.1","Chr5","",1,197.655172413793,241.865388493338,161.955514617225,153.741076706135,0.892225861368036,0.547208309194291,0.562268548177252,"Chr5",342918,343768,"W","5",343343,167.851303475205,22.354331133289,3.76211145938185
"orf19.4306","Chr5","",1,748.224098736009,1222.24568245326,844.171337569988,774.536509974045,0.917511025905722,0.653007072836578,0.513698542006246,"Chr5",630583,629771,"C","5",630177,269.509275796606,254.909959409229,0.344342263479337
"orf19.3190","Chr5","HAL9c/HAL9/ZNC3",1,351.87333065096,279.781710660478,353.3741829533,176.433606887854,0.499282673718046,0.0878141794537554,0.175426710942229,"Chr5",415009,411977,"C","5",413493,174.646588259032,53.5572343208272,0.989282963939984
"orf19.3912","Chr5","GLN3",1,962.320197044335,1041.09580358389,1093.50973400998,687.497689008126,0.628707424932584,0.0062832323377136,0.0257579559806361,"Chr5",949906,947858,"C","5",948882,245.453677999369,157.382723698433,0.243637401410778
"orf19.3192","Chr5","STI1",1,1586.20017218112,2211.70876766408,2042.05899442891,1350.7685826073,0.661473829253918,0.132893321204321,0.105172838182204,"Chr5",409960,411730,"W","5",410845,1013.21444331045,346.379078929081,0.293234905747049
"orf19.4248","Chr5","",1,2930.30535196302,5152.68198458126,3894.60265781334,3608.48610912358,0.926535111838493,0.768218193473573,0.265019207237128,"Chr5",533251,534156,"W","5",533703.5,2389.93957170211,2251.00140687854,0.20290164037082
"orf19.4147","Chr5","GLR1",1,2832.40418758232,4562.09106732536,3644.10735711305,3241.79124755596,0.889598173124128,0.659792682271717,0.277649611939157,"Chr5",340321,338771,"C","5",339546,2184.9740988363,2267.8565127493,0.271428220570966
"orf19.4055","Chr5","YBR075W",1,388.036474053546,714.076354679803,431.120178843423,505.894414993296,1.1734417450616,0.415253800211289,0.372725433510761,"Chr5",1189130,1188819,"C","5",1188974.5,285.069927725898,233.166497096708,18.8651576934999
"orf19.575","Chr5","HYR5/HYR3/IFF2",1,968.451923076923,1374.28505960414,1156.85937245809,1042.44591731342,0.901099945361933,0.531821113056654,0.311798335958633,"Chr5",171037,174786,"W","5",172911.5,574.725141811832,902.447288443217,0.409236047855812
"orf19.4335","Chr5","TNA1",1,977.337856827081,1057.9666067606,1080.81226380034,638.935099146099,0.591161962670078,0.08046921806319,0.00917014637440547,"Chr5",681098,679566,"C","5",680332,451.083748210208,259.719859051423,0.202689779533428
"orf19.4268","Chr5","",1,1479.03289473684,2056.35067462696,1762.45523144874,1267.51532890516,0.719175900918209,0.163838328668426,0.0253261688994735,"Chr5",570513,568114,"C","5",569313.5,534.424284158215,764.318482324682,0.264407054355236
"orf19.3994","Chr5","OST3",1,849.28851776878,1076.79940318302,984.799660846364,676.658594474681,0.687102789914796,0.0629593355511593,0.0054289750406119,"Chr5",1102489,1101299,"C","5",1101894,301.618959161307,196.891361361968,0.135798609147886
"orf19.4290","Chr5","TRR1",1,1329.59440488932,1945.47691579191,1614.52630470188,1375.41187145596,0.851898087662267,0.406117944006683,0.298440465941862,"Chr5",611373,612335,"W","5",611854,481.728556397429,634.271537191087,0.370684004913922
"orf19.4295","Chr5","HIR2",1,472.330584707646,442.757568794887,482.367534659684,276.264250109664,0.572725629855193,0.00617741390115385,0.00839078971900404,"Chr5",619747,616693,"C","5",618220,143.95452579905,64.7817572961628,0.183328824687861
"orf19.4245","Chr5","",1,329.076378363016,426.295849454538,333.886713389378,285.343224159981,0.854610898599053,0.965561042709,0.96064701208943,"Chr5",527060,525714,"C","5",526387,182.60530819251,110.083308934937,1.39339309873664
"orf19.4142","Chr5","",1,551.412899235268,628.809963270726,618.97657818648,421.354584580143,0.680727832731017,0.127851913716619,0.143234000225218,"Chr5",329795,328283,"C","5",329039,198.843034458018,143.842562813019,0.466736747184864
"orf19.931","Chr5","",1,712.606868630462,822.34245040098,797.25846675691,558.461282793691,0.700477079993145,0.148658108349985,0.106845825702586,"Chr5",130828,132912,"W","5",131870,287.41749215675,206.247609712721,0.286147662923054
"orf19.1124.2","Chr5","",1,238.487637362637,336.323786920883,213.277969070238,213.17343511646,0.978895499764772,0.441667095962244,0.442776592499479,"Chr5",822244,821345,"C","5",821794.5,156.715459952345,72.7261128490954,3.76716411229149
"orf19.1966","Chr5","BUD23",1,2517.69414811825,3788.11257573088,3464.58337133578,2679.39720563178,0.773367795908671,0.870414929197207,0.440268642757678,"Chr5",225614,224799,"C","5",225206.5,4355.14517811748,2583.65973885367,0.294840739692542
"orf19.6663","Chr5","RPS25B",1,14791.1150524603,20717.4381117471,18663.8578160169,13095.9589664873,0.701674814263136,0.16946713513654,0.00995091988572306,"Chr5",793792,793475,"C","5",793633.5,6969.98926494202,4667.52166024527,0.145339281118534
"orf19.3214","Chr5","",1,616.488208252727,1220.30792913983,723.55614238444,837.460924949732,1.15742355830181,0.466285323583007,0.396727750508186,"Chr5",873722,874993,"W","5",874357.5,356.83458161239,307.597055341439,0.624757347873984
"orf19.4322","Chr5","DAP2",1,451.49206199869,464.415779723402,478.710656104294,313.247322123596,0.654356275819668,0.568443657357572,0.427389820649921,"Chr5",657016,659532,"W","5",658274,289.34121978983,150.023424917325,1.00773772846009
"orf19.4007","Chr5","",1,686.905533063428,1055.29074159194,821.783757313588,734.212471361839,0.893437555594893,0.767817471600198,0.588708226160013,"Chr5",1132689,1131388,"C","5",1132038.5,532.06859912425,418.110716129061,0.389096412035676
"orf19.4220","Chr5","",1,477.586206896552,1217.5207780725,534.298455861963,828.282887416834,1.550225119181,0.251522120222031,0.32233882354991,"Chr5",477818,477267,"C","5",477542.5,239.045837336939,202.217566272811,1.31319375909467
"orf19.4233","Chr5","THR4",1,2373.31324747545,3432.5406894225,2912.68029935208,2264.04463379521,0.777306261280664,0.659670098425108,0.0678363988692055,"Chr5",503332,504864,"W","5",504098,2075.80831521995,1680.74505650018,0.217049633359594
"orf19.3964","Chr5","ASH2",1,663.898904256663,655.301006993611,727.665551858192,423.359815745904,0.581805493835455,0.0225504495665278,0.00629098713943496,"Chr5",1036701,1038101,"W","5",1037401,253.681768322021,148.125131689134,0.169067671713943
"orf19.939","Chr5","NAM7(IFS2:MOF4:UPF1)/NAM7",1,1147.07397971055,1494.38706155507,1358.6655172925,981.14345128339,0.722137596631274,0.264467164726326,0.0125830032008927,"Chr5",95043,98102,"W","5",96572.5,600.802440560068,545.879088200744,0.167439184917392
"orf19.3978","Chr5","",1,425.997207873796,501.711980548187,460.230747363448,327.590740603818,0.711796729098407,0.257128757006885,0.250954693776966,"Chr5",1066988,1067701,"W","5",1067344.5,199.320806835204,55.5943284543657,0.448540184541483
"orf19.1281","Chr5","",1,724.247820809886,1054.4126568632,931.397603654737,800.28093386934,0.85922588884607,0.856692698330197,0.684311917963964,"Chr5",911557,910892,"C","5",911224.5,705.92102303016,566.755122944507,0.398871152539049
"orf19.1122","Chr5","",1,283.762956379676,398.622240104708,263.15079262397,252.394678105578,0.959125661712286,0.526321105564058,0.539364472915384,"Chr5",824273,825115,"W","5",824694,176.768043485664,65.6967091074237,14.7323565473573
"orf19.5691","Chr5","CDC11",1,654.270880838258,991.652604793372,735.860784892435,655.369516270976,0.890616173230069,0.96743379602148,0.938194644713738,"Chr5",8946,10154,"W","5",9550,493.925187635045,361.774932788434,0.752468916920797
"orf19.1941","Chr5","NUF2",1,517.265853072114,617.147366094281,559.41518118227,407.671440679993,0.728745758773329,0.143409176484194,0.173087351611586,"Chr5",290129,288720,"C","5",289424.5,160.255992581141,144.473289883779,0.395067837372092
"orf19.4340.1","Chr5","",1,349.30706214032,448.87595591543,347.525902883945,298.272652867013,0.858274593035503,0.746179008307569,0.783721070618876,"Chr5",691108,690651,"C","5",690879.5,152.192114871179,52.7618373835721,0.622501294052826
"orf19.3942.1","Chr5","VPS25",1,229.76182581786,312.555976313463,198.3890835031,194.084095320377,0.958121812208871,0.400151512513805,0.419267695420563,"Chr5",997808,997159,"C","5",997483.5,170.275885318474,53.459008450759,5.017256866568
"orf19.4250","Chr5","",1,231.102451641925,310.230990274094,199.583033449346,197.692051133035,0.990525335327205,0.65711119394879,0.686609449694804,"Chr5",534754,534230,"C","5",534492,154.544695666525,29.5380546759918,4.09116680132744
"orf19.3999","Chr5","",1,316.657211940107,333.257598041552,298.326175539363,207.810709228021,0.696588922686071,0.78931324257358,0.788427423886373,"Chr5",1109898,1112201,"W","5",1111049.5,178.601014866373,51.7105896474097,2.26383803617106
"orf19.2657","Chr5","",1,478.103154936413,763.393544371539,502.411259766864,475.581462846782,0.946597938643867,0.934242423739598,0.908871424932527,"Chr5",728217,726094,"C","5",727155.5,225.973955475813,195.951827632236,0.72450529635591
"orf19.966","Chr5","DUS4",1,841.534198475757,960.636162687887,984.517026365716,671.487911899871,0.682048043779017,0.431629214767692,0.206516078146286,"Chr5",47854,48873,"W","5",48363.5,612.401085221581,460.995041168967,0.512198720093149
"orf19.4001","Chr5","MSS2",1,456.26740090121,618.489721485411,515.369231788579,446.403545696199,0.86618198790596,0.99393296437634,0.990269276463164,"Chr5",1121614,1122879,"W","5",1122246.5,448.761265210406,409.286281499997,1.74023102869633
"orf19.3932","Chr5","",1,2841.16666666667,6996.67045941882,3692.88698206566,5061.19550392389,1.37052542590753,0.391484389376577,0.138711621007249,"Chr5",980783,979956,"C","5",980369.5,1312.72959384211,3581.78046943601,0.417792300704524
"orf19.1959","Chr5","",1,565.268284133189,655.724572123279,634.116301679138,425.590565454766,0.671155376904526,0.487336348990861,0.438517497214911,"Chr5",253350,254321,"W","5",253835.5,363.620649445262,127.953916199127,1.02235700949548
"orf19.3952","Chr5","SRP101",1,555.710480611343,810.898536049723,612.489197150489,567.938233570377,0.927262450036052,0.604847177054617,0.621754759188179,"Chr5",1013464,1015071,"W","5",1014267.5,172.689434189903,238.356165381956,0.386409053097766
"orf19.4307","Chr5","FTI1",1,502.114670795025,856.391197655944,605.841843870309,626.958861797157,1.03485566099553,0.732345357954684,0.582899825443902,"Chr5",630828,631706,"W","5",631267,644.920232937653,658.340983438971,2.564414147043
"orf19.4316","Chr5","",1,616.987981284083,1054.34354550723,693.897843502427,684.391582092743,0.986300200384395,0.876311064023596,0.808247156974894,"Chr5",648559,649749,"W","5",649154,300.60397860144,199.591655585316,0.456570978454445
"orf19.3206","Chr5","CCT7",1,3265.86193711511,5880.61427254701,4038.95551314226,3492.40916584295,0.86468126585675,0.722225788473722,0.112050780531334,"Chr5",384159,382510,"C","5",383334.5,3417.34622382949,3325.03140185069,0.267024678451269
"orf19.4011","Chr5","",1,219.636899637467,348.865288122788,189.941877221,225.909553443417,1.1742632759899,0.241921885702013,0.283793279879961,"Chr5",1137219,1138442,"W","5",1137830.5,155.485330171092,98.6027733182972,27.2508872545619
"orf19.3984","Chr5","",1,392.87364597415,370.967709209746,432.869710613248,265.698576250469,0.613807272109784,0.419071390087103,0.382917618421464,"Chr5",1088572,1091100,"W","5",1089836,264.227826040898,125.582504673528,0.865587277250229
"orf19.3905","Chr5","",1,280.844827586207,412.14367816092,267.163865406898,267.362602966451,1.00074387888965,0.729050517628618,0.780238803766282,"Chr5",939331,939972,"W","5",939651.5,180.838229571188,75.6263395642174,2.67382110518278
"orf19.1976","Chr5","TRX1",1,447.995271944228,732.865436829253,510.39707050764,508.963682243538,0.99719162129462,0.632129449882483,0.561863826668722,"Chr5",211966,211610,"C","5",211788,388.519035026892,329.021963938551,7.03315145112558
"orf19.6295","Chr5","MAS2",1,938.500442086649,1278.08620107962,1071.5228597567,826.285639211373,0.771132068427351,0.739388827896562,0.33446206101257,"Chr5",360976,362544,"W","5",361760,893.36686777251,750.63047237666,0.575495168871563
"orf19.3935","Chr5","",1,439.020272830618,757.572854935555,497.447497928705,542.696425978832,1.09096221860304,0.785143252476728,0.792952798760454,"Chr5",983163,983465,"W","5",983314,286.108611384458,228.619361350278,1.16668824735103
"orf19.948","Chr5","",1,205.771619684663,280.749273714791,174.767487278283,183.842262265361,0.999464719813155,0.518010173034575,0.535613769676858,"Chr5",77014,77355,"W","5",77184.5,174.562843698102,33.9179021214205,5.10155808850845
"orf19.4035","Chr5","GAS1/PGA4",1,3943.84985701433,4583.76407332048,4770.47810539292,3204.70440266887,0.671778453200743,0.0583706548328247,0.134009149980461,"Chr5",1167328,1165973,"C","5",1166650.5,1244.10596442521,1439.76940313355,0.466477046718586
"orf19.4274","Chr5","PUT1",1,1492.47641941392,1367.90268123138,2112.16603387881,1011.87591856559,0.479070254106572,0.40899159566646,0.0921382210750987,"Chr5",580961,582430,"W","5",581695.5,2763.7087746737,911.193640176217,0.460981324609368
"orf19.3941","Chr5","URA7",1,2248.4478021978,2831.25377249562,2717.21364755678,1776.53680189878,0.65380828758025,0.0116422956723809,0.0106626300025064,"Chr5",995489,993768,"C","5",994628.5,689.614190949601,406.124113387188,0.180371935119874
"orf19.6678","Chr5","",1,221.189959249557,321.456087998511,192.021125386707,210.978629675648,1.06885504226549,0.35868483732512,0.380184889357823,"Chr5",811715,810594,"C","5",811154.5,155.083378684962,80.4117907635228,5.88460922939409
"orf19.4022","Chr5","SDH5/SDH4",1,871.212426097294,1212.94081468038,1033.88474416053,787.889518307435,0.762067070587415,0.232310653789824,0.0232762460559419,"Chr5",1150815,1150321,"C","5",1150568,429.870803162936,284.187092114715,0.180845783335654
"orf19.941","Chr5","SEC14",1,3119.49264186106,3141.26376285541,4006.46142609331,2027.90972895901,0.506159803699001,0.064025725981001,1.24593639925232e-05,"Chr5",88250,87345,"C","5",87797.5,2191.33058035847,1106.21906503724,0.0487489602012134
"orf19.4135","Chr5","PRC2",1,1723.8747110925,2733.74451338891,2010.68934018782,1759.40115793482,0.875023865084237,0.624460461246801,0.289163172505304,"Chr5",322744,324240,"W","5",323492,805.188801375404,621.747926502441,0.215578016197319
"orf19.4247","Chr5","",1,515.740353037767,972.104668660374,594.750584097071,717.975742019538,1.20718795612373,0.590723892186534,0.368246476162638,"Chr5",532699,531755,"C","5",532227,318.080408019105,468.347890690577,0.525099430490928
"orf19.2637","Chr5","PER1",1,747.861217616322,1119.32108481859,927.413932122183,855.76877878532,0.92058526012754,0.634818728143698,0.533366591114924,"Chr5",778365,777352,"C","5",777858.5,987.629063988744,1015.41446743284,6.74978020883528
"orf19.3945","Chr5","",1,679.818973827141,958.172916957513,813.651101233864,716.716074951156,0.88086413680789,0.71183535302451,0.531829690429458,"Chr5",1002145,1003575,"W","5",1002860,454.442940383332,533.51948515043,0.542204140779208
"orf19.4323","Chr5","",1,333.559921962096,491.59549071618,337.635396477726,331.978256327334,0.983244825011218,0.8379562635881,0.831253217905014,"Chr5",660201,659698,"C","5",659949.5,175.644184639405,80.8196195123283,0.852814741543228
"orf19.3200","Chr5","MATa2/MTLA2/A2",1,197.626068376068,258.715046070082,160.981218907409,164.456792232639,0.958089513027434,0.30392160022548,0.348826370623295,"Chr5",395255,394595,"C","5",394925,151.862568965905,72.05656314192,5.12808803345144
"orf19.4349","Chr5","KRE12",1,2011.37599663394,3838.21483042819,2309.55495451086,2224.19264900267,0.963039500168,0.752709429331206,0.314276206973147,"Chr5",719348,716904,"C","5",718126,878.583822908748,1184.05303348459,0.239182627935748
"orf19.1967","Chr5","IMG1",1,865.04952159909,1327.04536387942,975.40295434509,808.582756503201,0.826251654006429,0.647237911180944,0.543375709900752,"Chr5",224544,223938,"C","5",224241,961.422950470271,720.645754770216,4.67334413805239
"orf19.1282","Chr5","CKS1",1,545.520375457876,753.031100768056,606.613128381541,512.352158143494,0.844611061271395,0.355136202975043,0.225676583466039,"Chr5",909931,909623,"C","5",909777,172.657005168847,163.70535530765,0.241425433235969
"orf19.1119","Chr5","MTR10",1,415.413682581786,614.089518668466,432.247927205278,385.895668784011,0.892764648471632,0.86114373543294,0.880464851357163,"Chr5",833556,830677,"C","5",832116.5,175.411334593981,53.6877405456279,0.856237596844438
"orf19.3973","Chr5","",1,1193.71284643971,2016.66295934354,1571.57961115968,1511.65045219609,0.96186692768343,0.849148476743649,0.479375917902619,"Chr5",1061148,1061933,"W","5",1061540.5,905.860276091183,944.820668443227,0.190366669950928
"orf19.4246","Chr5","YKR070W",1,1220.10839013692,2278.46501379997,1499.38899482026,1646.73057020241,1.09826774498889,0.821234632786614,0.697212405184356,"Chr5",529711,531504,"W","5",530607.5,537.850877611534,1377.5901660674,0.458928103217795
"orf19.4281","Chr5","IFH1",1,827.31542300712,842.425474052062,934.808004775948,557.223946184526,0.596083841107116,0.0651274941622696,0.0212568047482417,"Chr5",596402,595509,"C","5",595955.5,321.21331942739,322.898004716672,0.276418852479648
"orf19.5698","Chr5","RPL1",1,1174.99243760048,1526.2025862069,1407.39376186973,947.963932247778,0.673559850790017,0.083245497149294,0.0394297788561835,"Chr5",3999,4808,"W","5",4403.5,352.53895752295,389.125790291982,0.299851626176536
"orf19.4227","Chr5","",1,481.908611050172,820.246519675626,549.631856520208,559.536925800791,1.00529686004718,0.542030250649854,0.456683943247345,"Chr5",488687,489781,"W","5",489234,499.751445812369,454.501092591068,2.33077390600853
"orf19.923","Chr5","THR1",1,798.475981620718,1080.22593314631,870.5795345262,651.706379671125,0.748589133818551,0.283666768296738,0.0425016014098921,"Chr5",147787,146714,"C","5",147250.5,363.872614869304,294.501371661164,0.206888838507857
"orf19.3981","Chr5","MAL31",1,577.321870381081,418.699838677153,666.541970751838,324.177772540708,0.48635762902529,0.0322624138263533,0.0187590963366088,"Chr5",1076017,1074251,"C","5",1075134,322.436653829109,249.432528432559,0.263530648395342
"orf19.4006","Chr5","PAN5",1,308.956329124092,439.345168846076,309.131422816162,290.881647363822,0.94096434685906,0.633680386884846,0.655823740947666,"Chr5",1130335,1131393,"W","5",1130864,186.314070025898,52.0677782326102,2.74655363244325
"orf19.1955","Chr5","SHR5",1,317.41935102311,428.2302379512,312.402776509515,285.997180331385,0.91547579546776,0.841392791474113,0.840282008266412,"Chr5",266079,266809,"W","5",266444,171.357250710155,64.0648384290435,1.0381252137317
"orf19.2640","Chr5","FUR1",1,1470.75905598989,2716.21735733011,1867.92594900459,1811.12278695881,0.969590249508523,0.84287835677036,0.504815356805652,"Chr5",766948,766292,"C","5",766620,1198.7362874695,1245.19189126643,0.306544453336007
"orf19.951","Chr5","",1,509.570291777188,616.643837156995,595.774347570229,460.076667222497,0.77223309311461,0.583739473249031,0.206959904905623,"Chr5",72101,71613,"C","5",71857,333.042219587077,333.600836232337,0.197786509789706
"orf19.4016","Chr5","COR1",1,5142.11949413764,6953.80000232677,6409.83732010415,4475.23010901824,0.69818154276426,0.160725779535698,0.029998362813794,"Chr5",1146296,1144977,"C","5",1145636.5,2860.16795688061,1092.79016926076,0.170858425836973
"orf19.6659","Chr5","GAP5",1,2133.85626692148,6294.11906529866,2985.25866344877,4951.13234964826,1.65852708519683,0.356610737973323,0.00745111765897993,"Chr5",785608,787314,"W","5",786461,2215.02662983822,4214.43756011852,0.324652548912179
"orf19.6297","Chr5","DEG1",1,402.432092332954,523.971800494827,424.000780676971,326.491916851609,0.770026687994118,0.386525561392686,0.501076752287132,"Chr5",357172,358641,"W","5",357906.5,171.808343856593,78.877846003595,0.765938347912241
"orf19.968","Chr5","PGA14",1,9983.90104267078,15923.6389703259,13551.3704421269,11061.1962663859,0.816241893292221,0.393882840941496,0.118359825811535,"Chr5",45823,46218,"W","5",46020.5,6518.26955541597,5109.68973061664,0.225696397993317
"orf19.3199","Chr5","PIKa/PIKA",1,940.558971201213,449.682095907779,1079.39486330072,282.054121333214,0.261307637198413,0.00781041316989129,0.00132382813317348,"Chr5",398240,395370,"C","5",396805,677.50222625762,167.735273458495,0.171336293472543
"orf19.1934","Chr5","HST3",1,373.530172413793,485.707606974955,377.911790147429,311.502855353647,0.824273979999739,0.678996447007744,0.658802627207114,"Chr5",297649,299112,"W","5",298380.5,167.946483329119,88.1086354222453,0.667952381752034
"orf19.1977","Chr5","URA4",1,2488.90554109633,2347.45623536073,2863.10137693151,1421.5020996268,0.496490313294556,0.112881496149361,0.0152271627106,"Chr5",211286,210210,"C","5",210748,2069.73110407598,612.947662289782,0.194034158958298
"orf19.3894","Chr5","",1,507.669540229885,797.39067496327,565.737351789456,590.748237475978,1.04420935900274,0.9654735759991,0.960305935283987,"Chr5",919529,918507,"C","5",919018,229.620925020815,354.302683005819,0.525817019279833
"orf19.583","Chr5","BNA2",1,3219.22776381715,3999.44422652034,4102.69618606764,2908.41721127865,0.708903871838075,0.293132126973657,0.0303428879397268,"Chr5",190840,189518,"C","5",190179,2618.47814440656,3264.92803905503,0.365270270837027
"orf19.578","Chr5","MSB3",1,368.537183331411,548.013041556145,383.099669461193,378.748967250012,0.988643419564157,0.830518485264808,0.800389583152756,"Chr5",180051,181865,"W","5",180958,212.262034209662,195.382820228762,1.08106989448645
"orf19.5681","Chr5","",1,407.215438020338,544.037627778553,417.861618209963,349.804004941841,0.837128823748714,0.87620056292344,0.864506222624878,"Chr5",18148,18882,"W","5",18515,198.173794737756,122.386342989819,1.48421285255537
"orf19.6667","Chr5","(SAP30)",1,994.548771245282,1711.1902015483,1303.71899312893,1308.3307320842,1.00353737191801,0.992812614511846,0.984646417913027,"Chr5",797467,797973,"W","5",797720,835.89929396105,855.786475657768,0.436194788143873
"orf19.1107","Chr5","",1,750.275307521678,1519.71286472149,1006.81984236564,1275.99371115581,1.26735057997835,0.836904692012051,0.661811241396969,"Chr5",847694,847086,"C","5",847390,970.446186373965,1358.34542422979,0.752670805061978
