orf	chr	gene	geneflag	WtMean	MutMean	WtMean2	MutMean2	fold.mut.by.wt	p	p.paired	w1	w2	w3	m1	m2	m3
orf19.1135	Chr1	CKU70	1	389.516547502709	618.088505649575	387.445017059320	383.063060836215	0.98869012110063	0.944113152387945	0.944741861115563	627.964285714286	491.538461538462	456.368421052632	959.070175438596	627.482142857143	854.736842105263
orf19.4811	Chr1		1	643.139059934319	1486.11476608187	708.152016835196	904.315422447216	1.27700747995988	0.204230578031395	0.184668527563973	971.696428571429	796.48275862069	627	1844.68421052632	1618.82692307692	2250.49122807018
orf19.6264.3	Chr1	RPL39B	1	3982.24389762536	10046.6616441635	5262.43148323939	6051.67016094602	1.14997604818615	0.477924406678905	0.515156152876581	3872.68965517241	4775.13793103448	3077.55357142857	8513.75438596491	12703.1379310345	12369.6896551724
orf19.2193	Chr2	PRS5	1	1957.63448782766	3791.42601308754	2407.60819377108	2430.86581682824	1.00966005312548	0.91847876635398	0.792851548861173	3248.51724137931	1994.94736842105	1755.44642857143	5270.26315789474	2450.82456140351	5784.15517241379
orf19.3066	Chr1	ACF3/YNR67	1	2082.93772866073	3184.2799143861	2596.77066192433	2155.67524538408	0.830136937771248	0.170059144604437	0.0234935004212771	2805.15384615385	2653.68965517241	1379.94642857143	3320.47368421053	2552.60869565217	3292.35087719298
orf19.1453	Chr2	SPT5	1	758.70322703864	1065.01804605457	854.043294772638	688.993081509906	0.806742568821794	0.587731900870707	0.272241537477207	681.23076923077	1576.38461538462	450.875	775.771929824561	1055.63793103448	863.684210526316
orf19.1659	Chr3	ALG8	1	1094.58488853101	1883.15055761307	1270.86225622906	1231.66744472658	0.96915888302578	0.72385040606041	0.608899509756722	1741.33928571429	1438.22413793103	1012.94827586207	1608.43103448276	2550.65517241379	2036.73076923077
orf19.1896	Chr2	SSC1	1	6671.3474715192	14793.1701975429	7995.22611095343	8716.67113338733	1.09023447397510	0.835457205646327	0.525719361424037	9978.85714285714	9901.81034482759	6640.5	16781.4482758621	18022.6730769231	24062.8269230769
orf19.3693	Chr1	GAS12/PGA5	1	303.957709675382	454.200482599782	311.575057104549	300.081440488374	0.96311124284792	0.597574192187143	0.670475575679602	346.767857142857	325.892857142857	286.758620689655	699.068965517241	562.80701754386	472.434782608696
orf19.4623.3	Chr4	NHP6A	1	3601.17367745181	6035.5987350557	4405.52168915226	4086.23516065785	0.927525829851072	0.767355699468567	0.285164832056792	8665.82142857143	1770.60344827586	4984.89655172414	10178.1724137931	1946.01785714286	11693.5961538462
orf19.3506	Chr6	DBR1	1	312.997334461264	457.789782234389	299.252153698726	286.222192088325	0.956458252850141	0.762832016819852	0.784831126133487	378.603448275862	442.561403508772	361.896551724138	518.827586206897	416.543859649123	631.884615384615
orf19.1574	Chr2	TAF67	1	492.131895590666	801.109454339287	521.796520984779	488.229757260196	0.935670778982519	0.710341425302985	0.688580908078654	704.620689655172	635.551724137931	542.896551724138	1010.40384615385	638.964912280702	1071.45283018868
orf19.6451	NA	POL99	1	232.545271224037	289.829141702474	211.347461385973	189.100665088385	0.884184480055777	0.307557436403722	0.333613825637320	271.655172413793	260.105263157895	244.965517241379	335.547169811321	355.758620689655	344.942307692308
orf19.3537	Chr2		1	272.257073386384	393.237179487180	270.918730418421	276.069375274647	1.01901177097749	0.610261325227192	0.59407508923934	290.224137931034	281.758620689655	244.788461538462	346.326923076923	440.615384615385	392.769230769231
orf19.1954	Chr5	PUS4	1	761.538533961041	1287.28171390013	887.377602200154	910.693929300827	1.02627554159905	0.960098160677087	0.953907806289122	1280.86538461538	640.553571428571	945.586206896552	1092.30769230769	1337.42105263158	1610.11538461538
orf19.7307	ChrR		1	1127.87422634836	1933.78506811480	1314.26728133298	1200.50504701189	0.913440564231571	0.840317352279924	0.763853401793394	1089.65384615385	2191.88461538462	757.672413793103	1929.82692307692	1607.57692307692	2534.26086956522
orf19.826	Chr2		1	580.475048003519	888.119639699381	613.862825632355	530.080813146686	0.863516719066081	0.679933648868771	0.302939742644201	533.660714285714	1250.88461538462	374.672413793103	563.538461538462	1565.44827586207	825.344827586207
orf19.2644	Chr5	QCR2	1	9646.41649617523	13686.4371023051	12008.8401842166	8866.50576967935	0.738331565219159	0.130202584505853	0.0555121626776088	17717.7321428571	10335.5384615385	10032.1724137931	19857.0961538462	7411.80357142857	21090.0344827586
orf19.6252	Chr1		1	835.118914522159	1666.87183946826	983.249949007295	1066.16401165608	1.08432653643409	0.84254402770351	0.508282809741282	1632.89285714286	482.75	1183.37931034483	2394.01923076923	655.421052631579	3732.91379310345
orf19.1097	Chr6	ALS4/ALS2	1	1404.30751392185	2110.94423378849	1706.68235285216	1546.64068197168	0.906226445352865	0.614281899428788	0.298622250416749	2443.24561403509	1166.28846153846	1995.36206896552	3149.75	765.333333333333	2638.89473684211
orf19.4149.1	Chr5		1	197.655172413793	241.865388493338	162.319004307578	153.718791523941	0.890218625638399	0.54779469660406	0.562845051683577	242.379310344828	215.379310344828	135.206896551724	262.730769230769	326.19298245614	136.672413793103
orf19.651	ChrR	LYP1	1	350.773025346301	658.594314449918	347.270834043172	421.647714514186	1.21417543075837	0.193467103303481	0.290967339125612	515.879310344828	469.615384615385	374.534482758621	801.365384615385	670.655172413793	953.48076923077
orf19.2013	Chr2	KAR2	1	10008.5487400531	14950.1356100796	12222.9467997220	9138.44036958698	0.747646252521922	0.476097507982916	0.267567185709283	6538.23076923077	24143.7758620690	3986.92307692308	7519.48076923077	10812.3846153846	12153.1034482759
orf19.3428	Chr6	IOC4	1	641.769696539093	1027.45212722345	777.286632786947	713.362402163837	0.917759771071952	0.869709859161047	0.791999179469858	495.480769230769	845.844827586207	421	655.923076923077	1257.17543859649	743.689655172414
orf19.638	ChrR	FDH12	1	14928.4956546151	17555.3847681483	21051.6698729720	12531.8625573445	0.595290664966867	0.478231088848383	0.0252968136829524	4331.76785714286	24131.6379310345	3412.44230769231	5919.58620689655	14591.5535714286	8448.79310344828
orf19.2907	Chr4	PGA42	1	395.112958678748	1151.29445350177	441.396945383218	808.857326181436	1.83249416345460	0.0723694666495955	0.0344876907485344	390.285714285714	420.269230769231	324.730769230769	776.931034482759	1075.58620689655	1152.29824561404
orf19.4120	Chr2	LAS1	1	545.671150688392	1156.50689500054	619.956299079511	729.731921729156	1.17706993672398	0.670168128817547	0.556165017769954	911.857142857143	413.807692307692	654.365384615385	2269.55172413793	738.288461538462	2008.59649122807
orf19.7205	Chr1	DUR7	1	369.782764825415	669.700375635153	382.488758698042	448.505867888655	1.17259882202899	0.549056145167791	0.464527204510957	599.51724137931	344.017543859649	426.480769230769	990.706896551724	465.517857142857	983.134615384615
orf19.2863	ChrR	ERV1	1	493.006627421782	1042.78905822321	554.859770815856	669.847729025186	1.20723787208479	0.433618012514276	0.372960543194682	886.155172413793	275.789473684211	668.115384615385	1907.44827586207	524.403846153846	2027.43103448276
orf19.1652	Chr3	POX1	1	4200.56655924737	5739.64750969296	4998.01377487657	3427.20316784229	0.685713029657851	0.542304878695651	0.239047701859208	2353.44827586207	11111.5087719298	1782.30769230769	3443.15517241379	5199.43103448276	4709.72413793103
orf19.6816	Chr3		1	2896.47959033304	5428.66440948616	3557.57200429084	3280.52536783660	0.922124798564837	0.543340139494164	0.464557723061157	3333.67241379310	4726.53846153846	2456.10526315789	4805.31034482759	3291.55769230769	8282.58620689655
orf19.4306	Chr5		1	748.224098736009	1222.24568245326	845.35874724986	774.430729424163	0.916097138574076	0.647003887462162	0.506955463347879	862.553571428571	1182.05263157895	618.40350877193	1364.25862068966	917.105263157895	1521.10526315789
orf19.2670	Chr4	RMD12	1	554.842765346168	1167.19745373602	648.886875986015	808.933736145986	1.24664832358764	0.391311598836392	0.277841015404684	633.678571428571	563.086206896552	492.035087719298	1461.08620689655	998.51923076923	1171.55769230769
orf19.6011	Chr1	SIN3	1	640.275890876617	1096.21621984338	718.944290088124	692.191874659045	0.9627893067684	0.800957825437941	0.729372579249697	626.375	1014.43103448276	466.368421052632	856.051724137931	1344.07692307692	1037.53846153846
orf19.683	NA	ADK1	1	8284.18461355644	14126.7948875837	9909.27770347626	8339.33820472292	0.841568725215705	0.794538520571334	0.500080606487058	4859.53571428571	21450.2884615385	3317.40350877193	8507.6724137931	17339.7678571429	12092.3793103448
orf19.783	Chr1	NEO1	1	407.605118288648	684.131299734748	418.290544849534	423.293080933224	1.01195947684041	0.806350071015285	0.753574733360652	717.189655172414	409.692307692308	482.052631578947	881.258620689655	532.865384615385	1321.37931034483
orf19.499	ChrR		1	529.873570974297	795.460212201592	614.673888316883	548.313199710405	0.892039193680101	0.930237808231023	0.877606042172162	885.931034482759	370.730769230769	510.771929824561	1052.13793103448	494.692307692308	1121.15517241379
orf19.176	ChrR		1	633.313881520778	1124.76266691818	746.96156973568	794.841700643098	1.06409985847647	0.581915442798375	0.447394838849876	282.810344827586	1243.84482758621	277	447.913793103448	1646.21153846154	392.070175438596
orf19.1529	Chr2		1	219.456830626522	273.976193465664	200.266928515164	179.959388991704	0.841761556215924	0.325512564879046	0.332701174283908	210.879310344828	254.884615384615	212.736842105263	248.431034482759	305.741379310345	296.771929824561
orf19.3463	Chr6	LSG1	1	1093.57534862798	2366.74283485547	1359.24029505015	1599.30676320949	1.17661812192706	0.545255840088626	0.283982315027176	1580.05769230769	950.865384615385	1097.94736842105	2903.03448275862	1904.08620689655	3713.09615384615
orf19.7197	Chr7	NOC3	1	393.914186854182	563.449049513705	390.44615594284	335.631472037788	0.859610132995966	0.912323025981974	0.877688939294664	321.769230769231	780.732142857143	274.771929824561	308.586206896552	1136.13793103448	474.51724137931
orf19.1084	Chr6	CDC39	1	1044.3659369467	2433.23899843009	1192.33673135865	1466.86530690648	1.23024416536678	0.490216106465415	0.0637685596786886	1122.78571428571	1795.38596491228	895.157894736842	2039	3192.86538461538	2619.91379310345
orf19.6570	Chr7	NUP3/NUP	1	384.358247381274	584.695311166954	393.560206342326	368.542955100611	0.936433483775657	0.918646515771651	0.914127260929118	337.767857142857	732.961538461538	304.859649122807	482.620689655172	1131.56140350877	490.948275862069
orf19.864	Chr2	NMD2	1	458.135449975513	765.130570679573	487.123000564868	487.068633472182	0.999888391448108	0.871666998357911	0.826043188423355	763.910714285714	438.894736842105	604.017543859649	1136.96551724138	582.5	1381.43859649123
orf19.5875	Chr3		1	267.963981571967	462.843028908478	251.265297388376	296.129471018130	1.17855300392083	0.324970402973843	0.381392741342273	347.771929824561	314.307692307692	308.385964912281	559.310344827586	490.160714285714	663.298245614035
orf19.7599	ChrR		1	749.255747126437	1511.50804661410	863.24296971264	944.623144827344	1.09427261845155	0.725220603349639	0.63960375753569	1250.63793103448	750.241379310345	835.03448275862	2111.86206896552	1227.64912280702	2733.71153846154
orf19.5337	Chr2	UBC15	1	537.16092055187	1178.0324933687	630.576332909923	735.781888220772	1.16684031705623	0.326146759437227	0.337409383142923	465.961538461538	726.362068965517	397.413793103448	1103.58620689655	1060.31034482759	1396.58620689655
orf19.7427	Chr3		1	1109.08655098058	2067.95191227405	1270.62285978933	1342.28445254652	1.05639879072305	0.910075673883688	0.794267950404052	2395.23076923077	866.625	1447.05172413793	3651.21052631579	1242.05769230769	3336.89655172414
orf19.6367	ChrR	SSB1/HS75	1	26683.1703689211	38744.3680720369	31913.009312691	24225.2252508596	0.759101876400789	0.576256492186781	0.258132727936868	22934.8928571429	62279.9433962264	14769.6034482759	33772.350877193	50826.7692307692	44183.1228070175
orf19.7091	Chr7		1	2195.16546754818	4537.31162455210	2813.21183109450	3025.71349432217	1.07553702884329	0.746423574970938	0.616360493057910	1637.23214285714	3251.15789473684	1424.27586206897	3552.98245614035	6663.84615384615	3975.38596491228
orf19.4104	Chr2		1	317.67469596848	455.37134502924	329.162910376687	300.730523413685	0.911173284469058	0.529476813843549	0.515306751524503	486.75	268.140350877193	328.637931034483	883.947368421053	314.017543859649	640.78947368421
orf19.5495	Chr2	NAB6	1	1235.86656351312	2027.68667496549	1457.57336838842	1207.04751989496	0.828121277510402	0.420470690429532	0.408818692353895	1145.63793103448	2421.86538461538	822.333333333333	2153.98245614035	1823.59615384615	2292.06896551724
orf19.1864	Chr2		1	577.874526335733	1219.91263806356	624.596197505395	786.768885454624	1.25964405258459	0.364872343457148	0.406315818300476	720.275862068965	881.758620689655	595.821428571429	1158.98245614035	2035.28846153846	1105.18965517241
orf19.6408	ChrR	YDJ2	1	1238.13977167720	1860.2030651341	1562.48733598211	1169.99512709973	0.74880295037036	0.898146414227987	0.772531500145757	457.038461538462	2528.24137931034	377.910714285714	765.368421052632	1968.21052631579	834.80701754386
orf19.2542	ChrR	HLJ2	1	697.043948149552	1107.36181399010	804.397493257116	711.424415128466	0.87873176568214	0.61465876499792	0.530295459394564	242.211538461538	1704.98076923077	222.339285714286	340.017543859649	2405.03846153846	338.175438596491
orf19.1532	Chr2	TOM37	1	639.371068586586	946.063331405437	668.997762793492	565.265867219414	0.844944331142557	0.636062128348525	0.211055063463826	1182.14285714286	814.25	801.103448275862	1378.94736842105	761.846153846154	1369.07017543860
orf19.212	Chr2	VPS28	1	829.187312105948	1842.49764026556	1119.82527862216	1353.66998729513	1.20882249502413	0.422720638496502	0.183037106109844	967.035714285714	319.931034482759	718.293103448276	2050.28070175439	650.448275862069	2993.85964912281
orf19.3758	Chr1	TMS1	1	467.238152227145	862.558295329393	540.9590461555	607.571704043556	1.12313807923439	0.527980668570173	0.395693454584384	535.428571428571	476.280701754386	424.948275862069	1042.40350877193	641.807692307692	932.076923076923
orf19.2131	Chr6	TUL1	1	890.001502706811	1654.45014697442	1023.60007414232	1052.03292437283	1.02777730380132	0.745635932527157	0.662659517259281	1165.86206896552	1248.82692307692	903.655172413793	1777.07692307692	1438.55172413793	2156.15789473684
orf19.1662	Chr3	MRP1	1	636.486184792219	1318.93942637318	697.765519647856	771.517417722009	1.10569725215338	0.903886595719344	0.853573539040571	1033.77586206897	698.653846153846	875.568965517241	1882.86538461538	1178.75	2524.22807017544
orf19.5602	Chr6		1	4798.08893268206	7631.02356884985	5672.74704119	4229.84419683146	0.745643013185397	0.68692376293246	0.340940629188258	1991.30769230769	13490.8035714286	1478.96551724138	3785.92307692308	10231.8461538462	5592.63157894737
orf19.6803	Chr3	HUT1	1	417.721635404825	708.02832317895	421.329781033845	414.135200534397	0.98292411117535	0.83692884279551	0.788982850880156	545.461538461538	675.615384615385	408.034482758621	928.01923076923	629.421052631579	958.076923076923
orf19.5300	Chr4	CNE1	1	427.648859286859	1184.79073375400	447.554613618114	719.918484570086	1.60856007884743	0.186870063250179	0.162722884392366	741.357142857143	401.804347826087	543.551724137931	2032.30769230769	847.58695652174	2414.82758620690
orf19.7319	ChrR	SUC1	1	364.456618031595	569.805694053879	383.986558402599	380.909474668828	0.991986480603458	0.691512277049528	0.598370645863611	305.946428571429	546.214285714286	260.189655172414	327.019230769231	715.40350877193	441.172413793103
orf19.7509.2	ChrR	LSM6	1	1614.31299622745	4050.50729387571	2156.64419524829	2653.32784949600	1.23030393949175	0.785350603235626	0.421095462566974	2775	309.25	2269.03448275862	6885.65384615385	295.964912280702	10489.1228070175
orf19.5533	Chr6	VPS9	1	529.416401026882	765.595038332482	645.25007654431	522.048479882838	0.809063801555379	0.976205078147597	0.960752327498057	583.846153846154	457.561403508772	433.711538461538	1066.90384615385	542.152173913043	912.53448275862
orf19.4760	Chr1		1	1433.06594196034	2797.89242364310	1666.23844979499	1671.06979632653	1.00289955290140	0.920466948620833	0.865365998954544	2176.08928571429	2108.06896551724	1513.57692307692	3511.98275862069	2053.14035087719	4352.36206896552
orf19.3251	ChrR	ARC19	1	715.709702943256	1717.48640195759	878.858427612189	1156.13033670072	1.31549098282173	0.255194920416624	0.0045747436412402	892.357142857143	617.732142857143	647.211538461538	1266.53448275862	922.942307692308	2394.35087719298
orf19.1735	ChrR		1	334.260389036251	610.511138661439	343.086390435499	379.972826561778	1.10751355097314	0.615702817310249	0.613754759000007	400.896551724138	339.961538461538	261.923076923077	550.637931034483	930.134615384615	350.760869565217
orf19.5023	Chr1	DAL7	1	264.089700239768	437.052672989946	241.136908509816	274.545250900947	1.13754199422386	0.4094741161928	0.428411131567811	272.172413793103	432.586206896552	234.614035087719	433.086206896552	697.620689655172	357.586206896552
orf19.3482	Chr6	NPY1	1	1374.05976742808	2717.02738214226	1670.86074938611	1747.44260911878	1.04583377744723	0.869393562066788	0.564440545312314	2839.44827586207	698.192307692308	2107.77192982456	5189.63793103448	773.25	5913.91379310345
orf19.1630	Chr3	PSP2	1	807.864490693009	1120.36408550111	912.25068616442	666.778806196388	0.730916201334827	0.72150911556109	0.410524301685765	458.038461538462	1802.60869565217	372.771929824561	588.758620689655	1178.41379310345	736.070175438596
orf19.5410	Chr3	PAC1	1	399.918309395283	600.171240712302	413.116503102633	368.308014177498	0.891535466173322	0.858774005381182	0.866301145343228	501.196428571429	483.561403508772	403.578947368421	536.224137931035	716.701754385965	755.245614035088
orf19.3364	Chr4		1	1624.18934549016	4206.89920424403	2299.51205846563	2881.78803505208	1.25321718772589	0.463880880390114	0.28892759804641	1238.46428571429	937.017543859649	2697.08620689655	3429.34482758621	5246.07692307692	3945.27586206897
orf19.1170	Chr1	ARO7	1	385.665092217724	738.084437959832	412.509966007928	493.67307969626	1.19675430989896	0.477088379865585	0.407429821661049	297	600.038461538462	302.368421052632	481.741379310345	1124.56896551724	559.211538461538
orf19.2864	NA	RPL27A	1	22975.5878309279	46993.1153135657	29605.6592168776	29457.4951181238	0.994995412948974	0.928204692571682	0.907322206469128	20115.1071428571	33848.7931034483	18698.3508771930	49787.9655172414	57487.6346153846	63905.8275862069
orf19.6833	NA		1	2224.69340903098	4987.68404543631	2769.08801535142	3053.0383281864	1.10254289905586	0.458942854117399	0.479543972382803	3141.36206896552	2456.34482758621	2275.61403508772	5568.89655172414	5016.03846153846	7944.63793103448
orf19.3702	NA	RBP1	1	3617.72060899375	10946.2002419843	4984.57734315965	7439.77256398835	1.49255835586501	0.268148902224514	0.0765878115779738	3306.77586206897	2849.38596491228	4697	8810.96551724138	14019.8421052632	10007.7931034483
orf19.3190	Chr5	HAL9c/HAL9/ZNC3	1	351.873330650960	279.781710660478	353.947752501129	176.398722412061	0.498375031810657	0.0872734455272709	0.174831648409837	516.948275862069	365.094339622641	449.508771929825	324.413793103448	380.461538461538	316.912280701754
orf19.6937	Chr3	PTR2	1	9767.61493477283	17256.3262328013	13654.1785438188	13279.3980862575	0.972551958628742	0.90708800514437	0.699277282514548	6585.03846153846	11924.4230769231	4121.91228070175	7715.81034482759	17702.9298245614	11276.6538461538
orf19.3624	Chr2	MSU1	1	408.460173422061	782.239468461017	441.346330927424	504.044565853571	1.14206130318201	0.396630500301905	0.440415854751453	462	493	368.456140350877	785.810344827586	894.086956521739	894.59649122807
orf19.6877	Chr2	@	1	3299.64264233196	8648.40162547172	3883.59084508704	5085.10288288402	1.30938172575954	0.444911075441827	0.0343069627793861	6628.46428571429	3077.31034482759	4193.26315789474	12930.5689655172	7664.14285714286	16172.1228070175
orf19.3863	ChrR		1	268.429431503161	415.798313478214	244.330855454213	258.925911818463	1.05791648185276	0.449452819707918	0.452049379353415	270.928571428571	446.788461538462	245.315789473684	345.810344827586	676.096153846154	379.245614035088
orf19.3341	Chr1		1	5208.51985013373	10116.0078256453	6258.38784849122	6091.00330959076	0.973254367905496	0.90469334965703	0.847851736629125	5346.375	10409.7678571429	3093.92982456140	7682.56896551724	8121.94642857143	11171.5084745763
orf19.2272	Chr2		1	304.566074503234	468.250845532266	291.618313276097	287.9842441136	0.983823762488672	0.495152514889256	0.485743533551013	266.842105263158	508.288461538462	241.421052631579	351.327586206897	728.26923076923	361.210526315789
orf19.5498	Chr2	EFH1	1	301.423392976251	478.459293126716	299.799658889376	319.584542619786	1.06599368326069	0.435904083120016	0.464189490492485	452.551724137931	275.913793103448	350.456140350877	625.103448275862	566.846153846154	620.368421052632
orf19.7403	Chr3		1	466.886312681571	799.742036370479	494.639116516858	521.540679704175	1.05438624299823	0.640466073710013	0.558701842655103	843	385.160714285714	658.96551724138	1233.98275862069	556.385964912281	1226.14035087719
orf19.7386	Chr3	MBA1	1	541.461462841454	1105.45973841689	581.816901432944	651.45541555601	1.11969145954948	0.865087539021218	0.763293356639449	551.942307692308	983.140350877193	413.672413793103	734.137931034483	1164.75862068966	1227.98245614035
orf19.7517	ChrR	CHT1	1	379.469056150544	944.177476460825	398.806434196158	569.714079006646	1.42854786221033	0.223272557602147	0.277513714725155	437.714285714286	526.649122807018	364.258620689655	1226.08771929825	833.48076923077	1316.70689655172
orf19.4987	Chr1	NUP49	1	576.648490839167	976.182192051747	656.153965780627	636.240905010297	0.969651847266305	0.909557986610302	0.88389462577537	452.142857142857	904.827586206897	397.655172413793	747.210526315789	1209.36538461538	853.431034482759
orf19.4062	Chr1		1	589.719203928256	1157.13218390805	662.143854646994	770.300969622451	1.16334383263757	0.366611532056325	0.3882444297295	853.410714285714	688.846153846154	564.913793103448	1140.38596491228	1311.89473684211	1561.89655172414
orf19.4628	Chr4	MPE1	1	470.322785301007	796.741701180449	509.31887047406	489.149095612947	0.960398532176237	0.964066564308824	0.961694768787095	744.491228070175	463.98275862069	554.206896551724	1330.29824561404	609.649122807018	1343.13461538462
orf19.1351	Chr2		1	270.221043324492	373.478477083513	248.265874538376	236.653834473665	0.930124084571991	0.499847727518592	0.509722305978689	236.448275862069	459.019230769231	222.517241379310	367.438596491228	545.232142857143	344.303571428571
orf19.2987	Chr1		1	809.475675791979	1439.94982247285	918.795235256554	891.037182625358	0.969788641074695	0.95929342377489	0.899671638567892	702.172413793103	1581.09803921569	518.01724137931	1000.49122807018	1539.25	1264.58928571429
orf19.3234.1	ChrR	OYE22	1	302.817912514487	511.121089084338	300.681226999377	309.622444772269	1.02224712028455	0.489090056956314	0.495168156513345	478.637931034483	260.230769230769	368.421052631579	795.912280701754	407.362068965517	1134.91379310345
orf19.119	Chr6	STE14	1	306.709219445608	545.413212253522	292.509826797812	332.148551890673	1.13551245620292	0.551606243159237	0.527294766290862	526.519230769231	294.913793103448	412.19298245614	978.912280701754	379.842105263158	959.5
orf19.7190	Chr7	OGG1	1	477.477145699128	825.010566410452	516.623814207703	508.610503272575	0.984489079452489	0.928087324861903	0.939790716552046	618.696428571429	611.758620689655	515.465517241379	787.929824561404	1097.05769230769	1148.24561403509
orf19.3912	Chr5	GLN3	1	962.320197044335	1041.09580358389	1094.8532764045	687.50950858757	0.627946706106002	0.00605619279724788	0.0253201934795173	1362.30357142857	1400.01724137931	1058.39655172414	1049.21052631579	857.711538461538	1520.17307692308
orf19.5805	Chr2	DLD3/DLD1	1	6226.80654409126	8597.96287829432	7454.48284853782	5054.93803674692	0.67810713894639	0.379500951558339	0.0199535043634441	5280.30357142857	13895.4035087719	3791.39655172414	5585	8214.47368421053	8497.46551724138
orf19.3192	Chr5	STI1	1	1586.20017218112	2211.70876766408	2046.07574718555	1350.38993616163	0.659990197341977	0.131820077110900	0.104577204866152	1431.73684210526	1770.10344827586	1134.20689655172	1817.77192982456	2394.45614035088	2662.12068965517
orf19.5506	Chr7	PLC1	1	510.596198556671	816.483477011494	564.460121411288	532.724351292067	0.943776771971289	0.981167396098643	0.969082519524578	377.034482758621	913.43137254902	354	479.192307692308	1469.125	552.206896551724
orf19.4248	Chr5		1	2930.30535196302	5152.68198458126	3902.91773468082	3609.27173194672	0.924762441154013	0.765221602726629	0.260378132686635	4361.75862068965	1905	3190.63793103448	7608.96153846154	2257.44230769231	8345.56140350877
orf19.4099	Chr2	ECM17/MET5	1	1968.38277917384	3617.76221555214	2292.79625756053	2168.6160780917	0.945838981959543	0.79025978601022	0.129541666489435	4070.32692307692	1972.06896551724	2639.18965517241	6087.55769230769	2559.70689655172	6878.36842105263
orf19.7654	ChrR	CPR6	1	1392.79966688383	3414.59831192703	1970.40064503416	2319.49453970103	1.17716899126411	0.295476929722403	0.150894520865446	853.23076923077	1080.94230769231	696.258620689655	3160.15384615385	2212.86538461538	3925.88461538462
orf19.6701	Chr7		1	4327.52367531893	7979.91221536668	5147.85606245658	4706.76528579408	0.914315635225433	0.7018203138142	0.150707783120746	5724.57142857143	7242.74137931035	3427.39655172414	8396.09615384615	10596.2608695652	10127.1034482759
orf19.2878	Chr4	PGA15	1	269.485938265203	369.668960475902	262.822096145619	250.442934747022	0.942175464646491	0.466144558714305	0.459621228522518	373.321428571429	255.5	289.344827586207	468.096153846154	311.692307692308	479.396551724138
orf19.1414	Chr4		1	3484.9559817703	10356.2182356865	4434.73568029213	6525.5028933967	1.47145249769809	0.258929736827696	0.0265392972202494	1601.375	8023.86538461538	1225.48275862069	6172.34615384615	14125.4912280702	7294.01724137931
orf19.7213	Chr1		1	477.878048071106	699.756972210347	501.947498468043	414.704984683311	0.826191954236252	0.961186926550878	0.94813825125146	321.543859649123	1071.55172413793	279.586206896552	412.153846153846	842.478260869565	508.824561403509
orf19.2112	Chr2	PRP18	1	773.143597843935	1973.47390685066	948.318198641865	1333.98577460857	1.40668583237045	0.383882583746529	0.0248983743961779	1132.29310344828	532.465517241379	939.603448275862	2700.84615384615	772.620689655172	3456.89473684211
orf19.1541	Chr2		1	380.143625552462	327.608018443545	384.837484336892	219.580124818056	0.570578838484021	0.304219424951301	0.318186001751564	687.884615384615	341.11320754717	512.038461538462	389.538461538462	345.25	425.859649122807
orf19.801	Chr2	TBF1	1	593.161724769483	850.102298904096	638.740316635747	517.644974604021	0.810415377144914	0.220547004616374	0.140114181915720	811.303571428571	877.26923076923	643.634615384615	782.551724137931	1232.71428571429	1219.55932203390
orf19.4899	Chr1	CGA1(GAM1:ROT2:AMYG1)/GCA1/MP190	1	745.480347503374	1403.70449900724	816.96823679215	822.778595833066	1.00711209907466	0.798710634370167	0.537690149770596	1261	850.964285714286	1124.73076923077	2425.39655172414	978.375	2908.87719298246
orf19.4204	Chr6	PET123	1	1356.06051185656	2904.68350086091	1590.17892630512	1803.54019008108	1.13417437512627	0.524866067995817	0.180499572319342	1509.21428571429	2239	1124.09615384615	2462.93103448276	4212	3447.54385964912
orf19.6732	Chr3		1	395.371820216988	755.457140845368	432.427950593943	513.885374216541	1.18837224446458	0.462321793981114	0.380547810944333	304.964285714286	589.368421052632	287.365384615385	488.241379310345	1137.19230769231	571.764705882353
orf19.674	Chr1	CWC2	1	447.985781762098	671.43204651445	495.90679653108	447.14919161995	0.901679901844066	0.895725943015879	0.900819052476661	501.775862068966	536.714285714286	412.5	600.413793103448	778.76923076923	817.901960784314
orf19.718	ChrR	RRN11	1	291.005374842943	458.042474390219	272.62514781113	278.884602185199	1.02295993023507	0.689848172491807	0.726925292766678	353.224137931034	429.538461538462	323.368421052632	436.155172413793	610.846153846154	578.745762711864
orf19.4147	Chr5	GLR1	1	2832.40418758232	4562.09106732536	3650.85905023358	3242.66943979789	0.888193544363328	0.656640091723737	0.272939523559789	2715.19230769231	4040	1919.89473684211	2723.10344827586	5699.70689655172	3148.91228070175
orf19.248	Chr3	APL5	1	465.345572845686	865.503507608544	498.883283219079	530.262157040913	1.06289822665406	0.642336826361372	0.64929941390097	695.910714285714	477.80701754386	553.508771929825	1118.39655172414	744.692307692308	1458.61403508772
orf19.6494	Chr7	WHI3	1	402.054820960447	672.905614500442	421.177803017367	443.968649785789	1.05411217449055	0.683133572966275	0.730937681728214	452.714285714286	555.568965517241	398.456140350877	790.275862068965	876.96551724138	717.807692307692
orf19.5734	Chr6	POP2	1	1119.91946578403	1981.08979095617	1406.65277499268	1443.31251173459	1.02606168159878	0.96228613406511	0.872927928999583	2036.19642857143	447.217391304348	1644.0350877193	3671.05172413793	474.142857142857	2758.96153846154
