orf	chr	gene	geneflag	WtMean	MutMean	fold.mut.by.wt	p	p.paired
orf19.4913	Chr1		1	366.777604418214	410.239212012892	1.11849580528129	0.632632514303318	0.507330642511305
orf19.2533.1	ChrR	SBH1	1	2308.76097751640	3193.92156196018	1.38339204147325	0.207240809995139	0.106447394005548
orf19.6476	Chr7		1	301.823754845348	302.567220523412	1.00246324441376	0.988963442306493	0.978500896435748
orf19.367	Chr4	CNH1(NHA1)/CNH1	1	873.27876699054	933.803688097873	1.06930767516072	0.743756741542409	0.647302584438802
orf19.2645	Chr5		1	341.753038470317	338.879539877621	0.991591885750136	0.938046034045897	0.95615251457296
orf19.4235	Chr5	PDE1	1	741.343879422523	385.342619838493	0.519789304983079	0.375372565671234	0.362213426692835
orf19.5648	Chr4		1	315.833481033166	313.736198886356	0.993359531928188	0.976671834436549	0.942653432926846
orf19.1189	Chr6		1	2251.22616642828	1824.13869373882	0.810286732155812	0.666288655914934	0.522227889718675
orf19.4565	Chr4	BGL2	1	11184.5592109275	12214.8750916595	1.0921194891369	0.819309848651846	0.7271197702643
orf19.6378	ChrR		1	1488.66442157347	2150.06232276779	1.44428945275339	0.0711531166350436	0.00782469346001066
orf19.7201	Chr7	SLA2	1	2393.39843810495	2755.80615045217	1.15141971624005	0.635969009775197	0.499786100415885
orf19.6214	Chr1	ATC1/ATH1	1	717.978516527692	750.35628969857	1.04509574092476	0.884205891285597	0.767390697838377
orf19.1747	Chr2	KIP2	1	292.247879477800	284.776356538356	0.974434295459063	0.88615295711901	0.562700111230556
orf19.6738	Chr3	VAN1	1	935.497303594624	912.87910952645	0.975822277647126	0.919197455310003	0.813554813213559
orf19.6731	Chr3		1	598.31816841201	677.704047900173	1.13268171297365	0.626632951600881	0.551553147181436
orf19.5525	Chr6		1	2625.25514469090	3500.40709966246	1.33335881913855	0.249571945725343	0.0478380365558187
orf19.3777	Chr4	IMG2	1	431.513835737951	582.765987067035	1.35051518352922	0.306126454288332	0.205846708555658
orf19.899	Chr2	MPU1	1	1112.13809784580	1409.60162390428	1.26746995416726	0.327913132301878	0.32256548826958
orf19.3848	ChrR		1	390.611760585076	476.459388400442	1.21977737610045	0.320887757121158	0.0110671921886161
orf19.5943.1	Chr3		1	482.520318782048	608.895950913647	1.26190737925936	0.394679709402166	0.0141025236131184
orf19.4711	Chr4		1	1224.29269126007	1641.40435385221	1.34069603254989	0.460300859118683	0.130035958484097
orf19.1444	Chr2	ENT2	1	1242.73276156176	1368.11764130277	1.10089448320606	0.50557202281154	0.526859190157379
orf19.2663	Chr1	LRR	1	411.629948209863	451.775396157750	1.09752800573057	0.622982900595092	0.36520902712107
orf19.946	Chr5	MET14	1	1548.17759541828	1739.86144317946	1.12381257055292	0.660585643685773	0.399635899122788
orf19.3874	ChrR		1	2238.23479216214	2606.33091786094	1.16445822707600	0.749622936966346	0.219842208751638
orf19.2838	ChrR		1	447.457719719793	604.694903209845	1.35140120856227	0.173563886199917	0.00644901349356621
orf19.1136	Chr1	APS2	1	288.461203899535	324.363617638427	1.1244618453142	0.376814524344189	0.382263068817024
orf19.1968	Chr5	MAK31	1	386.679710575113	412.867669452576	1.06772519519712	0.804734562886083	0.460513261143237
orf19.4482	Chr1	IFI3	1	881.09933033849	1212.11595532963	1.37568593414317	0.505429970237452	0.124737538560932
orf19.6063	Chr1	UBP6	1	3713.92318902183	7148.05725159678	1.92466480532664	0.152549367944957	0.0196191440102093
orf19.754	Chr1		1	8910.43231086168	14307.3114446962	1.60568095301681	0.071580850217304	0.0332570626818372
orf19.909	Chr2	STP4	1	11929.1560618457	8917.11688003708	0.74750609630782	0.392184602551569	0.187536935826319
orf19.169	ChrR	CHO2	1	1381.83708481769	2010.50772570628	1.45495279276828	0.46585133708561	0.157434159670788
orf19.3683	Chr1	GCS1	1	1951.95778756857	2475.84271238245	1.26838947448062	0.465906585443776	0.179193821226069
orf19.4595	Chr4		1	534.861897794738	734.79281437455	1.37379913843954	0.299039715323547	0.131401162582398
orf19.3843	Chr4	SEC66	1	1812.09221616391	2975.65485945237	1.64211006090609	0.475668840861403	0.254814864644227
orf19.2722	Chr4	CGR1	1	568.232350754694	753.608986504424	1.32623386455122	0.604134780814812	0.42346684145002
orf19.1092	Chr6	RHK1	1	492.244544204116	517.645832412642	1.05160298576716	0.768464446810046	0.528944012192382
orf19.288	Chr3	MET13	1	837.327601925682	1362.8828314239	1.62765783462715	0.126222682573988	0.00577127156547657
orf19.4317	Chr5	GRE3/@	1	1136.49792732952	1111.80172001267	0.978269905537894	0.924012740367008	0.841596359877487
orf19.6437	ChrR	CDC23	1	490.837790643041	546.358607859389	1.11311438987534	0.748733342276194	0.511773164017957
orf19.1661	Chr3	DBP5	1	1033.02646976294	1410.46077162803	1.36536750307251	0.541258779722425	0.136247559290267
orf19.1509	Chr2	ROD1	1	392.33009302547	396.406442565407	1.01039010163228	0.956381647052839	0.84815792154187
orf19.1493	Chr2	RAD7	1	606.571535331557	882.777121521684	1.45535533750220	0.254301067784693	0.0650921504663602
orf19.5631	Chr6		1	352.16840529406	351.054031088408	0.996835678076454	0.986097931285847	0.949884198853208
orf19.55	Chr1		1	1270.62001494197	1796.97954443475	1.41425408328454	0.341452933332713	0.119932050642430
orf19.5904	Chr3	RPL19A	1	11669.6701610400	21006.5760240809	1.80010023712690	0.0143689056987560	0.00207872972620018
orf19.2196	Chr2	CUE3	1	489.52921071968	633.546747448098	1.29419600214805	0.112757897908685	0.0426759856383788
orf19.4114	Chr2	FAA2	1	955.914251982706	836.30384868106	0.874873292187498	0.42278237990203	0.22552113699372
orf19.5357	Chr4	AKL1	1	1186.58542487553	1496.38400311513	1.26108409200467	0.347282307858657	0.133539777467162
orf19.4707	Chr4	IFP3	1	444.072516861384	462.619214627093	1.04176502048988	0.733341409754944	0.619061116351932
orf19.6724.1	Chr3	FUM2	1	1278.21738303013	1455.57428294294	1.13875331556857	0.704501826097353	0.568035269554754
orf19.4772	Chr1	SHO1	1	1311.67090604179	1623.61813396671	1.23782430980822	0.477914216473472	0.0543817892508971
orf19.327	Chr3	HTZ1	1	3134.44970269660	3242.5106595934	1.03447525631177	0.87816855409066	0.675553587792425
orf19.4197	Chr6	YHM2	1	1391.01181969849	1860.81144049347	1.33773948872469	0.349481660746238	0.136173985154688
orf19.6072	Chr1		1	437.95965962997	553.621301150559	1.26409199792125	0.351338048537217	0.0742755751646563
orf19.4982	Chr1	TGL3	1	434.208407737099	470.693644366031	1.08402701555015	0.812431904434172	0.534080080074346
orf19.4522	Chr1		1	776.360237260381	1262.54359050388	1.62623422724371	0.263008131551748	0.0982751456591952
orf19.3559	Chr2		1	1214.17762195679	1642.91622874687	1.35311028554382	0.377840325067569	0.297963234016593
orf19.1560	Chr2	POB3	1	3241.07261328675	4853.58987322678	1.49752580467637	0.128062425878807	0.0621028800220297
orf19.1714	Chr3	PGA44	1	336.788763222963	343.923357392126	1.02118418114930	0.916707379757305	0.600379944711463
orf19.6029	Chr1	ROT1	1	1135.55029321304	1288.15521200302	1.13438851603674	0.735947346185035	0.608251755297353
orf19.3318	Chr1		1	359.764997573535	371.625831228540	1.03296828133643	0.878995074938597	0.460985904638765
orf19.4962	Chr1		1	371.817176469087	353.932620952857	0.951899598383084	0.828061412715617	0.71872416190381
orf19.4184	Chr4	YAP180	1	1280.7601445725	1397.87391164352	1.09144082720509	0.830913983036737	0.278061086006692
orf19.1308	Chr4		1	1232.47753602219	1356.97382179295	1.10101302630843	0.733914183170432	0.311511893984763
orf19.3579	Chr2	ATP4	1	7423.50656237413	10781.5158191414	1.45234812262271	0.284006648130378	0.0162886841122326
orf19.101	Chr6	RIM9	1	566.271823537577	755.356309975526	1.33391116876823	0.232124180792152	0.0162458665604675
orf19.4575	Chr4		1	381.75739950661	386.819498660062	1.01325998961643	0.946781445521084	0.867711625857669
orf19.2779	Chr1		1	736.173215523975	1131.02181404303	1.53635284494563	0.200729125816704	0.0944451613964193
orf19.3357	Chr1	FYV4	1	601.758113470833	787.403531480222	1.30850505186980	0.375146421337746	0.16577960576592
orf19.2859	ChrR	SRP40	1	1534.97244113561	1717.10520943678	1.11865539954999	0.816392302920823	0.45157367166524
orf19.2175	Chr2		1	2080.23456016664	3800.97349945151	1.82718505510601	0.163388781351895	0.0974489645380593
orf19.3004	Chr1		1	1015.38041240542	1497.12787551351	1.47445022301232	0.296889320361815	0.0551380004980679
orf19.5255	Chr1	PXA2	1	984.489936867686	1049.55886945736	1.06609405556414	0.789541169840274	0.514147216021738
orf19.6979	Chr3	AMI3	1	437.277658733989	503.68705629872	1.15187009040663	0.52353361377576	0.23721703365151
orf19.2295	Chr?	CTA2	1	560.127285948444	571.548059259733	1.02038960357368	0.935439001002894	0.907541392878314
orf19.2667	Chr4	RPF1	1	1164.98351496702	1846.01355662160	1.58458341504846	0.0213669458295966	0.0121922059247343
orf19.4688	Chr4	DAG7	1	1071.99998672123	4795.94712075127	4.47383132477449	0.114825075094677	0.0741366338544006
orf19.2896	Chr4	SOU1	1	3050.75917863815	9197.79980317524	3.0149216193725	2.17967087129266e-08	7.64628487992469e-11
orf19.7598	ChrR	AHC1	1	1170.62553837956	1612.51703382535	1.37748321812412	0.267003292576019	0.0347878867102119
orf19.1263	Chr4	FRE1(CFL1)/CFL1	1	335.757458211805	349.336812807708	1.0404439403021	0.889508963162006	0.591523607339102
orf19.1727	Chr3	PMC1	1	2484.24046948124	4194.72348665348	1.68853359333987	0.296653853354865	0.0901767840025596
orf19.2792	Chr1	IST2	1	814.33649943235	992.28669973597	1.21852170500483	0.519571477632937	0.113344056642405
orf19.7116	Chr7	LEO1	1	1970.9959625867	4642.64831190024	2.35548342057855	0.00932579395876993	0.00491856271267333
orf19.5680	Chr5		1	1020.02421845488	844.279163521234	0.827705017435897	0.438929628244553	0.395489901141097
orf19.4215	Chr6	FET35/FET34	1	288.331383753959	309.471267305526	1.07331801095092	0.718249461849436	0.278131628456978
orf19.6684	Chr7	PNC1	1	836.660812150219	1153.24025071630	1.37838444680166	0.115732858733114	0.0949329513437843
orf19.6459	Chr7	DPP1	1	766.942760140023	1125.45837217495	1.46746071632447	0.294248432904618	0.112181024146135
orf19.4609	Chr4		1	5928.87586111089	9618.55474529405	1.62232351808625	0.136590408337985	0.0272215009007825
orf19.2631	Chr?	IKI32	1	1293.85184510024	2279.31479526075	1.76165053509984	0.215052326888381	0.062448377670503
orf19.4639	Chr4		1	1343.27016000281	2332.85152718637	1.73669571218756	0.189650509105084	0.0368494473754818
orf19.1528	Chr2	MTF1	1	832.17355923451	1089.43271277160	1.30914122502731	0.146108100493456	0.0824970212306293
orf19.4593	Chr4		1	335.617309379642	451.836300496349	1.34628425849527	0.388525488703636	0.158578367898831
orf19.6173	Chr3	STD1	1	1193.94119898667	2091.68452352290	1.75191586093030	0.0606610880856468	0.0197052713005711
orf19.5238	Chr1		1	522.478349067833	600.004353375989	1.14838127636575	0.625418453727785	0.286773555334128
orf19.6602	Chr2		1	682.304016736785	1369.07782350211	2.00655102405804	0.0146703102420378	0.00862583432037412
orf19.6702	Chr7		1	2448.43428550281	3590.31620133693	1.46637229457013	0.164840098962001	0.0386978516416155
orf19.1960	Chr5	CLN3/CLN2	1	741.919025748235	465.025361427865	0.626787217053615	0.233532954005185	0.0305598498039987
orf19.4808	Chr1	NUP188	1	598.605181304812	657.509144777239	1.09840202743322	0.776130160811447	0.464499578319231
orf19.4659	Chr4	PRP21	1	368.129600833493	441.598547387551	1.19957359144093	0.434617499192426	0.0748862554545994
orf19.5323	Chr4	MDH3	1	6908.23471314538	8670.04090431386	1.25502986860247	0.384065825989295	0.31472696859518
orf19.5472	Chr3		1	485.18604420937	495.641244215681	1.02154884735679	0.954000866809148	0.857883545898074
orf19.7579	ChrR	FGR34	1	710.889650389065	987.639283404225	1.38930041091989	0.318379119085141	0.0621137439231375
orf19.5042	Chr4		1	204.465585651980	167.730198211821	0.820334618547077	0.462590942199299	0.0417865331163007
orf19.3180	Chr5	INP54	1	406.45673681806	337.197599085871	0.829602682257445	0.426078837634547	0.132645965614394
orf19.1757	Chr2		1	583.916928335174	783.8826133523	1.34245570784744	0.493647806848251	0.113747747501281
orf19.2570	ChrR		1	762.986816061743	1132.85917349748	1.48476900209741	0.161636837389895	0.127323084313378
orf19.6679	Chr5	ALD1	1	483.979152467779	570.513844860179	1.17879838821810	0.198366802043449	0.0320012662945202
orf19.4865	Chr1	SAC1	1	2846.87741108240	3136.71933961577	1.10181047044915	0.867538947980116	0.60448826108689
orf19.5723	Chr6	POX2/POX1	1	1247.51932283862	1516.68235516766	1.21575860782387	0.321368333256189	0.204870178413369
orf19.1005	Chr?	LRR	1	316.744158071806	344.464970660719	1.08751799167399	0.508192799416042	0.051305716040512
orf19.4029	Chr5	SQT1	1	3641.39553160222	4024.64073359481	1.10524679306781	0.598397996111244	0.644367637533094
orf19.5321	Chr4	MET12	1	922.966534458739	974.050210203277	1.05534726757400	0.914214671550337	0.8384241109097
orf19.3713	ChrR		1	293.837502083290	347.641800485772	1.18310902461739	0.511580171867003	0.465318589336656
orf19.4995	Chr1		1	269.126353381849	239.571452195801	0.890182062014141	0.440037157102529	0.052748433386366
orf19.69.2	Chr1		1	263.657077322718	291.704189077292	1.10637723834071	0.691772599188205	0.399847875113034
orf19.5144	Chr7	PGA28	1	312.588556049566	331.021425815999	1.05896847280459	0.813149451649126	0.495831286475963
orf19.1482	Chr2		1	750.447202230249	965.289220998186	1.28628532177807	0.46558932029639	0.402990632738360
orf19.54	Chr1	RHD1	1	592.125194355691	534.035501938404	0.901896266244007	0.6728293620399	0.236737192468732
orf19.255	Chr3		1	856.066054942115	684.691624662457	0.799811674239033	0.530198918529298	0.296513600171262
orf19.7455	Chr3		1	254.290395461259	236.070452123344	0.928349856451061	0.63991614651749	0.207025591161048
orf19.2720	Chr4	CCT4	1	1072.73534896792	1546.14047344294	1.44130653933469	0.431191576417647	0.162728500183999
orf19.6597	Chr2		1	321.055264892199	397.20717940734	1.23719254235158	0.381995047812406	0.0866102504356773
orf19.272	Chr3	FAA22	1	485.78523956025	500.355257270782	1.02999271390733	0.925623578547127	0.611402726314127
orf19.3923	Chr5	PGA37	1	1003.35883330090	2597.62420508715	2.58892842607599	0.261181042134449	0.143716875946349
orf19.1978	Chr5	GIT2	1	390.165221774596	372.424427933144	0.95453004816585	0.80301106854395	0.608776749245456
orf19.5441	Chr3	ULP2	1	908.762202670645	1222.79522548120	1.34556127212123	0.032332438403107	0.00863276820386349
orf19.6952	Chr3	PLO2	1	471.125257119476	423.595548370003	0.899114496556445	0.578826946368356	0.398102395044373
orf19.2903	Chr4		1	1355.55675783554	2663.41588352978	1.96481325339895	0.265970477093932	0.137062866622975
orf19.2432	Chr1	HAC1	1	1319.42702753546	1960.56329747807	1.48592021882421	0.331597794756374	0.0496976696582717
orf19.1030	Chr1	FPR3(NPI46)	1	3644.17351600972	5525.72400261028	1.51631748003614	0.379092001577876	0.0200140520024602
orf19.7036	Chr7	WHI2	1	2910.85474041156	4624.46386552542	1.58869620023415	0.275029576580978	0.0186631853241255
orf19.4869	Chr1	SFU1	1	523.019255327436	590.099130842462	1.12825507824378	0.512060638242337	0.145450635781445
orf19.3715	ChrR	ASF1	1	873.032517623694	1253.66122570425	1.43598457147574	0.343756434406082	0.0795401040709083
orf19.5980	Chr3		1	545.785718441801	611.752981851064	1.12086659870397	0.725605170782257	0.0104680201946469
orf19.585	Chr5	MRPL17	1	1017.40340889946	847.54172050786	0.833043916596133	0.415965294467062	0.345694724363807
orf19.4824	Chr1		1	958.236511933744	1418.57200988272	1.48039861998163	0.102830122923751	0.0183425472405857
orf19.6127	ChrR	LPD1	1	10812.8618117347	16409.9408427327	1.51763160654876	0.156356077498207	0.167802219332172
orf19.487	ChrR	SPT14	1	471.669684316073	599.116834897385	1.27020424423951	0.54056914125684	0.35310345632172
orf19.7210	Chr1		1	667.124735788184	1521.40657563616	2.28054289403416	0.0526103417110567	0.0171714834016169
orf19.4643	Chr4		1	769.344412154139	970.22756651154	1.26110952543989	0.613159839717147	0.255908350313057
orf19.1565	Chr2	DUS3	1	1238.14199808724	1899.06674144679	1.53380367064569	0.193506379220141	0.0296244482004946
orf19.6880	Chr2	COG4	1	671.72171865737	628.807962751344	0.936113788323235	0.785928808432126	0.671575251192061
orf19.993	Chr1		1	288.649936723283	366.979059783154	1.27136372849775	0.0530993257154995	0.0874717815280325
orf19.6440	ChrR	ASI3	1	619.772620032929	944.338578781494	1.52368553927297	0.039191389317452	0.0198580919011414
orf19.6809	Chr3	PMU3	1	1812.98444204378	2012.38861779975	1.10998669990305	0.844428370942825	0.738991792763418
orf19.7208	Chr1	CSK1/SMK1	1	246.290656404863	233.117754541327	0.94651481279955	0.676119295630367	0.248067500451047
orf19.342	Chr3		1	406.920839031036	456.538095068689	1.12193343588842	0.723393301128606	0.377101207628323
orf19.468	ChrR		1	214.602286945812	174.930458935431	0.815137906613277	0.354140987863675	0.0618596824689578
orf19.3571	Chr2		1	4191.11043530887	5130.19100072419	1.22406485820651	0.718211749494497	0.318512626476163
orf19.4253	Chr5		1	480.469213898844	428.009690239057	0.890816056175388	0.498144923580387	0.527693952948702
orf19.6489	Chr7	YDL222C/YDL225C	1	2737.67108683108	3537.97300819172	1.29232946397772	0.530604574340552	0.433845565319673
orf19.1546	Chr2		1	404.74070382524	533.434135437917	1.31796513272914	0.0850347633196964	0.0363331562468922
orf19.3505	Chr6	LIT1	1	575.43484066136	556.030796254026	0.966279336883682	0.897238395716716	0.786199944213911
orf19.986	Chr1	GLY1	1	7452.6784056461	9893.01570247916	1.32744433128690	0.206404854132286	0.230594328782294
orf19.6092	Chr1	KEL2/KEL1	1	937.604960601507	1127.22947450468	1.20224350539007	0.239853054336678	0.101573155918680
orf19.7566	ChrR	GNP1	1	884.978033123021	1875.86497664206	2.11967405566246	0.127325314513356	0.0309976609920641
orf19.851	Chr2	MNN41	1	575.905521720783	537.076032063567	0.932576632463613	0.804159288222517	0.320895736566286
orf19.7048.1	Chr7	RPS28B	1	5571.76046978413	11938.1872003347	2.14262390945841	0.088970403689149	0.0936490517634698
orf19.37	Chr?		1	306.399907548645	270.346662135470	0.882332714452757	0.525260399448856	0.137460205125319
orf19.5157	Chr7	YJL097A	1	529.315878051061	552.409200755437	1.04362862264666	0.871924906151226	0.401054376630203
orf19.3996	Chr5	GPI10	1	729.718047685618	604.405371474524	0.828272472349372	0.373172500149428	0.356853169597311
orf19.2016	Chr2	erg28	1	559.993466372591	877.747994314407	1.56742542015731	0.0707706588239159	0.0735265360710831
orf19.1192	Chr6	DNA2	1	557.295557310878	618.885694862025	1.11051611078390	0.663274040853421	0.373829879550864
orf19.5098	Chr1	NTG2/NTG1	1	634.510298039132	840.242673773013	1.32423804053247	0.294946129167754	0.133718524121270
orf19.4190	Chr4		1	904.2184555139	1310.27499394550	1.44906906727625	0.549661536770232	0.429319230267642
orf19.6781	Chr3		1	353.339804717116	433.875727871302	1.22792768343398	0.256193568031038	0.0099551846303586
orf19.3231	Chr2	CDC27	1	262.321955174177	229.243218147888	0.873900234525452	0.420507308418956	0.0586627828796146
orf19.695	ChrR	RGS2	1	578.839274492065	548.846075328548	0.948183890614824	0.774683970414575	0.62495429386965
orf19.4578	Chr4	CYT2	1	564.280543922316	749.351007384088	1.32797597835883	0.404127758831747	0.195466474041291
orf19.5175	Chr7	SSM4	1	572.192687047788	877.502229317098	1.53357819696114	0.147439733943416	0.0625241549969335
orf19.92	Chr6		1	3156.67821625516	3517.9988698564	1.11446230146001	0.83823929013068	0.725535663621439
orf19.4712	Chr?	MRS512(FRG6)/FGR6-3	1	3845.67997070753	3816.62068691403	0.992443655214464	0.984382633249793	0.964780950796784
orf19.7131	Chr7		1	796.893594870667	990.738279711598	1.24325039890977	0.202543975387111	0.0961863705739488
orf19.6154	ChrR		1	1221.92543965566	1626.31715696312	1.33094631160262	0.231498184785717	0.270656117982000
orf19.1983	Chr5	PFS3	1	823.443873396938	629.640559672723	0.76464295869405	0.145514430700748	0.00707972991166119
orf19.6999	Chr3	TCD5	1	416.211908665075	1052.81020758151	2.52950524880033	0.00376756611502716	0.00431968677550987
orf19.4244	Chr5	YIL130	1	234.188159437197	201.695770045458	0.861255199793941	0.365021153634748	0.127252562663442
orf19.4812	Chr1		1	683.5816810889	1031.16483036576	1.50847346980273	0.316269240790925	0.177354555919397
orf19.6194	Chr1		1	280.783397138717	281.794409586326	1.00360068457719	0.974758925091228	0.950525534046944
orf19.4258	Chr5	FIP1	1	1465.40709922458	893.521625503813	0.609742934899538	0.349256027131332	0.397292062442242
orf19.4426	Chr1	PEX3	1	360.622111428323	324.965646491227	0.901125128473484	0.643000618486225	0.257826734320119
orf19.5896	Chr3		1	335.591578312285	324.626568636982	0.967326326451795	0.78298094574499	0.731851439214307
orf19.672	Chr1	PRP28	1	654.121196491809	731.545029953175	1.1183631319037	0.792824883877688	0.488121199062845
orf19.621	Chr?		1	363.57826192998	359.853668538411	0.98975573134709	0.966894945602476	0.94763775996955
orf19.7667	ChrR	IAH1	1	1067.8839089681	1090.59652140292	1.02126880295140	0.93917399447486	0.713741434344988
orf19.1478	Chr2	STT3	1	862.416571399228	1137.20006298939	1.31862037523738	0.464476630875616	0.175703402571438
orf19.3876	ChrR		1	522.144088368423	560.758935403112	1.07395438901808	0.725014290150718	0.356558847596180
orf19.3348	Chr1	MRPL23	1	1506.12054280937	2507.52962528346	1.66489305072897	0.101216101770225	0.0216407455517251
orf19.5818	Chr2	SUR2	1	3616.63297596103	5281.9435359413	1.46045882207269	0.437426371975842	0.106398810666980
orf19.4193.1	Chr6		1	687.417414413337	1056.72943398577	1.53724565573832	0.168342467660834	0.0834038404468445
orf19.5269	Chr1		1	369.648212468322	403.345881026294	1.09116145411053	0.649156902068054	0.172854488184256
orf19.2833	ChrR	PGA34	1	785.136022547673	792.772217419586	1.00972595149454	0.956673242185329	0.939114876860299
orf19.5751	Chr6	ORM1	1	285.26544704113	329.037539629637	1.15344337368064	0.166857704799154	0.0748790857567377
orf19.5620	Chr6		1	3625.61691019729	9316.50213352308	2.56963224860293	0.0523842847360379	0.0315490748868204
orf19.5732	Chr6	NOG2	1	2124.7272501581	2262.81479860966	1.06499071748681	0.79961801131975	0.686830123989688
orf19.440	Chr1	SDH1	1	638.741059319693	697.146883898523	1.09143897002807	0.748069124121583	0.677534599994673
orf19.3523	Chr2	CRK1	1	792.45314877092	839.266015421059	1.05907335559553	0.644207404769057	0.458020635791182
orf19.7594	ChrR		1	287.584221823489	268.337256131931	0.933073638151918	0.810741882492044	0.613110017613057
orf19.7567	ChrR		1	498.041890719681	628.022482648758	1.26098325131095	0.0408520150841562	0.0294090820399897
orf19.2067	Chr2	NFU1	1	1868.28115435230	2513.92803154136	1.34558335916678	0.482059202590362	0.0377009818031638
orf19.6085	Chr1	RPL16B/RPL16A	1	7837.95628665103	11321.0564307088	1.44438881982411	0.253605328392108	0.159210359240919
orf19.3245	Chr2		1	941.079036824865	1134.66879884113	1.20571041797873	0.613096441942637	0.133535030480828
orf19.4448	Chr1	SOG2	1	1146.16336766720	1173.66359430697	1.02399328700911	0.953292141353743	0.925244778562746
orf19.1874	Chr2	MEK1	1	262.831772521024	253.681450102576	0.965185630600591	0.831493655610903	0.628057231362375
orf19.914	Chr?	MRS512	1	566.520836120089	549.449086577296	0.969865628138742	0.900210381632303	0.615297704747397
orf19.3097	Chr4	PDA1	1	12697.0106604125	28123.3629979945	2.21495939084931	0.000229821770119342	0.000650128224879825
orf19.2882	Chr4		1	517.950689859382	865.735255310743	1.67146269376682	0.0633609957621806	0.0134052436746392
orf19.299	Chr3	ECM14	1	1268.30477525029	1244.57494792867	0.981290122228757	0.92695620512636	0.89084842308985
orf19.1327	Chr4	RBT1/ECE99	1	281.926240195055	310.514773377598	1.10140430051053	0.699620126553998	0.267056935795565
orf19.6978	Chr3		1	350.111645204898	310.693660270405	0.887413099580208	0.702077794000482	0.40509303227463
orf19.5717	Chr6		1	336.910985340027	324.223587839571	0.962341989271584	0.918356002768017	0.764450253376038
orf19.5578	Chr6		1	667.905425505931	647.678897409441	0.969716478824574	0.928026076851133	0.661356502843432
orf19.4183	Chr4	MUC1	1	1721.39796387417	2551.47830362173	1.48221292064235	0.0250430531035259	0.0500731251279105
orf19.1766	Chr2	IFO3	1	339.483929942245	474.606604773203	1.39802377347861	0.144261639467561	0.0396044204939829
orf19.5170	Chr7	ENA2	1	4211.85178466632	4836.00544230246	1.14818984369498	0.606818176089984	0.688043029783295
orf19.2400	ChrR		1	1298.01803079049	1921.5247326543	1.48035288191189	0.362309409905345	0.0577749195741574
orf19.6824	Chr3		1	262.292822873443	298.696830013069	1.13879147260232	0.643394732346843	0.367121059078266
orf19.3003.1	Chr1	RPL6	1	1449.30590236464	2030.69740954837	1.40115168663507	0.118377469758712	0.0425998721686285
orf19.5302	Chr4	PGA31	1	354.76972926789	410.017730951668	1.15572918748674	0.167731556488508	0.0341378944405838
orf19.88	Chr6	ILV5	1	9237.36337015517	14617.406841821	1.58242198082714	0.379072251553521	0.116164077121690
orf19.6851	Chr1	CHL4	1	342.946217500613	366.317515100377	1.06814857959389	0.837316183944963	0.617571078154219
orf19.2476	Chr1	ECM5	1	1296.93012810781	1428.26145191024	1.10126322224778	0.533578623953193	0.561902254335777
orf19.4965	Chr1		1	381.637292463712	389.775624839884	1.02132478281573	0.919718748768449	0.669764676309409
orf19.6220.3	Chr1	RPL34	1	25835.9808791590	33549.2513417314	1.29854761460961	0.298407056265258	0.100658891267187
orf19.233.1	Chr3	HRT1	1	1138.88914703467	1823.18856109299	1.60084812981143	0.0652751533692736	0.0293708729034297
orf19.2051	Chr2		1	578.465986216125	665.334296116306	1.15017012576384	0.593540367943164	0.164023421838143
orf19.6151	ChrR	ARC15	1	5964.21739150425	9192.6151932705	1.54129445488774	0.371179177746826	0.0414965654110169
orf19.5418	Chr3		1	746.84225233824	780.872469195854	1.04556546814414	0.890841992622509	0.78536901344687
orf19.1178	Chr6		1	243.842938354834	256.237729721805	1.05083104497754	0.849537733027224	0.538450416057408
orf19.7376	Chr3		1	565.18529086491	528.516141043833	0.935120127126872	0.819437581784835	0.595711580369901
orf19.7310	ChrR	MSC1	1	6021.54908707328	8680.97515762493	1.44165148072292	0.253995046910566	0.00253439103028771
orf19.28	Chr2	TPC1	1	786.996313288405	916.527543354907	1.16458937339270	0.171709353626241	0.266942342513728
orf19.6461	Chr7	COX20	1	761.655694325536	1248.09624684699	1.63866200455865	0.301353188590834	0.0673123932135674
orf19.4897	Chr1	SFH5	1	1045.85317671617	1743.97347985938	1.66751272423841	0.34534123384953	0.241146884197606
orf19.1323	Chr4	APL6	1	551.657037844919	562.491313560851	1.01963951327125	0.923234571555474	0.883161156801367
orf19.6586	Chr7		1	7216.88745186247	7079.96318847645	0.981027241411298	0.951853067733552	0.91328224140688
orf19.6782	Chr3		1	236.275124290936	204.451218419982	0.865309960299638	0.175594412798965	0.0024727010026408
orf19.3728	ChrR	FUN21	1	444.293448149551	486.888981089329	1.09587252100427	0.636928931508767	0.424406948065168
orf19.5642	Chr4		1	8436.41217922097	12604.8203121952	1.49409725893207	0.235480797948874	0.312522787303407
orf19.7450	Chr3	BNI5	1	906.317081136315	1049.05017908506	1.15748693356832	0.683683635668803	0.133654306702145
orf19.2174	Chr2	RAD57	1	1023.99287978726	908.130571840662	0.886852428143184	0.804586985216308	0.780482245399138
orf19.5753	Chr6	STL1/HGT10	1	2686.30766738697	3910.10415704403	1.45556825248073	0.305351958949883	0.0339176201292037
orf19.4171	Chr4		1	417.682678738945	417.154677698859	0.998735879970698	0.994376323218104	0.985325636109015
