orf19.4197,YHM2,6,1214.2 ,1306.8 ,1.1 ,0.269 ,0.792787865,0.441531028,1.1 ,0.087 ,110646,109741,C
orf19.3649,,6,1352.1 ,1456.9 ,1.1 ,0.385 ,0.824277769,0.55788416,1.0 ,0.101 ,134314,135168,W
orf19.3407,,6,180.8 ,195.0 ,1.1 ,1.086 ,0.678011686,0.440157324,1.0 ,0.061 ,372783,373919,W
orf19.1220,RVS167,6,4537.0 ,4901.2 ,1.1 ,0.475 ,0.962746849,0.916243546,1.0 ,0.042 ,879364,878042,C
orf19.1199,NOP5,6,3454.9 ,3742.7 ,1.1 ,0.306 ,0.934752305,0.849971115,1.0 ,0.020 ,66035,64485,C
orf19.5552,,6,466.1 ,505.7 ,1.1 ,0.424 ,0.955213363,0.936767944,1.0 ,0.099 ,575657,573450,C
orf19.5749,SBA1,6,6614.1 ,7180.7 ,1.1 ,0.600 ,0.715137916,0.621187542,1.0 ,0.019 ,810326,809661,C
orf19.3508,,6,1598.0 ,1735.0 ,1.1 ,0.338 ,0.752442685,0.193119342,1.0 ,0.087 ,417449,416316,C
orf19.1187,CPH2,6,757.2 ,822.6 ,1.1 ,0.589 ,0.300016264,0.178251804,1.1 ,0.113 ,32572,35133,W
orf19.1182,,6,641.1 ,696.9 ,1.1 ,0.552 ,0.804000536,0.822278506,1.1 ,0.203 ,26861,25968,C
orf19.3414,SUR7,6,4144.4 ,4512.9 ,1.1 ,0.555 ,0.852643195,0.858883452,1.0 ,0.071 ,365076,364264,C
orf19.3642,SUN41,6,5851.0 ,6375.1 ,1.1 ,0.468 ,0.949056461,0.917922556,1.0 ,0.065 ,158331,159587,W
orf19.2154,HXK1,6,381.2 ,415.5 ,1.1 ,0.334 ,0.980011833,0.951473454,1.1 ,0.195 ,1019511,1020992,W
orf19.3426,ANB1,6,23094.4 ,25208.1 ,1.1 ,0.306 ,0.569177058,0.285508206,1.0 ,0.051 ,331257,332450,W
orf19.5754,,6,811.2 ,889.2 ,1.1 ,0.447 ,0.733461498,0.685984414,1.0 ,0.045 ,824678,822828,C
orf19.1214,,6,1344.8 ,1476.7 ,1.1 ,0.580 ,0.90494922,0.800093624,1.0 ,0.045 ,886677,888020,W
orf19.685,YHM1,6,1663.0 ,1828.8 ,1.1 ,0.136 ,0.919305373,0.334677189,1.0 ,0.067 ,397098,398012,W
orf19.5609,,6,207.3 ,228.8 ,1.1 ,0.722 ,0.87828125,0.304851054,1.0 ,0.068 ,676630,677715,W
orf19.3643,,6,261.7 ,293.1 ,1.1 ,0.728 ,0.865526111,0.73783209,1.1 ,0.163 ,150599,149427,C
orf19.1082.1,,6,8772.5 ,9824.5 ,1.1 ,0.516 ,0.649612662,0.186738195,1.0 ,0.133 ,937165,937416,W
orf19.5759,SNQ2,6,1403.2 ,1572.5 ,1.1 ,0.436 ,0.461598294,0.406230727,1.0 ,0.057 ,836962,832475,C
orf19.3473,,6,261.1 ,293.9 ,1.1 ,11.628 ,0.562511287,0.147348068,1.0 ,0.069 ,479519,481168,W
orf19.5711,,6,399.5 ,450.1 ,1.1 ,29.885 ,0.528919579,0.357644002,1.0 ,0.092 ,737504,739369,W
orf19.5764,SKI8,6,575.9 ,649.1 ,1.1 ,0.374 ,0.626671526,0.577848303,1.0 ,0.115 ,846141,844987,C
orf19.4211,FET3,6,1362.5 ,1536.6 ,1.1 ,0.559 ,0.671933229,0.260987835,1.0 ,0.099 ,89365,87506,C
orf19.3411,,6,329.4 ,372.2 ,1.1 ,0.388 ,0.643170686,0.459383604,1.0 ,0.032 ,369515,368628,C
orf19.3433,OYE23,6,860.5 ,973.2 ,1.1 ,1.152 ,0.863270621,0.492391624,1.0 ,0.114 ,304836,306056,W
orf19.3412,ATG15,6,755.4 ,854.6 ,1.1 ,0.242 ,0.650702479,0.105903061,1.1 ,0.171 ,368297,366504,C
orf19.5543,,6,558.1 ,633.7 ,1.1 ,1.194 ,0.408391612,0.411247093,1.0 ,0.085 ,563978,561543,C
orf19.1204,,6,183.7 ,208.8 ,1.1 ,1.208 ,0.723781999,0.563545743,1.1 ,0.088 ,76177,74639,C
orf19.686,,6,201.7 ,230.5 ,1.1 ,1.009 ,0.646260359,0.220971932,1.0 ,0.090 ,400699,399104,C
orf19.1180,,6,875.6 ,1001.9 ,1.1 ,0.127 ,0.955836885,0.094885495,1.1 ,0.119 ,23430,24677,W
orf19.105,HAL22,6,877.6 ,1008.3 ,1.1 ,5.267 ,0.631853826,0.284252582,1.1 ,0.157 ,200573,201649,W
orf19.5763,,6,576.8 ,664.0 ,1.2 ,0.634 ,0.518088875,0.618742554,1.1 ,0.139 ,844153,844935,W
orf19.5608,,6,319.0 ,367.4 ,1.2 ,0.418 ,0.788456161,0.265853784,1.0 ,0.044 ,676416,675424,C
orf19.5619,,6,393.9 ,454.5 ,1.2 ,0.237 ,0.70931738,0.379114889,1.0 ,0.094 ,693815,695932,W
orf19.3419,MAE1,6,1470.9 ,1699.6 ,1.2 ,0.223 ,0.603537389,0.100039899,1.0 ,0.060 ,350706,352598,W
orf19.5626,,6,4209.0 ,4886.3 ,1.2 ,0.318 ,0.845008787,0.316201218,1.0 ,0.042 ,710237,711466,W
orf19.138,FIG1,6,163.3 ,190.2 ,1.2 ,7.172 ,0.76303541,0.312202439,1.0 ,0.042 ,253239,254036,W
orf19.4210,,6,326.8 ,380.4 ,1.2 ,0.454 ,0.420000447,0.135892424,1.0 ,0.058 ,92713,94104,W
orf19.5753,HGT10,6,2813.2 ,3284.7 ,1.2 ,0.391 ,0.647315119,0.279110602,1.0 ,0.097 ,819168,817528,C
orf19.2157,DAC1,6,1124.1 ,1313.1 ,1.2 ,0.167 ,0.688873196,0.018232904,1.1 ,0.173 ,1022223,1023464,W
orf19.3415,PTK2,6,17852.9 ,20874.1 ,1.2 ,0.469 ,0.52146669,0.399144217,1.1 ,0.088 ,360612,358174,C
orf19.1077,ATM1,6,281.7 ,329.7 ,1.2 ,0.814 ,0.864600608,0.64463529,1.0 ,0.045 ,930521,928269,C
orf19.5625,,6,155.9 ,183.1 ,1.2 ,0.603 ,0.527080529,0.613489131,1.0 ,0.067 ,705675,705142,C
orf19.691,GPD2,6,13576.9 ,15947.0 ,1.2 ,0.323 ,0.690322375,0.540465231,1.0 ,0.118 ,412675,411560,C
orf19.4204,,6,1374.5 ,1615.8 ,1.2 ,0.180 ,0.468598097,0.037108137,1.0 ,0.076 ,100601,101506,W
orf19.2138,ILS1,6,2754.5 ,3245.5 ,1.2 ,0.314 ,0.381900212,0.115481202,1.0 ,0.108 ,1005464,1008730,W
orf19.5725,,6,149.8 ,176.6 ,1.2 ,0.441 ,0.962888296,0.691450011,1.0 ,0.055 ,760117,762198,W
orf19.3400,COQ3,6,1593.4 ,1879.4 ,1.2 ,0.296 ,0.380413762,0.154842731,1.1 ,0.066 ,383593,382610,C
orf19.89,,6,399.3 ,471.8 ,1.2 ,1.214 ,0.762079831,0.10758084,1.1 ,0.102 ,172306,173448,W
orf19.1185,,6,1037.6 ,1230.3 ,1.2 ,0.319 ,0.581667982,0.304015374,1.1 ,0.206 ,28821,29930,W
orf19.3659,,6,583.3 ,694.6 ,1.2 ,0.319 ,0.625823019,0.089389743,1.0 ,0.093 ,122019,121120,C
orf19.1085,,6,510.5 ,608.0 ,1.2 ,0.168 ,0.381137143,0.047574148,1.0 ,0.058 ,946663,947361,W
orf19.2127,,6,1103.9 ,1319.6 ,1.2 ,0.694 ,0.512736279,0.445063855,1.1 ,0.148 ,987902,989053,W
orf19.5716,SAP4,6,719.0 ,863.0 ,1.2 ,0.375 ,0.813703438,0.28712969,1.0 ,0.068 ,746383,745130,C
orf19.97,CAN1,6,2820.0 ,3396.3 ,1.2 ,0.660 ,0.594305709,0.521668543,1.1 ,0.119 ,191106,192821,W
orf19.4193,,6,17983.7 ,21671.3 ,1.2 ,0.263 ,0.613276788,0.161727432,1.0 ,0.047 ,116477,115873,C
orf19.6324,VID27,6,1969.6 ,2377.1 ,1.2 ,0.551 ,0.661547439,0.534048111,1.2 ,0.276 ,16035,13798,C
orf19.88,ILV5,6,9562.2 ,11551.2 ,1.2 ,0.293 ,0.849582596,0.378579477,1.0 ,0.049 ,171374,170172,C
orf19.5584,PEP3,6,567.4 ,688.6 ,1.2 ,1.635 ,0.739937835,0.300441884,1.0 ,0.010 ,630611,633043,W
orf19.5772,,6,299.0 ,363.0 ,1.2 ,0.685 ,0.339598041,0.436986935,1.0 ,0.050 ,856798,855782,C
orf19.3393,,6,1304.7 ,1584.9 ,1.2 ,0.571 ,0.692666854,0.237897624,1.0 ,0.059 ,391842,390118,C
orf19.3463,,6,1141.9 ,1403.9 ,1.2 ,0.240 ,0.507623805,0.071086457,1.0 ,0.067 ,463176,465230,W
orf19.5587,,6,590.7 ,728.1 ,1.2 ,61.873 ,0.375807088,0.225677796,1.1 ,0.108 ,641999,640599,C
orf19.5610,ARG3,6,360.1 ,444.2 ,1.2 ,0.945 ,0.902172714,0.692271501,1.0 ,0.044 ,678124,679161,W
orf19.6321,PGA48,6,1552.8 ,1920.0 ,1.2 ,0.319 ,0.436065321,0.032455204,1.1 ,0.006 ,18362,18688,W
orf19.5627,,6,1047.3 ,1295.7 ,1.2 ,0.824 ,0.522955078,0.146985885,1.0 ,0.082 ,712332,713438,W
orf19.101,RIM9,6,349.7 ,433.9 ,1.2 ,0.513 ,0.43209023,0.070318938,1.0 ,0.066 ,195973,197013,W
orf19.1203,SRO77,6,877.2 ,1089.1 ,1.2 ,0.184 ,0.308955758,0.127166386,1.1 ,0.168 ,73882,70652,C
orf19.2150,,6,2835.1 ,3522.7 ,1.2 ,0.366 ,0.571863559,0.155674692,1.0 ,0.091 ,1015905,1016894,W
orf19.3417,ACF2,6,263.6 ,328.3 ,1.2 ,0.475 ,0.933135633,0.545068291,1.0 ,0.067 ,354214,356418,W
orf19.100,,6,459.9 ,573.1 ,1.2 ,0.430 ,0.7331385,0.380133454,1.0 ,0.045 ,195350,194298,C
orf19.5526,SEC20,6,163.8 ,204.1 ,1.2 ,3.743 ,0.443000194,0.38096061,1.0 ,0.078 ,526727,525729,C
orf19.688,,6,967.1 ,1207.4 ,1.2 ,0.308 ,0.674467058,0.167022196,1.0 ,0.080 ,404702,404055,C
orf19.5544,SAC6,6,2447.0 ,3067.8 ,1.3 ,0.224 ,0.434126946,0.024515152,1.1 ,0.093 ,564471,566414,W
orf19.5720,,6,1282.1 ,1609.1 ,1.3 ,0.337 ,0.146105443,0.116296348,1.1 ,0.093 ,752525,753922,W
orf19.94,,6,1990.9 ,2500.0 ,1.3 ,0.666 ,0.59112616,0.259012273,1.1 ,0.080 ,184139,183405,C
orf19.77.1,,6,151.4 ,191.3 ,1.3 ,0.476 ,0.304236104,0.314174564,1.0 ,0.135 ,911948,912199,W
orf19.5628,,6,344.5 ,436.1 ,1.3 ,0.145 ,0.030584195,0.002485821,1.0 ,0.066 ,714650,715699,W
orf19.5553,,6,1300.5 ,1648.0 ,1.3 ,0.696 ,0.380985804,0.526959378,1.0 ,0.082 ,576424,576951,W
orf19.3443,OYE2,6,1246.4 ,1580.2 ,1.3 ,0.276 ,0.083546039,0.046040118,1.0 ,0.083 ,282365,281154,C
orf19.3507,MCR1,6,9681.9 ,12329.7 ,1.3 ,0.288 ,0.902175804,0.304777567,1.0 ,0.061 ,418020,418925,W
orf19.5768,SNF4,6,864.3 ,1102.1 ,1.3 ,0.751 ,0.489137095,0.217205951,1.0 ,0.054 ,849949,850959,W
orf19.5579,,6,102.5 ,131.4 ,1.3 ,0.440 ,0.979714726,0.90281428,1.0 ,0.053 ,621078,620272,C
orf19.102,,6,208.1 ,267.6 ,1.3 ,0.304 ,0.917434783,0.211629257,1.0 ,0.075 ,198335,197085,C
orf19.5539,,6,147.9 ,190.9 ,1.3 ,1.045 ,0.906005266,0.897090804,1.0 ,0.081 ,552719,553561,W
orf19.4203,,6,258.7 ,335.4 ,1.3 ,1.697 ,0.292547116,0.213510811,1.0 ,0.057 ,101853,103841,W
orf19.5758,SAL6,6,2663.2 ,3461.2 ,1.3 ,0.547 ,0.551792761,0.19947509,1.0 ,0.045 ,830292,832007,W
orf19.5755,,6,195.9 ,254.7 ,1.3 ,0.731 ,0.863835679,0.842140555,1.0 ,0.056 ,826857,828194,W
orf19.1084,CDC39,6,979.0 ,1274.0 ,1.3 ,0.163 ,0.467273251,0.001661988,1.0 ,0.054 ,940096,946146,W
orf19.5601,,6,365.0 ,480.5 ,1.3 ,0.307 ,0.041542462,0.035406294,1.1 ,0.105 ,663171,661948,C
orf19.5542,SAP6,6,558.1 ,737.3 ,1.3 ,0.408 ,0.917445805,0.097558184,1.0 ,0.050 ,559567,558311,C
orf19.3392,DOG1,6,1034.5 ,1367.1 ,1.3 ,0.391 ,0.534224254,0.056442208,1.0 ,0.093 ,392806,392084,C
orf19.2125,,6,729.1 ,964.8 ,1.3 ,27.482 ,0.485937321,0.191128101,1.0 ,0.077 ,986080,986535,W
orf19.6328,,6,197.4 ,261.9 ,1.3 ,0.813 ,0.584799274,0.604906373,1.1 ,0.049 ,11586,11954,W
orf19.5767,,6,337.7 ,449.4 ,1.3 ,0.504 ,0.610989952,0.062643888,1.0 ,0.057 ,849610,848759,C
orf19.5528,MOB1,6,110.8 ,147.6 ,1.3 ,3.335 ,0.325192517,0.184324996,1.1 ,0.102 ,529251,528430,C
orf19.5591,ADO1,6,2184.3 ,2912.6 ,1.3 ,0.237 ,0.321498369,0.008891168,1.0 ,0.075 ,647819,646776,C
orf19.3405,ZCF18,6,268.8 ,359.6 ,1.3 ,1.087 ,0.423237761,0.289404037,1.0 ,0.062 ,378225,376633,C
orf19.3420,,6,786.3 ,1054.3 ,1.3 ,0.458 ,0.671297696,0.17083622,1.1 ,0.085 ,348879,348496,C
orf19.5572,,6,241.8 ,326.7 ,1.4 ,2.420 ,0.919381171,0.875761063,1.0 ,0.047 ,608019,606721,C
orf19.4193.1,RPS13,6,461.8 ,625.0 ,1.4 ,0.603 ,0.509827967,0.339814634,1.0 ,0.020 ,115590,114731,C
orf19.3446,,6,398.9 ,541.9 ,1.4 ,0.526 ,0.803715411,0.044361754,1.0 ,0.036 ,276219,275605,C
orf19.113,CIP1,6,2442.4 ,3346.7 ,1.4 ,0.373 ,0.118143028,0.033225159,1.0 ,0.052 ,210363,209464,C
orf19.3396,HCH1,6,725.6 ,998.4 ,1.4 ,0.843 ,0.445539614,0.319910553,1.0 ,0.101 ,386653,386112,C
orf19.1198,,6,226.6 ,314.2 ,1.4 ,0.545 ,0.658054919,0.22011309,1.1 ,0.074 ,64239,63694,C
orf19.5727,,6,2004.1 ,2784.5 ,1.4 ,0.335 ,0.360487023,0.099204015,1.0 ,0.107 ,762899,762210,C
orf19.3445,HOC1,6,551.1 ,770.9 ,1.4 ,0.226 ,0.042739395,0.005005961,1.0 ,0.054 ,276568,277755,W
orf19.1179,,6,6035.2 ,8462.6 ,1.4 ,0.572 ,0.475982253,0.390507612,1.1 ,0.205 ,23241,22909,C
orf19.1221,ALG2,6,365.2 ,514.9 ,1.4 ,0.513 ,0.109801866,0.106924225,1.0 ,0.038 ,876484,877821,W
orf19.5534,,6,440.9 ,622.7 ,1.4 ,0.393 ,0.096483616,0.014815958,1.0 ,0.071 ,538985,537933,C
orf19.5604,MDR1,6,163.3 ,231.0 ,1.4 ,28.440 ,0.822566085,0.767305014,1.1 ,0.120 ,668242,666548,C
orf19.118,FAD2,6,1963.0 ,2784.6 ,1.4 ,0.239 ,0.52198536,0.00207386,1.0 ,0.078 ,218253,219563,W
orf19.5532,,6,121.4 ,172.5 ,1.4 ,0.373 ,0.561007016,0.067102659,1.1 ,0.076 ,534590,534225,C
orf19.4209,,6,108.7 ,156.1 ,1.4 ,8.364 ,0.550461788,0.104483481,1.0 ,0.072 ,95242,94247,C
orf19.3478,NIP7,6,1437.1 ,2064.1 ,1.4 ,0.775 ,0.474835453,0.215231274,1.0 ,0.066 ,493633,494178,W
orf19.4205.1,,6,519.7 ,752.8 ,1.4 ,0.561 ,0.19953187,0.009965385,1.0 ,0.115 ,98367,98107,C
orf19.2124,,6,434.7 ,634.5 ,1.5 ,1.446 ,0.325711056,0.037054223,1.0 ,0.237 ,985627,984557,C
orf19.3421.1,,6,569.7 ,838.3 ,1.5 ,0.557 ,0.639924986,0.230205233,1.0 ,0.055 ,339657,340241,W
orf19.5515,,6,400.1 ,593.3 ,1.5 ,0.611 ,0.140501406,0.034193352,1.0 ,0.049 ,510906,509926,C
orf19.3442,,6,492.2 ,731.8 ,1.5 ,0.641 ,0.061162831,0.072547039,1.0 ,0.039 ,284006,282765,C
orf19.5518,,6,455.6 ,681.5 ,1.5 ,0.623 ,0.952967841,0.579874805,1.0 ,0.082 ,516545,515805,C
orf19.3425,,6,638.9 ,958.5 ,1.5 ,0.431 ,0.03765386,0.026070474,1.1 ,0.080 ,334921,336720,W
orf19.3646,CTR1,6,3221.7 ,4909.8 ,1.5 ,0.918 ,0.553134894,0.144756188,1.1 ,0.076 ,141631,140876,C
orf19.5517,,6,1089.6 ,1681.0 ,1.5 ,1.030 ,0.355989467,0.246992602,1.0 ,0.051 ,514411,515520,W
orf19.1095,,6,298.7 ,467.6 ,1.6 ,0.651 ,0.059820678,0.053000056,1.0 ,0.038 ,965793,964642,C
orf19.86,,6,3397.2 ,5339.9 ,1.6 ,0.761 ,0.036727099,0.047768606,1.0 ,0.038 ,167189,167674,W
orf19.3458,,6,129.8 ,205.4 ,1.6 ,0.522 ,0.130498181,0.038900632,1.0 ,0.047 ,453159,453704,W
orf19.5547,,6,694.6 ,1104.7 ,1.6 ,0.116 ,0.358707298,0.008965314,1.0 ,0.067 ,566751,567074,W
orf19.5563,RNH1,6,155.3 ,247.4 ,1.6 ,1.031 ,0.925898623,0.896166793,1.0 ,0.055 ,594426,595127,W
orf19.3656,COX15,6,336.9 ,537.7 ,1.6 ,0.517 ,0.000892375,0.010317726,1.1 ,0.134 ,126008,124569,C
orf19.5629,QCR7,6,5407.3 ,8701.7 ,1.6 ,0.449 ,0.026755371,0.004656358,1.0 ,0.062 ,716405,716022,C
orf19.125,EBP1,6,1149.2 ,1861.3 ,1.6 ,0.978 ,0.146437575,0.032922598,1.0 ,0.048 ,230692,229469,C
orf19.5514,,6,186.4 ,308.7 ,1.7 ,0.936 ,0.060507256,0.068824959,1.0 ,0.056 ,509019,509822,W
orf19.3444,,6,138.4 ,229.4 ,1.7 ,1.128 ,0.119924513,0.044149152,1.0 ,0.062 ,278862,280892,W
orf19.5513,,6,109.3 ,181.4 ,1.7 ,0.828 ,0.812912231,0.66744339,1.0 ,0.046 ,508241,507381,C
orf19.5574,,6,131.7 ,220.5 ,1.7 ,53.182 ,0.393943836,0.132430109,1.0 ,0.081 ,610556,611752,W
orf19.3498,,6,151.0 ,257.7 ,1.7 ,6.814 ,0.449302345,0.09032044,1.0 ,0.068 ,436421,437512,W
orf19.5713,YMX6,6,204.9 ,350.2 ,1.7 ,1.333 ,0.671931952,0.073493823,1.0 ,0.040 ,740062,741930,W
orf19.1193,GNP1,6,3146.6 ,5378.4 ,1.7 ,0.309 ,0.104795913,0.000642241,1.1 ,0.077 ,56126,54387,C
orf19.87,GPX1,6,163.6 ,281.8 ,1.7 ,4.573 ,0.418748552,0.043029279,1.1 ,0.078 ,169171,169860,W
orf19.692,,6,136.9 ,241.6 ,1.8 ,1.410 ,0.161676166,0.024831008,1.1 ,0.130 ,416044,414704,C
orf19.1191,,6,192.3 ,341.4 ,1.8 ,0.857 ,0.019034898,0.030706595,1.1 ,0.104 ,47177,49597,W
orf19.1083,,6,282.0 ,505.6 ,1.8 ,0.734 ,0.228152329,0.151484877,1.0 ,0.042 ,938440,937757,C
orf19.5536,,6,134.0 ,247.1 ,1.8 ,0.687 ,0.771044064,0.057342992,1.0 ,0.057 ,543461,541743,C
orf19.5620,,6,3747.5 ,7325.1 ,2.0 ,0.877 ,0.093523556,0.048077662,1.0 ,0.057 ,696408,697337,W
orf19.5522,,6,388.7 ,803.3 ,2.1 ,0.792 ,0.063762279,0.061281461,1.0 ,0.038 ,522447,521995,C
orf19.111,CAN2,6,432.3 ,903.1 ,2.1 ,0.972 ,0.230581309,0.05478348,1.1 ,0.081 ,207755,206049,C
orf19.5614,,6,1642.6 ,3714.2 ,2.3 ,1.522 ,0.30541898,0.163860202,1.1 ,0.108 ,685914,686771,W
orf19.3499,,6,269.5 ,730.8 ,2.7 ,0.382 ,0.383941053,0.008101488,1.1 ,0.026 ,434456,434959,W
