"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","orf","chr","gene","geneflag","WtMean","MutMean","WtMean2","MutMean2","fold.mut.by.wt","p","p.paired","sd.ratio"
"893","orf19.4608","PDC12",555.7624889,1056.014754,626.4964953,NA,708.288194,NA,1.13055412,NA,0.548314977,0.452780247,1.027860864,0.086084982,1.020231945,0.032356122,"Ca21chr4","C",364384,362465,"orf19.4608","Chr4","PDC12",1,555.76,1056.01,626.5,708.29,1.13,0.55,0.45,14.29
"2286","orf19.4607","",539.0870629,812.1244089,669.5487325,NA,610.5671469,NA,0.910843207,NA,0.536449632,0.479190767,1.015416376,0.082044681,1.017064016,0.028290622,"Ca21chr4","C",366001,364697,"orf19.4607","Chr4","",1,539.09,812.12,669.55,610.57,0.91,0.54,0.48,33.61
"3761","orf19.4606","ERG8",492.630823,1235.601569,527.2112569,NA,764.2279603,NA,1.449566849,NA,0.429098813,0.2954407,1.073064111,0.089652797,1.055973061,0.046359442,"Ca21chr4","C",367771,366473,"orf19.4606","Chr4","ERG8",1,492.63,1235.6,527.21,764.23,1.45,0.43,0.3,1.86
"4488","orf19.4605","TYR1",634.8765548,1337.576917,724.6380084,NA,828.7372886,NA,1.143656942,NA,0.698978139,0.428186961,1.048922645,0.095713119,1.033633496,0.043808386,"Ca21chr4","W",367992,369311,"orf19.4605","Chr4","TYR1",1,634.88,1337.58,724.64,828.74,1.14,0.7,0.43,0.73
"538","orf19.4603","ARL1",454.2495607,852.1101106,486.860724,NA,534.7452158,NA,1.098353573,NA,0.442736071,0.524597838,1.029874592,0.04260934,1.016596721,0.020283131,"Ca21chr4","C",369996,369439,"orf19.4603","Chr4","ARL1",1,454.25,852.11,486.86,534.75,1.1,0.44,0.52,0.63
"6115","orf19.4602","MDH1-1",16000.22985,25612.78237,19513.30787,NA,15365.27117,NA,0.787425242,NA,0.564584598,0.217280523,1.012836455,0.079460063,1.008570917,0.01762149,"Ca21chr4","C",371508,370510,"orf19.4602","Chr4","MDH1",1,16000.23,25612.78,19513.31,15365.27,0.79,0.56,0.22,0.31
"479","orf19.4601","TFC1",465.8150279,847.7613679,503.659058,NA,536.8659561,NA,1.065931303,NA,0.699643457,0.598532006,1.057573336,0.055888093,1.048387998,0.007081007,"Ca21chr4","W",372364,373881,"orf19.4601","Chr4","TFC1",1,465.82,847.76,503.66,536.87,1.07,0.7,0.6,1.28
"2500","orf19.4600.1","",515.5692289,1070.052801,575.8230545,NA,709.6102608,NA,1.23234083,NA,0.271873776,0.173242858,1.049219366,0.095971956,1.044946421,0.005282486,"Ca21chr4","W",374323,374601,"orf19.4600.1","Chr4","",1,515.57,1070.05,575.82,709.61,1.23,0.27,0.17,0.49
"4524","orf19.4600","DPM3",3328.931744,8165.099857,3921.868355,NA,4686.91952,NA,1.195073138,NA,0.486996029,0.206026545,1.062853284,0.051439432,1.038146582,0.00775402,"Ca21chr4","C",375425,374718,"orf19.4600","Chr4","DPM3",1,3328.93,8165.1,3921.87,4686.92,1.2,0.49,0.21,0.37
"771","orf19.4599","PHO89",13157.53373,28320.10165,18374.10678,NA,19851.89249,NA,1.080427622,NA,0.89914694,0.520543683,1.075984967,0.140230274,1.043367316,0.091513304,"Ca21chr4","W",379777,381579,"orf19.4599","Chr4","PHO89",1,13157.53,28320.1,18374.11,19851.89,1.08,0.9,0.52,1.04
"1259","orf19.4597","CAP2",1757.555383,3769.305703,2135.906635,NA,2495.694358,NA,1.168447308,NA,0.527351222,0.421189585,1.035122055,0.067446038,1.026599759,0.040229397,"Ca21chr4","W",382277,383152,"orf19.4597","Chr4","CAP2",1,1757.56,3769.31,2135.91,2495.69,1.17,0.53,0.42,0.36
"5488","orf19.4596","",613.1493148,1259.076212,704.8984013,NA,806.9907946,NA,1.144832778,NA,0.444649189,0.182975626,1.06658772,0.055984125,1.051182222,0.030551394,"Ca21chr4","C",384532,383204,"orf19.4596","Chr4","",1,613.15,1259.08,704.9,806.99,1.14,0.44,0.18,0.29
"1497","orf19.4595","",465.036109,916.8741158,519.6822946,NA,604.9099977,NA,1.163999628,NA,0.494539525,0.324262345,0.976845583,0.049430722,0.992255781,0.009639824,"Ca21chr4","W",385399,386712,"orf19.4595","Chr4","",1,465.04,916.87,519.68,604.91,1.16,0.49,0.32,1.49
"2114","orf19.4594","CLC1",1749.162025,3432.247904,2136.613229,NA,2217.927462,NA,1.038057536,NA,0.864835912,0.738982315,0.953464317,0.043182213,0.960492392,0.061944033,"Ca21chr4","C",387462,386785,"orf19.4594","Chr4","CLC1",1,1749.16,3432.25,2136.61,2217.93,1.04,0.86,0.74,0.37
"4052","orf19.4593.1","RGA1",1518.886163,2669.462201,1840.009669,NA,1723.883829,NA,0.936888462,NA,0.69028399,0.732887558,1.028720861,0.081035036,1.038625758,0.052169619,"Ca21chr4","W",387911,388147,"orf19.4593.1","Chr4","RGA1",1,1518.89,2669.46,1840.01,1723.88,0.94,0.69,0.73,0.39
"1556","orf19.4593","RGA2",295.770018,600.4442356,281.109782,NA,368.6602656,NA,1.31144588,NA,0.461298448,0.566447241,1.074644297,0.104549215,1.054957977,0.063734431,"Ca21chr4","C",391839,388309,"orf19.4593","Chr4","",1,295.77,600.44,281.11,368.66,1.31,0.46,0.57,1.9
"5164","orf19.4592","CGT1",429.7566468,690.2363873,442.0605049,NA,402.5598971,NA,0.910644341,NA,0.893038029,0.84637451,1.054750259,0.086295593,1.040279958,0.047709817,"Ca21chr4","C",396564,394930,"orf19.4592","Chr4","CGT1",1,429.76,690.24,442.06,402.56,0.91,0.89,0.85,0.83
"5637","orf19.4591","CTN2/CAT2",2863.388367,4972.507547,3366.80068,NA,2689.519893,NA,0.798835496,NA,0.475472078,0.138077925,0.993814948,0.069718991,1.003664008,0.045205078,"Ca21chr4","W",398208,400106,"orf19.4591","Chr4","CTN2/CAT2",1,2863.39,4972.51,3366.8,2689.52,0.8,0.48,0.14,0.27
"673","orf19.4590","RFX1",206.4510684,298.9164377,170.6518461,NA,185.7453308,NA,1.032163196,NA,0.288691737,0.324692539,1.013335702,0.063332727,1.00961105,0.008162852,"Ca21chr4","W",405150,408485,"orf19.4590","Chr4","RFX1",1,206.45,298.92,170.65,185.75,1.03,0.29,0.32,36.77
"2555","orf19.4589","CBP2",437.7973459,864.1620767,465.0706655,NA,551.0216256,NA,1.184812689,NA,0.520438145,0.468994527,1.034672311,0.057507917,1.033023828,0.012752047,"Ca21chr4","W",409049,410482,"orf19.4589","Chr4","CBP2",1,437.8,864.16,465.07,551.02,1.18,0.52,0.47,2.94
"4490","orf19.4587","HGH1",1281.530461,2920.283172,1513.700375,NA,1710.559967,NA,1.130051889,NA,0.573102174,0.344138624,1.04495562,0.055223847,1.041197937,0.013231494,"Ca21chr4","W",410614,411702,"orf19.4587","Chr4","HGH1",1,1281.53,2920.28,1513.7,1710.56,1.13,0.57,0.34,0.33
"5460","orf19.4585","TFG1",1679.318235,3017.001581,2054.515425,NA,1885.519841,NA,0.91774431,NA,0.832666931,0.284768746,1.057776518,0.063322588,1.048657756,0.01771685,"Ca21chr4","C",413643,411817,"orf19.4585","Chr4","TFG1",1,1679.32,3017,2054.52,1885.52,0.92,0.83,0.28,0.19
"5729","orf19.4584","PHO6",577.4122458,866.5738556,607.0406705,NA,504.5416152,NA,0.831149608,NA,0.460199699,0.133355625,1.035116262,0.061179601,1.034150553,0.018130568,"Ca21chr4","W",414515,415885,"orf19.4584","Chr4","PHO6",1,577.41,866.57,607.04,504.54,0.83,0.46,0.13,0.24
"5415","orf19.4583","YCM1",750.3377717,1517.135776,834.4878088,NA,868.0789299,NA,1.040253579,NA,0.985923384,0.976497278,1.097537484,0.044967599,1.075598937,0.022945192,"Ca21chr4","W",416212,417141,"orf19.4583","Chr4","YCM1",1,750.34,1517.14,834.49,868.08,1.04,0.99,0.98,0.62
"747","orf19.4582","SKI6",1106.114879,2338.605919,1297.236652,NA,1492.552587,NA,1.150563071,NA,0.422380147,0.239953514,1.021261004,0.060331783,1.019245489,0.06740119,"Ca21chr4","C",417943,417221,"orf19.4582","Chr4","SKI6",1,1106.11,2338.61,1297.24,1492.55,1.15,0.42,0.24,0.25
"2203","orf19.4581","",301.0485268,486.9781085,287.645482,NA,311.904376,NA,1.084336086,NA,0.517245352,0.548633361,0.96477072,0.058683693,0.984914542,0.058692961,"Ca21chr4","C",419330,418134,"orf19.4581","Chr4","",1,301.05,486.98,287.65,311.9,1.08,0.52,0.55,2.11
"733","orf19.4580","",673.8105974,1473.644865,797.6880932,NA,981.6168131,NA,1.230577241,NA,0.4119783,0.453810356,0.991612987,0.066911421,0.99166568,0.023926192,"Ca21chr4","W",419541,420074,"orf19.4580","Chr4","",1,673.81,1473.64,797.69,981.62,1.23,0.41,0.45,0.69
"3453","orf19.4579","ERV29",1479.183741,2516.88146,1748.239514,NA,1576.348973,NA,0.901677922,NA,0.677537861,0.524424351,1.025018442,0.069769353,1.011001989,0.04131065,"Ca21chr4","W",421118,422044,"orf19.4579","Chr4","ERV29",1,1479.18,2516.88,1748.24,1576.35,0.9,0.68,0.52,0.32
"1633","orf19.4578","CYT2",500.2327556,981.7692633,529.4217766,NA,597.3479594,NA,1.128302586,NA,0.553222973,0.374263439,1.03882247,0.061753105,1.03058325,0.015734695,"Ca21chr4","W",422377,423132,"orf19.4578","Chr4","CYT2",1,500.23,981.77,529.42,597.35,1.13,0.55,0.37,0.72
"5084","orf19.4577.3","GPB1 ",373.8154842,541.9203043,381.6203615,NA,340.0666189,NA,0.891112355,NA,0.985467273,0.983724966,0.959847225,0.091464413,0.975250188,0.053529104,"Ca21chr4","C",423542,423267,"orf19.4577.3","Chr4","GPB1 ",1,373.82,541.92,381.62,340.07,0.89,0.99,0.98,1.22
"4444","orf19.4577","TIM10",3676.987204,7824.089971,4694.725453,NA,4887.145201,NA,1.040986368,NA,0.919460268,0.775802773,1.073292738,0.100023246,1.065325853,0.054810452,"Ca21chr4","C",427083,423772,"orf19.4577","Chr4","TIM10",1,3676.99,7824.09,4694.73,4887.15,1.04,0.92,0.78,0.3
"1531","orf19.4575","",336.5621655,501.8690318,329.1026255,NA,317.0362457,NA,0.96333551,NA,0.804460624,0.809893603,1.007049717,0.062293612,1.00510663,0.036136318,"Ca21chr4","C",429978,427664,"orf19.4575","Chr4","",1,336.56,501.87,329.1,317.04,0.96,0.8,0.81,0.72
"2672","orf19.4574","",342.2458791,627.4742615,339.6202447,NA,389.531497,NA,1.146961947,NA,0.358844307,0.409764012,1.057523412,0.093918368,1.04467036,0.029515769,"Ca21chr4","C",431876,430206,"orf19.4574","Chr4","",1,342.25,627.47,339.62,389.53,1.15,0.36,0.41,1.22
"3201","orf19.4573","ZCF26",303.0685388,508.9585176,298.3703264,NA,327.0824775,NA,1.096229915,NA,0.452435865,0.513850833,1.045683835,0.081665129,1.032350724,0.033022898,"Ca21chr4","C",434656,432164,"orf19.4573","Chr4","",1,303.07,508.96,298.37,327.08,1.1,0.45,0.51,1.95
"1204","orf19.4571","",255.755478,430.1298413,235.3216553,NA,269.5704201,NA,1.145540217,NA,0.336949191,0.400348412,1.041722201,0.111928217,1.027521021,0.058244955,"Ca21chr4","C",436868,435219,"orf19.4571","Chr4","",1,255.76,430.13,235.32,269.57,1.15,0.34,0.4,6.04
"6222","orf19.4570","",549.4406208,943.6223029,588.8281679,NA,546.9437764,NA,0.928868227,NA,0.631344806,0.526330724,1.058600279,0.170252806,1.040336652,0.102539386,"Ca21chr4","C",437692,437252,"orf19.4570","Chr4","",1,549.44,943.62,588.83,546.94,0.93,0.63,0.53,0.24
"25","orf19.4569","",432.063992,739.1428355,461.4599824,NA,469.8572088,NA,1.018197085,NA,0.809485965,0.787536936,1.051013996,0.109522853,1.048063,0.080466901,"Ca21chr4","W",437980,438774,"orf19.4569","Chr4","",1,432.06,739.14,461.46,469.86,1.02,0.81,0.79,0.83
"2528","orf19.4568","ZCF25",190.3004983,248.9888926,152.4846525,NA,157.13695,NA,0.942088752,NA,0.295086237,0.322782665,1.024641526,0.046521172,1.02198434,0.019371786,"Ca21chr4","C",441248,438831,"orf19.4568","Chr4","",1,190.3,248.99,152.48,157.14,0.94,0.3,0.32,2.85
"4719","orf19.4567","HDQ2",349.8795314,460.2810823,355.6165054,NA,289.402981,NA,0.81380638,NA,0.57908488,0.573136996,1.027892642,0.088310294,1.020064839,0.019339562,"Ca21chr4","C",443019,442108,"orf19.4567","Chr4","HDQ2",1,349.88,460.28,355.62,289.4,0.81,0.58,0.57,128.07
"2636","orf19.4566","ROT3",206.2984795,284.6165055,166.407837,NA,176.6871802,NA,1.027750238,NA,0.408830505,0.464736088,1.06498608,0.178687342,1.055135823,0.117363037,"Ca21chr4","C",444363,443782,"orf19.4566","Chr4","ROT3",1,206.3,284.62,166.41,176.69,1.03,0.41,0.46,4.79
"1471","orf19.4565","BGL2",10043.24202,16191.24608,12111.13148,NA,9629.036905,NA,0.795056756,NA,0.573776484,0.142937372,0.98140217,0.030963138,0.989254134,0.009174178,"Ca21chr4","C",445653,444727,"orf19.4565","Chr4","BGL2",1,10043.24,16191.25,12111.13,9629.04,0.8,0.57,0.14,0.2
"114","orf19.4563","",1048.246114,1933.734119,1240.621287,NA,1146.112701,NA,0.923821567,NA,0.551316877,0.514616302,1.013481556,0.051017245,1.019611309,0.047902314,"Ca21chr4","C",447495,446380,"orf19.4563","Chr4","",1,1048.25,1933.73,1240.62,1146.11,0.92,0.55,0.51,0.42
"4025","orf19.4560","BFR1",2050.51004,4054.536457,2375.798895,NA,2313.546674,NA,0.973797353,NA,0.96706628,0.884579817,0.972107335,0.055996067,0.974473454,0.012494476,"Ca21chr4","C",449240,447852,"orf19.4560","Chr4","BFR1",1,2050.51,4054.54,2375.8,2313.55,0.97,0.97,0.88,0.42
"4836","orf19.2775","IDI1",869.7628324,1962.782573,1027.376751,NA,1186.439216,NA,1.154823889,NA,0.484537378,0.427842025,0.983785326,0.060093783,0.990130468,0.030783737,"Ca21chr4","W",450184,451038,"orf19.2775","Chr4","IDI1",1,869.76,1962.78,1027.38,1186.44,1.15,0.48,0.43,0.67
"4610","orf19.2774","LIP12",4014.036526,5903.726328,4951.504757,NA,3648.811925,NA,0.736909708,NA,0.023173599,0.028263804,1.033955355,0.096082277,1.010766429,0.045437268,"Ca21chr4","W",451524,452684,"orf19.2774","Chr4","LIP12",1,4014.04,5903.73,4951.5,3648.81,0.74,0.02,0.03,0.17
"1273","orf19.2772","HOS3",1446.976609,2638.702435,1773.433057,NA,1763.841235,NA,0.994591382,NA,0.907283026,0.852765166,0.99718037,0.041358312,1.006506067,0.032458411,"Ca21chr4","W",453560,455701,"orf19.2772","Chr4","HOS3",1,1446.98,2638.7,1773.43,1763.84,0.99,0.91,0.85,0.25
"1969","orf19.2771","BEM3",842.0836785,1479.396028,981.5299111,NA,938.0123519,NA,0.955663542,NA,0.867107771,0.748792742,1.013241012,0.056817231,1.01170001,0.001740671,"Ca21chr4","W",457313,460738,"orf19.2771","Chr4","BEM3",1,842.08,1479.4,981.53,938.01,0.96,0.87,0.75,2.34
"5294","orf19.2770.1","SOD1",696.1094688,1564.839241,859.6727839,NA,1071.854638,NA,1.246816996,NA,0.591758373,0.096823386,0.96632474,0.05410836,0.98696601,0.058814263,"Ca21chr4","C",461741,461032,"orf19.2770.1","Chr4","SOD1",1,696.11,1564.84,859.67,1071.85,1.25,0.59,0.1,0.53
"814","orf19.2770","SOD1",14396.45261,37569.7085,17853.77751,NA,23170.11984,NA,1.297771289,NA,0.203959928,0.022068695,1.02703428,0.091152264,1.030347546,0.036184443,"Ca21chr4","C",463139,462681,"orf19.2770","Chr4","SOD1",1,14396.45,37569.71,17853.78,23170.12,1.3,0.2,0.02,0.27
"1325","orf19.2769","",9243.089744,33618.19173,12680.57317,NA,22516.80474,NA,1.775692979,NA,0.123541087,0.079881699,1.02955407,0.022564377,1.046959799,0.023307437,"Ca21chr4","W",463682,464065,"orf19.2769","Chr4","",1,9243.09,33618.19,12680.57,22516.8,1.78,0.12,0.08,0.61
"3191","orf19.2768","AMS1",1731.133503,3789.831972,2027.616347,NA,2265.155667,NA,1.117152005,NA,0.589042584,0.335475064,0.993629966,0.049194633,1.004076044,0.024942671,"Ca21chr4","W",464968,468435,"orf19.2768","Chr4","AMS1",1,1731.13,3789.83,2027.62,2265.16,1.12,0.59,0.34,0.32
"5205","orf19.2767","PGA59",48171.91424,55406.54092,61469.93884,NA,37426.97124,NA,0.608866252,NA,0.080676566,0.053369742,0.999683943,0.102312363,0.995218971,0.118057462,"Ca21chr4","C",471464,471123,"orf19.2767","Chr4","PGA59",1,48171.91,55406.54,61469.94,37426.97,0.61,0.08,0.05,0.31
"5226","orf19.2766","",212.9702561,309.0128995,191.68861,NA,206.641753,NA,1.008517656,NA,0.513034932,0.521088933,1.004030857,0.050679801,1.004903638,0.030051026,"Ca21chr4","W",479521,479829,"orf19.2766","Chr4","",1,212.97,309.01,191.69,206.64,1.01,0.51,0.52,3.7
"112","orf19.2765","PGA62",50425.16002,62243.41592,64938.50726,NA,43657.209,NA,0.67228538,NA,0.02223496,0.044267553,0.995500303,0.051853332,0.999732592,0.031622892,"Ca21chr4","W",480635,481276,"orf19.2765","Chr4","PGA62/FLO1",1,50425.16,62243.42,64938.51,43657.21,0.67,0.02,0.04,0.24
"2839","orf19.2763","",485.0181966,842.3452027,537.976706,NA,546.7769534,NA,1.000465251,NA,0.544272179,0.505277148,1.015013663,0.054333864,1.01127594,0.02243836,"Ca21chr4","C",485641,483227,"orf19.2763","Chr4","",1,485.02,842.35,537.98,546.78,1,0.54,0.51,2.98
"1078","orf19.2762","AHP1",21287.70921,35920.11811,25843.7113,NA,21244.54753,NA,0.822039346,NA,0.825213601,0.731470908,0.985114584,0.057669099,0.994600083,0.057993052,"Ca21chr4","C",486718,486188,"orf19.2762","Chr4","AHP1",1,21287.71,35920.12,25843.71,21244.55,0.82,0.83,0.73,0.68
"1422","orf19.2761","GPI11",375.2232297,688.8489217,375.8877223,NA,419.4763269,NA,1.115961767,NA,0.712078181,0.696535162,1.033189366,0.09520616,1.038921266,0.02393221,"Ca21chr4","C",488449,487652,"orf19.2761","Chr4","GPI11",1,375.22,688.85,375.89,419.48,1.12,0.71,0.7,0.8
"5693","orf19.2760","CFT1",568.093559,799.2768489,594.3300402,NA,456.3027082,NA,0.767759792,NA,0.263959256,0.00044867,0.976058849,0.046549006,0.981837129,0.052247542,"Ca21chr4","W",489039,493301,"orf19.2760","Chr4","CFT1",1,568.09,799.28,594.33,456.3,0.77,0.26,0,0.06
"580","orf19.2758","PGA38",4558.984416,8124.078837,5827.42818,NA,5542.608217,NA,0.951124243,NA,0.746451906,0.152498622,0.963395899,0.032914434,0.975975877,0.013797404,"Ca21chr4","C",495160,493613,"orf19.2758","Chr4","",1,4558.98,8124.08,5827.43,5542.61,0.95,0.75,0.15,0.22
"725","orf19.2757","",435.9633045,742.7470935,496.1760142,NA,484.6815184,NA,0.976833834,NA,0.595844308,0.557163293,0.98151937,0.060294972,0.975675374,0.055606832,"Ca21chr4","W",496267,497265,"orf19.2757","Chr4","",1,435.96,742.75,496.18,484.68,0.98,0.6,0.56,1.85
"3467","orf19.2756","ERD2",650.9894675,1311.473321,750.9353133,NA,894.7449107,NA,1.191507304,NA,0.427749217,0.34007136,0.960987855,0.100449651,0.985538954,0.100649344,"Ca21chr4","W",497593,498231,"orf19.2756","Chr4","ERD2",1,650.99,1311.47,750.94,894.74,1.19,0.43,0.34,0.51
"5679","orf19.2755","PRE7",4002.57626,11947.35023,5008.949403,NA,7042.901399,NA,1.406063594,NA,0.170220005,0.091437303,0.970287924,0.051318441,0.98897455,0.071679742,"Ca21chr4","C",499171,498434,"orf19.2755","Chr4","PRE7",1,4002.58,11947.35,5008.95,7042.9,1.41,0.17,0.09,0.51
"5184","orf19.2754","TIM13",262.5364062,496.2122964,241.8496612,NA,284.8335204,NA,1.177729665,NA,0.421863427,0.46835865,0.929680545,0.143787532,0.959892453,0.122184763,"Ca21chr4","C",500130,499801,"orf19.2754","Chr4","TIM13",1,262.54,496.21,241.85,284.83,1.18,0.42,0.47,5.12
"1254","orf19.2753","ZCF15",535.0085496,791.8555366,567.3093345,NA,483.229391,NA,0.851791715,NA,0.545444262,0.427483087,1.018661355,0.041458273,1.012576762,0.023846075,"Ca21chr4","W",501568,504402,"orf19.2753","Chr4","",1,535.01,791.86,567.31,483.23,0.85,0.55,0.43,0.49
"6006","orf19.2752","ADR1",1008.910437,1410.216605,1098.681963,NA,792.0434603,NA,0.720903307,NA,0.330248144,0.020167198,1.012459888,0.059583635,1.006526211,0.018420672,"Ca21chr4","C",508877,504621,"orf19.2752","Chr4","ADR1",1,1008.91,1410.22,1098.68,792.04,0.72,0.33,0.02,0.18
"6235","orf19.2751","MCH4",523.3915194,1023.262993,552.2402769,NA,612.6961233,NA,1.109473809,NA,0.564662897,0.455399542,1.018663708,0.058216774,1.013110893,0.039622093,"Ca21chr4","W",512530,514077,"orf19.2751","Chr4","MCH4/YOL119C",1,523.39,1023.26,552.24,612.7,1.11,0.56,0.46,2.48
"2053","orf19.2749","",383.8178189,511.7179039,412.1001428,NA,331.2984507,NA,0.803927047,NA,0.898520333,0.885911259,0.979505125,0.070528128,0.995130537,0.052485372,"Ca21chr4","C",515620,514148,"orf19.2749","Chr4","",1,383.82,511.72,412.1,331.3,0.8,0.9,0.89,1.69
"37","orf19.2748","ARG83",260.8008362,340.1191171,242.1919926,NA,213.9185121,NA,0.883260052,NA,0.649520796,0.666457507,0.978225665,0.040028392,0.979120318,0.097739746,"Ca21chr4","W",517410,520334,"orf19.2748","Chr4","ARG83",1,260.8,340.12,242.19,213.92,0.88,0.65,0.67,3
"5899","orf19.2747","RGT1",241.6267652,348.6377488,216.1638463,NA,217.9070133,NA,1.008064101,NA,0.396496622,0.43308719,1.039079099,0.040528188,1.011728474,0.044696744,"Ca21chr4","W",523970,527059,"orf19.2747","Chr4","RGT1",1,241.63,348.64,216.16,217.91,1.01,0.4,0.43,11.75
"3450","orf19.2746","EMP70",1073.625007,1852.454397,1222.397213,NA,1095.095839,NA,0.895859241,NA,0.651781152,0.11591416,0.990106626,0.050770348,1.00051873,0.059564879,"Ca21chr4","C",529387,527495,"orf19.2746","Chr4","EMP70",1,1073.63,1852.45,1222.4,1095.1,0.9,0.65,0.12,0.17
"2943","orf19.2745","UME7",339.8603093,391.8150973,318.8335215,NA,255.2870602,NA,0.800690777,NA,0.679818007,0.713138387,1.046684074,0.10193473,1.030185754,0.039803263,"Ca21chr4","C",531366,529990,"orf19.2745","Chr4","UME7",1,339.86,391.82,318.83,255.29,0.8,0.68,0.71,1.76
"4351","orf19.2743","RPH1",1034.008557,1961.395003,1328.674625,NA,1382.802005,NA,1.040737875,NA,0.807360952,0.600086677,1.172581458,0.291470957,1.146836153,0.212333778,"Ca21chr4","C",533641,531821,"orf19.2743","Chr4","RPH1",1,1034.01,1961.4,1328.67,1382.8,1.04,0.81,0.6,0.35
"1096","orf19.2742","",695.5174466,1833.080739,858.5934841,NA,1217.610165,NA,1.418145127,NA,0.308612076,0.296641034,1.135340436,0.138018692,1.123753015,0.192885901,"Ca21chr4","W",534009,534347,"orf19.2742","Chr4","",1,695.52,1833.08,858.59,1217.61,1.42,0.31,0.3,1.03
"2351","orf19.2740","SLX4",337.3340804,577.0607055,338.8156444,NA,361.7965268,NA,1.0678271,NA,0.468928801,0.43249298,1.061155483,0.068449574,1.054774325,0.048418621,"Ca21chr4","C",536699,534369,"orf19.2740","Chr4","SLX4",1,337.33,577.06,338.82,361.8,1.07,0.47,0.43,20.11
"4759","orf19.2739","RLF2",756.71829,1306.210209,852.3219566,NA,759.0407439,NA,0.890556365,NA,0.679895605,0.284411597,1.007386737,0.05798873,1.011485914,0.044752364,"Ca21chr4","C",538698,536980,"orf19.2739","Chr4","RLF2",1,756.72,1306.21,852.32,759.04,0.89,0.68,0.28,0.3
"3499","orf19.2738","SUL2",2055.940349,3609.839811,2347.254026,NA,2037.66762,NA,0.868106987,NA,0.810385343,0.615609297,1.027643029,0.057243284,1.018724229,0.051929198,"Ca21chr4","C",541600,539120,"orf19.2738","Chr4","SUL2/SUL1",1,2055.94,3609.84,2347.25,2037.67,0.87,0.81,0.62,0.41
"806","orf19.2737","",2780.347092,6632.385276,3386.652716,NA,4105.202315,NA,1.212171031,NA,0.562543614,0.142974258,1.047085295,0.106897451,1.040864835,0.069816895,"Ca21chr4","C",546002,543774,"orf19.2737","Chr4","",1,2780.35,6632.39,3386.65,4105.2,1.21,0.56,0.14,0.28
"2395","orf19.2736","BUR6",894.0564552,1729.426552,1118.653392,NA,1208.607149,NA,1.080412536,NA,0.812140715,0.468421899,1.016379438,0.051910935,1.003304063,0.063667583,"Ca21chr4","C",547581,547141,"orf19.2736","Chr4","BUR6",1,894.06,1729.43,1118.65,1208.61,1.08,0.81,0.47,0.36
"3631","orf19.2735","SEN2",666.976656,1591.070166,738.8002399,NA,936.7438347,NA,1.267925732,NA,0.414327641,0.282312668,0.991666368,0.049959318,0.991741852,0.027822924,"Ca21chr4","C",549178,548009,"orf19.2735","Chr4","SEN2",1,666.98,1591.07,738.8,936.74,1.27,0.41,0.28,0.52
"5689","orf19.2734","",373.8424942,582.0467727,377.2820825,NA,363.8336746,NA,0.964354502,NA,0.689901804,0.66079372,1.019218651,0.06717906,1.021705461,0.044943257,"Ca21chr4","W",550364,551371,"orf19.2734","Chr4","",1,373.84,582.05,377.28,363.83,0.96,0.69,0.66,5.78
"5349","orf19.2733","VPS30",433.0489848,790.0973463,446.5925568,NA,480.7098322,NA,1.076394635,NA,0.643736117,0.54843849,1.02815151,0.060133425,1.026435276,0.009130391,"Ca21chr4","W",551637,553190,"orf19.2733","Chr4","VPS30",1,433.05,790.1,446.59,480.71,1.08,0.64,0.55,1.14
"1193","orf19.2731","",465.2091147,847.768711,549.9060754,NA,575.8749142,NA,1.047224135,NA,0.692086853,0.708769422,1.147847555,0.122986316,1.136612259,0.163068382,"Ca21chr4","C",553566,553228,"orf19.2731","Chr4","",1,465.21,847.77,549.91,575.87,1.05,0.69,0.71,1.52
"4852","orf19.2730","RPH2",539.6337258,901.4376658,635.5848189,NA,620.313342,NA,0.975972559,NA,0.856075112,0.738212456,1.17002835,0.297855704,1.110854234,0.192940163,"Ca21chr4","W",553938,555758,"orf19.2730","Chr4","RPH2",1,539.63,901.44,635.58,620.31,0.98,0.86,0.74,0.5
"5149","orf19.2728","RAD24",271.2065121,436.8990919,245.1283044,NA,265.2162684,NA,1.081948774,NA,0.454771218,0.457268188,0.972898654,0.04621123,0.989335803,0.026130493,"Ca21chr4","W",555926,557695,"orf19.2728","Chr4","RAD24",1,271.21,436.9,245.13,265.22,1.08,0.45,0.46,19.08
"5886","orf19.2727","GRX3",763.3949076,1633.077373,860.604686,NA,987.4816264,NA,1.147427666,NA,0.499732239,0.083329445,1.0215664,0.082397117,1.01930477,0.007334995,"Ca21chr4","C",558606,557845,"orf19.2727","Chr4","GRX3",1,763.39,1633.08,860.6,987.48,1.15,0.5,0.08,0.16
"3914","orf19.2726","SFK1",5851.108428,9442.450572,7113.429283,NA,5399.564649,NA,0.759066328,NA,0.302797276,0.060233758,1.030907432,0.086062614,1.020169842,0.046404578,"Ca21chr4","C",559897,558959,"orf19.2726","Chr4","SFK1",1,5851.11,9442.45,7113.43,5399.56,0.76,0.3,0.06,0.26
"6239","orf19.2725","",424.7086067,733.1775313,468.3589667,NA,505.6434455,NA,1.07960663,NA,0.741372821,0.742184393,0.978092844,0.061887214,0.98728369,0.038631684,"Ca21chr4","C",567228,566926,"orf19.2725","Chr4","",1,424.71,733.18,468.36,505.64,1.08,0.74,0.74,0.79
