"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","orf","chr","gene","geneflag","WtMean","MutMean","WtMean2","MutMean2","fold.mut.by.wt","p","p.paired","sd.ratio"
"2250","orf19.7027","",205.0127653,297.6017678,168.9426792,NA,188.536599,NA,1.065845813,NA,0.321320979,0.341297113,1.531660913,0.143408755,1.497615618,0.050110033,"Ca21chr7","C",179318,176562,"orf19.7027","Chr7","",1,205.01,297.6,168.94,188.54,1.07,0.32,0.34,7.78
"1294","orf19.7025","MCM1",1154.925148,2311.786636,1370.919952,NA,1496.259637,NA,1.091427428,NA,0.165419913,0.167144815,1.421472828,0.053292389,1.41331938,0.028826585,"Ca21chr7","C",188811,188023,"orf19.7025","Chr7","MCM1",1,1154.93,2311.79,1370.92,1496.26,1.09,0.17,0.17,0.28
"4413","orf19.7024","",219.8683158,328.6861185,202.2557886,NA,226.1071005,NA,1.0432528,NA,0.509599011,0.526099653,1.471106267,0.142717705,1.458156816,0.094175651,"Ca21chr7","W",189687,189995,"orf19.7024","Chr7","",1,219.87,328.69,202.26,226.11,1.04,0.51,0.53,3.91
"3062","orf19.7023","",221.431674,364.344944,184.4844845,NA,217.0150503,NA,1.124202663,NA,0.41083282,0.412682468,1.402732491,0.093270628,1.393656103,0.112241437,"Ca21chr7","C",191255,190074,"orf19.7023","Chr7","",1,221.43,364.34,184.48,217.02,1.12,0.41,0.41,2.54
"5003","orf19.7022","",551.045023,1480.321021,620.7454429,NA,940.3894747,NA,1.514935769,NA,0.137108329,0.031257331,1.403928045,0.04465881,1.422299005,0.085802273,"Ca21chr7","C",192481,191453,"orf19.7022","Chr7","",1,551.05,1480.32,620.75,940.39,1.51,0.14,0.03,0.51
"3432","orf19.7021","GPH1",2787.227748,11361.46205,3387.294903,NA,7180.615827,NA,2.119867338,NA,0.014477964,0.005604407,1.515656794,0.092735956,1.509251627,0.048565097,"Ca21chr7","W",195079,197781,"orf19.7021","Chr7","GPH1",1,2787.23,11361.46,3387.29,7180.62,2.12,0.01,0.01,0.98
"3079","orf19.7020","KEX1",1063.721375,2176.363569,1313.0493,NA,1427.935703,NA,1.08749588,NA,0.826716562,0.411942266,1.582364467,0.155255278,1.556911158,0.111174534,"Ca21chr7","W",198460,200568,"orf19.7020","Chr7","KEX1",1,1063.72,2176.36,1313.05,1427.94,1.09,0.83,0.41,0.55
"2889","orf19.7019","YML6",677.828446,2075.104421,730.2439655,NA,1185.304996,NA,1.623163014,NA,0.138236819,0.01511624,1.462484826,0.090375206,1.445791285,0.079602054,"Ca21chr7","W",200872,201708,"orf19.7019","Chr7","YML6",1,677.83,2075.1,730.24,1185.3,1.62,0.14,0.02,0.41
"1746","orf19.7018","RPS18",16729.6425,46217.91722,21243.09711,NA,28901.24063,NA,1.36050033,NA,0.0974134,0.029203207,1.419847943,0.07599625,1.426349883,0.121095556,"Ca21chr7","W",202217,203082,"orf19.7018","Chr7","RPS18B/RPS18",1,16729.64,46217.92,21243.1,28901.24,1.36,0.1,0.03,0.33
"4494","orf19.7017","YOX1",752.4151273,1733.761808,871.0704314,NA,1072.798684,NA,1.231586615,NA,0.458982857,0.428289125,1.565202204,0.063577465,1.523690399,0.060816315,"Ca21chr7","C",206040,205033,"orf19.7017","Chr7","YOX1",1,752.42,1733.76,871.07,1072.8,1.23,0.46,0.43,0.68
"1410","orf19.7016","PHM5",531.8511413,1132.538398,565.0136247,NA,688.5240564,NA,1.218597263,NA,0.292129563,0.250925553,1.523449896,0.104079847,1.499500816,0.047586737,"Ca21chr7","W",209134,211122,"orf19.7016","Chr7","PHM5",1,531.85,1132.54,565.01,688.52,1.22,0.29,0.25,0.58
"2239","orf19.7015","RPP0",30706.90636,54002.336,38498.14956,NA,35076.62631,NA,0.911124995,NA,0.416420507,0.29637344,1.394938223,0.061112274,1.399419144,0.072016029,"Ca21chr7","W",211801,212739,"orf19.7015","Chr7","RPP0",1,30706.91,54002.34,38498.15,35076.63,0.91,0.42,0.3,0.18
"3888","orf19.7014","",277.4820667,405.317201,268.4640261,NA,269.3372205,NA,1.003252557,NA,0.669157046,0.695818386,1.389569505,0.08146012,1.393982309,0.081040475,"Ca21chr7","C",212249,211827,"orf19.7014","Chr7","",1,277.48,405.32,268.46,269.34,1,0.67,0.7,3.46
"2910","orf19.7013","",420.9038927,706.4023097,488.8417598,NA,476.8472718,NA,0.975463455,NA,0.596424691,0.550125566,1.402939835,0.095878718,1.395745611,0.124626041,"Ca21chr7","W",212898,214127,"orf19.7013","Chr7","",1,420.9,706.4,488.84,476.85,0.98,0.6,0.55,1.48
"943","orf19.7012","LPA4",895.68995,3442.95169,1058.657541,NA,2149.816666,NA,2.030700752,NA,0.185346047,0.018424258,1.512754936,0.098772108,1.504578709,0.043916705,"Ca21chr7","C",214766,214245,"orf19.7012","Chr7","LPA4",1,895.69,3442.95,1058.66,2149.82,2.03,0.19,0.02,1.03
"2856","orf19.7011","RRP12",1796.778295,4475.993463,2084.124755,NA,2623.463729,NA,1.2587844,NA,0.335502432,0.230957168,1.462636845,0.071613741,1.445343794,0.016491522,"Ca21chr7","C",218578,214925,"orf19.7011","Chr7","RRP12",1,1796.78,4475.99,2084.12,2623.46,1.26,0.34,0.23,0.49
"5423","orf19.7010","",456.5252652,1248.545493,467.7487273,NA,707.9686542,NA,1.513566179,NA,0.233293616,0.140268916,1.570348804,0.078228612,1.542000241,0.047047673,"Ca21chr7","C",220611,218779,"orf19.7010","Chr7","",1,456.53,1248.55,467.75,707.97,1.51,0.23,0.14,0.85
"4233","orf19.7009","GRP8",324.7110236,621.4547647,321.3704269,NA,373.2387794,NA,1.161397404,NA,0.458382572,0.508282747,1.456027682,0.049775957,1.452234865,0.044517186,"Ca21chr7","W",221546,222589,"orf19.7009","Chr7","GRP8",1,324.71,621.45,321.37,373.24,1.16,0.46,0.51,1.39
"3759","orf19.7007","",277.8951486,375.4827586,298.9645656,NA,268.4995698,NA,0.863417724,NA,0.547547643,0.532055852,1.427584159,0.049715591,1.462784686,0.010106951,"Ca21chr7","W",222726,223154,"orf19.7007","Chr7","",1,277.9,375.48,298.96,268.5,0.86,0.55,0.53,3.94
"4455","orf19.7006","",876.2715725,1888.258827,1039.629311,NA,1241.016477,NA,1.19371055,NA,0.384118042,0.054354789,1.532897923,0.101101467,1.496969073,0.053295824,"Ca21chr7","C",226653,223296,"orf19.7006","Chr7","",1,876.27,1888.26,1039.63,1241.02,1.19,0.38,0.05,0.26
"3070","orf19.6896","",310.824704,558.4662745,316.3993897,NA,347.8935956,NA,1.099539402,NA,0.406340184,0.457697224,1.311929832,0.169712584,1.280854588,0.054298885,"Ca21chr7","C",232412,230874,"orf19.6896","Chr7","",1,310.82,558.47,316.4,347.89,1.1,0.41,0.46,6.96
"6267","orf19.6897","",925.4374921,1274.436554,1121.075598,NA,812.8808779,NA,0.725090154,NA,0.227375947,0.235045512,1.227362591,0.071471483,1.229246316,0.022021944,"Ca21chr7","C",236562,236122,"orf19.6897","Chr7","",1,925.44,1274.44,1121.08,812.88,0.73,0.23,0.24,0.21
"1214","orf19.6898","",1010.212333,3199.190958,1281.142937,NA,2080.380216,NA,1.623847079,NA,0.510870414,0.151309991,1.026050314,0.067537929,1.026708735,0.015902597,"Ca21chr7","W",244443,245342,"orf19.6898","Chr7","",1,1010.21,3199.19,1281.14,2080.38,1.62,0.51,0.15,1.75
"82","orf19.6898.1","",1928.380747,3565.754741,2451.023896,NA,2394.668364,NA,0.977007351,NA,0.927964872,0.811557069,1.060860724,0.144570592,1.078905465,0.096253074,"Ca21chr7","C",245755,245477,"orf19.6898.1","Chr7","",1,1928.38,3565.75,2451.02,2394.67,0.98,0.93,0.81,2.05
"3555","orf19.6899","",1451.760898,2279.126462,1803.632704,NA,1389.480298,NA,0.770378744,NA,0.061150813,0.10607789,1.018233807,0.04567079,1.023725615,0.016818554,"Ca21chr7","C",247260,246118,"orf19.6899","Chr7","",1,1451.76,2279.13,1803.63,1389.48,0.77,0.06,0.11,0.24
"1127","orf19.6900","MDM12",319.2844692,538.9954686,311.0518102,NA,332.2106762,NA,1.068023607,NA,0.52456816,0.564227322,1.043859812,0.061083667,1.036124843,0.025340795,"Ca21chr7","W",248252,249538,"orf19.6900","Chr7","MDM12",1,319.28,539,311.05,332.21,1.07,0.52,0.56,1.27
"3937","orf19.6901","DCS1",292.5697915,533.9893945,280.2777641,NA,327.9029504,NA,1.169921387,NA,0.378075583,0.467819271,1.009223653,0.050230297,1.012081517,0.009849323,"Ca21chr7","W",249862,250770,"orf19.6901","Chr7","DCS1",1,292.57,533.99,280.28,327.9,1.17,0.38,0.47,2.29
"5597","orf19.6902","DBP7",1096.996975,2102.420734,1276.811224,NA,1328.105626,NA,1.040173834,NA,0.899824757,0.906063958,1.040019988,0.110709451,1.026690386,0.058987858,"Ca21chr7","C",252977,250794,"orf19.6902","Chr7","DBP7",1,1097,2102.42,1276.81,1328.11,1.04,0.9,0.91,0.38
"5792","orf19.6903","RPC37",1759.214444,2899.656597,2083.510679,NA,1828.525026,NA,0.877617304,NA,0.975253072,0.880748137,1.002074443,0.051967238,0.988217474,0.019610215,"Ca21chr7","C",254185,253349,"orf19.6903","Chr7","RPC37",1,1759.21,2899.66,2083.51,1828.53,0.88,0.98,0.88,0.26
"2327","orf19.6904","GCN3",1015.541169,2017.816096,1174.130872,NA,1204.046807,NA,1.025479217,NA,0.818136007,0.637661522,1.069294859,0.068588105,1.056396145,0.075171721,"Ca21chr7","W",254406,255341,"orf19.6904","Chr7","GCN3",1,1015.54,2017.82,1174.13,1204.05,1.03,0.82,0.64,0.64
"4322","orf19.6905","",606.9809058,1066.968891,693.0320735,NA,716.3020009,NA,1.033576985,NA,0.780387245,0.613126644,1.040726698,0.065699435,1.03567065,0.035153147,"Ca21chr7","C",256808,255375,"orf19.6905","Chr7","",1,606.98,1066.97,693.03,716.3,1.03,0.78,0.61,0.39
"2950","orf19.6906","ASC1",9331.038004,16904.27705,11820.27494,NA,10584.70514,NA,0.8954703,NA,0.560281737,0.45606233,0.998352324,0.084488932,1.001786885,0.017161232,"Ca21chr7","W",257914,259126,"orf19.6906","Chr7","ASC1",1,9331.04,16904.28,11820.27,10584.71,0.9,0.56,0.46,0.25
"5381","orf19.6907","",915.6854293,1378.179604,1039.871059,NA,804.4560972,NA,0.773611392,NA,0.156701889,0.023961134,0.966604741,0.05007919,0.980650216,0.045268201,"Ca21chr7","C",261084,259276,"orf19.6907","Chr7","",1,915.69,1378.18,1039.87,804.46,0.77,0.16,0.02,0.16
"2853","orf19.6908","FOL3",310.9517234,575.9298187,305.4449365,NA,374.4431386,NA,1.225894077,NA,0.268561605,0.311795959,1.015880407,0.068541338,1.011346683,0.023415494,"Ca21chr7","C",262554,261262,"orf19.6908","Chr7","FOL3",1,310.95,575.93,305.44,374.44,1.23,0.27,0.31,1.52
"3149","orf19.6909","MED11",286.5473148,461.0233417,281.2924878,NA,302.5872802,NA,1.075703381,NA,0.405604054,0.396912291,0.987278013,0.040936544,1.00305742,0.087556165,"Ca21chr7","W",263354,263860,"orf19.6909","Chr7","MED11",1,286.55,461.02,281.29,302.59,1.08,0.41,0.4,2.41
"5959","orf19.6910","PFS1",474.5403196,779.3882141,530.211021,NA,473.6796518,NA,0.89337949,NA,0.864133601,0.793864078,0.976490545,0.041681733,0.989023368,0.012464517,"Ca21chr7","C",264608,263898,"orf19.6910","Chr7","PFS1",1,474.54,779.39,530.21,473.68,0.89,0.86,0.79,1.52
"5104","orf19.6911","",216.3577673,356.5394621,184.6001834,NA,228.7793472,NA,1.23327886,NA,0.231938058,0.275050383,1.052447668,0.057531581,1.063339456,0.059812254,"Ca21chr7","C",265075,264746,"orf19.6911","Chr7","",1,216.36,356.54,184.6,228.78,1.23,0.23,0.28,114.6
"3469","orf19.6912","",536.0448481,790.0555529,562.7893377,NA,482.4901419,NA,0.857319266,NA,0.671418315,0.601584553,0.972547419,0.038916486,0.982619805,0.064712016,"Ca21chr7","W",266121,267941,"orf19.6912","Chr7","",1,536.04,790.06,562.79,482.49,0.86,0.67,0.6,0.53
"4279","orf19.6913","GCN2",516.8638075,1036.29642,587.2450165,NA,675.8116857,NA,1.150817234,NA,0.533263378,0.362345189,0.98177482,0.041415132,0.994092315,0.022097876,"Ca21chr7","C",273403,268109,"orf19.6913","Chr7","GCN2",1,516.86,1036.3,587.25,675.81,1.15,0.53,0.36,2.8
"5820","orf19.6915","MRE11",477.7310219,826.0325392,504.7515212,NA,491.152298,NA,0.973057589,NA,0.962744585,0.943746955,1.021224941,0.063454028,1.00996426,0.019628626,"Ca21chr7","W",273671,275719,"orf19.6915","Chr7","MRE11",1,477.73,826.03,504.75,491.15,0.97,0.96,0.94,0.64
"6326","orf19.6916","ATP11",602.2242406,873.0961538,640.0911743,NA,503.785291,NA,0.787052394,NA,0.284966493,0.089517495,0.990352483,0.073677712,1.000418109,0.102742111,"Ca21chr7","C",276747,275788,"orf19.6916","Chr7","ATP11",1,602.22,873.1,640.09,503.79,0.79,0.28,0.09,0.23
"5507","orf19.6917","",326.0897436,557.0280188,327.1349788,NA,330.3139183,NA,1.009717516,NA,0.823385719,0.853313321,0.920600715,0.114699962,0.937048169,0.115290005,"Ca21chr7","C",277738,277184,"orf19.6917","Chr7","",1,326.09,557.03,327.13,330.31,1.01,0.82,0.85,1.57
"6","orf19.6918","",649.7371989,1132.386164,811.8351266,NA,825.592335,NA,1.016945816,NA,0.849480491,0.734484203,0.959973852,0.060977076,0.984752947,0.114018432,"Ca21chr7","W",278055,279503,"orf19.6918","Chr7","",1,649.74,1132.39,811.84,825.59,1.02,0.85,0.73,1.85
"4149","orf19.6919","",235.5116048,325.5058342,207.7557125,NA,201.4014226,NA,0.964823956,NA,0.388102956,0.405745209,1.010111063,0.050675239,0.989193768,0.10711642,"Ca21chr7","W",281377,282504,"orf19.6919","Chr7","",1,235.51,325.51,207.76,201.4,0.96,0.39,0.41,19.27
"6310","orf19.6920","",885.005848,1123.158709,947.9289855,NA,616.5440197,NA,0.650411612,NA,0.384178066,0.112869376,0.990998417,0.055245717,0.994923364,0.10251388,"Ca21chr7","W",285902,286294,"orf19.6920","Chr7","",1,885.01,1123.16,947.93,616.54,0.65,0.38,0.11,0.2
"2829","orf19.6921","RRN5",493.0916127,720.4242752,529.7084217,NA,453.0149694,NA,0.85521572,NA,0.523555728,0.600523147,1.014059917,0.066004256,1.006226829,0.059857673,"Ca21chr7","C",289095,286777,"orf19.6921","Chr7","RRN5",1,493.09,720.42,529.71,453.01,0.86,0.52,0.6,0.68
"6211","orf19.6588","NBP2",807.0329141,1384.981625,925.2865235,NA,880.4628997,NA,0.951557034,NA,0.934987788,0.857886182,0.967951556,0.044819207,0.967581371,0.059551699,"Ca21chr7","C",291141,290113,"orf19.6588","Chr7","NBP2",1,807.03,1384.98,925.29,880.46,0.95,0.93,0.86,0.84
"4710","orf19.6587","YDR152W",448.0605844,919.5515397,474.4984869,NA,541.9095122,NA,1.142067946,NA,0.496661091,0.40155843,0.966833228,0.069171551,0.976087502,0.112743675,"Ca21chr7","W",292254,293033,"orf19.6587","Chr7","YDR152W",1,448.06,919.55,474.5,541.91,1.14,0.5,0.4,0.59
"1700","orf19.6586","",6497.491744,9447.81134,7734.342565,NA,5755.238403,NA,0.744114752,NA,0.283383859,0.040131322,0.977285613,0.037849497,0.98851042,0.021471072,"Ca21chr7","C",296775,295834,"orf19.6586","Chr7","",1,6497.49,9447.81,7734.34,5755.24,0.74,0.28,0.04,0.21
"5898","orf19.6585","",788.2820513,1106.153814,946.8757824,NA,666.5868589,NA,0.70398554,NA,0.244740689,0.20022019,0.959517428,0.027113336,0.980978005,0.052003674,"Ca21chr7","W",302677,303045,"orf19.6585","Chr7","",1,788.28,1106.15,946.88,666.59,0.7,0.24,0.2,0.24
"6198","orf19.6584","PRT1",2517.068923,3292.155533,2867.735683,NA,1754.135354,NA,0.611679579,NA,0.244561873,0.044204799,0.975319426,0.037338891,0.984553018,0.011973879,"Ca21chr7","C",305372,303153,"orf19.6584","Chr7","PRT1",1,2517.07,3292.16,2867.74,1754.14,0.61,0.24,0.04,0.28
"3788","orf19.6583","",262.2819408,312.3540798,238.5225245,NA,198.1398633,NA,0.830696655,NA,0.697109342,0.708543141,0.971874593,0.095430462,0.979845048,0.115393879,"Ca21chr7","C",308850,305830,"orf19.6583","Chr7","",1,262.28,312.35,238.52,198.14,0.83,0.7,0.71,6.96
"4800","orf19.6582","PRE10",591.4029038,1240.855751,644.8072352,NA,717.4758529,NA,1.112698204,NA,0.57087097,0.190269711,0.974643491,0.050708919,0.989585986,0.027785127,"Ca21chr7","C",310167,309231,"orf19.6582","Chr7","PRE10/PRS1",1,591.4,1240.86,644.81,717.48,1.11,0.57,0.19,0.2
"2527","orf19.6581","",326.5899483,582.9892392,324.8226463,NA,364.3852785,NA,1.121797642,NA,0.574498898,0.590727315,1.015469661,0.067499861,1.029505644,0.021136094,"Ca21chr7","W",310447,311787,"orf19.6581","Chr7","",1,326.59,582.99,324.82,364.39,1.12,0.57,0.59,4.35
"5604","orf19.6580","",313.0095592,389.895936,298.2245518,NA,231.376596,NA,0.775846907,NA,0.667263183,0.703468239,1.004320718,0.046133872,1.001749968,0.027338643,"Ca21chr7","W",312572,313264,"orf19.6580","Chr7","",1,313.01,389.9,298.22,231.38,0.78,0.67,0.7,0.84
"2096","orf19.6579","",458.5233976,1072.150158,478.797091,NA,646.7211471,NA,1.350720711,NA,0.252127844,0.168265606,0.97453411,0.045425578,0.963102649,0.046355121,"Ca21chr7","W",313807,315117,"orf19.6579","Chr7","",1,458.52,1072.15,478.8,646.72,1.35,0.25,0.17,0.74
"5781","orf19.6578","PHO83",1335.877425,2440.535463,1654.076737,NA,1635.942998,NA,0.989036942,NA,0.910585819,0.681774104,0.985563721,0.056418333,0.995037845,0.046737797,"Ca21chr7","W",317086,318729,"orf19.6578","Chr7","PHO83",1,1335.88,2440.54,1654.08,1635.94,0.99,0.91,0.68,0.12
"1927","orf19.6577","FLU1",2555.967254,4958.991549,3047.539387,NA,2841.311118,NA,0.932329581,NA,0.930356364,0.79170466,1.056153585,0.065397747,1.041954776,0.023812909,"Ca21chr7","W",320557,322389,"orf19.6577","Chr7","FLU1",1,2555.97,4958.99,3047.54,2841.31,0.93,0.93,0.79,1.2
"630","orf19.6575","",209.275641,258.8402804,176.4940998,NA,164.9116317,NA,0.876072636,NA,0.548675056,0.57091824,0.985001365,0.033818277,1.006833597,0.025376116,"Ca21chr7","W",322905,323231,"orf19.6575","Chr7","",1,209.28,258.84,176.49,164.91,0.88,0.55,0.57,3.81
"3140","orf19.6574","ALK6",247.3606085,379.3379026,220.7218225,NA,230.8387245,NA,1.045835531,NA,0.449376969,0.5124315,0.939455138,0.054434182,0.954903965,0.086530088,"Ca21chr7","W",325172,326695,"orf19.6574","Chr7","ALK6",1,247.36,379.34,220.72,230.84,1.05,0.45,0.51,5
"2887","orf19.6573","BEM2",885.3456522,1469.141062,986.9919675,NA,880.6496331,NA,0.89225613,NA,0.648066333,0.239334467,0.973985141,0.048841903,0.978351605,0.025157637,"Ca21chr7","W",329717,336475,"orf19.6573","Chr7","BEM2",1,885.35,1469.14,986.99,880.65,0.89,0.65,0.24,0.25
"1790","orf19.6570","NUP3",384.3582474,584.6953112,392.8867494,NA,368.6220254,NA,0.938239902,NA,0.915443764,0.910678797,0.968632559,0.059913778,0.968091419,0.058676158,"Ca21chr7","C",337899,336679,"orf19.6570","Chr7","NUP3/NUP",1,384.36,584.7,392.89,368.62,0.94,0.92,0.91,1.77
"163","orf19.6569","NUP2",247.2792567,350.9661382,216.727737,NA,217.4565834,NA,0.969687149,NA,0.496310705,0.489240407,0.937227877,0.042448996,0.959131825,0.047848043,"Ca21chr7","C",339885,338749,"orf19.6569","Chr7","NUP2",1,247.28,350.97,216.73,217.46,0.97,0.5,0.49,2.17
"3393","orf19.6568","RHC18",584.108732,1037.019203,633.6200717,NA,611.3985769,NA,0.964929307,NA,0.753416741,0.659494853,1.007441034,0.063892082,1.005604619,0.015836411,"Ca21chr7","W",340592,343978,"orf19.6568","Chr7","RHC18",1,584.11,1037.02,633.62,611.4,0.96,0.75,0.66,0.51
"1135","orf19.6566","",358.726137,520.7098727,350.4296932,NA,309.4574661,NA,0.883080036,NA,0.961828097,0.954270773,0.973501353,0.070690161,0.992075126,0.071919165,"Ca21chr7","C",345577,344246,"orf19.6566","Chr7","",1,358.73,520.71,350.43,309.46,0.88,0.96,0.95,1.19
"762","orf19.6565","OXA1",1757.240724,3413.746713,2133.180953,NA,2118.153058,NA,0.992955171,NA,0.83594667,0.497094054,0.985526438,0.039804397,0.987017892,0.014618671,"Ca21chr7","W",345796,346920,"orf19.6565","Chr7","OXA1",1,1757.24,3413.75,2133.18,2118.15,0.99,0.84,0.5,0.43
"3855","orf19.6563.1","",428.973449,709.539012,459.6755021,NA,450.5194173,NA,0.980081417,NA,0.804784391,0.771218749,0.96971069,0.073432753,0.984729111,0.099455817,"Ca21chr7","W",347247,347584,"orf19.6563.1","Chr7","",1,428.97,709.54,459.68,450.52,0.98,0.8,0.77,1.58
"1994","orf19.6563","",887.456947,2319.842984,1122.448039,NA,1613.772105,NA,1.437725444,NA,0.348498007,0.399242425,1.01379578,0.094013327,1.014222949,0.064261306,"Ca21chr7","C",349794,347815,"orf19.6563","Chr7","",1,887.46,2319.84,1122.45,1613.77,1.44,0.35,0.4,1.28
"222","orf19.6562","RNH35",806.4201697,1217.814288,904.8872907,NA,720.1933621,NA,0.795892891,NA,0.218838458,0.103494991,0.966600138,0.040985358,0.971284843,0.028131235,"Ca21chr7","W",350991,352286,"orf19.6562","Chr7","RNH35",1,806.42,1217.81,904.89,720.19,0.8,0.22,0.1,0.29
"124","orf19.6561","LAT1",7210.874269,16027.37991,8800.800218,NA,10073.61692,NA,1.14462511,NA,0.365765522,0.208810456,1.009797368,0.085528044,1.009987966,0.052059828,"Ca21chr7","W",352680,354113,"orf19.6561","Chr7","LAT1",1,7210.87,16027.38,8800.8,10073.62,1.14,0.37,0.21,0.33
"2822","orf19.6559","",975.3902392,2295.864551,1164.563306,NA,1552.81144,NA,1.333385168,NA,0.189448314,0.122863346,0.985250627,0.035040441,0.986888639,0.042810036,"Ca21chr7","W",354544,356141,"orf19.6559","Chr7","",1,975.39,2295.86,1164.56,1552.81,1.33,0.19,0.12,0.47
"2926","orf19.6558","SEC25",808.9999684,1392.581342,898.7866668,NA,825.3473089,NA,0.918290557,NA,0.745973878,0.660159241,1.016552882,0.082766877,1.006366079,0.028697907,"Ca21chr7","C",358624,356177,"orf19.6558","Chr7","SEC25",1,809,1392.58,898.79,825.35,0.92,0.75,0.66,0.54
"1977","orf19.6557","AMD4",481.8293615,768.9092806,529.3870235,NA,491.7779982,NA,0.92895741,NA,0.98410174,0.977814808,1.039286211,0.089173312,1.033275525,0.047926149,"Ca21chr7","W",359158,360897,"orf19.6557","Chr7","AMD4",1,481.83,768.91,529.39,491.78,0.93,0.98,0.98,0.7
"4198","orf19.6556","",292.7849248,406.3762758,282.3141853,NA,256.0739481,NA,0.907053068,NA,0.722233394,0.729873889,1.046245338,0.057744446,1.03443584,0.033122682,"Ca21chr7","C",364477,363743,"orf19.6556","Chr7","",1,292.78,406.38,282.31,256.07,0.91,0.72,0.73,1.53
"6052","orf19.6555","",337.5094467,506.0455665,330.0795927,NA,330.2090223,NA,1.000392116,NA,0.857069569,0.892308138,1.008399139,0.100363392,1.005357772,0.034664557,"Ca21chr7","W",369532,369888,"orf19.6555","Chr7","",1,337.51,506.05,330.08,330.21,1,0.86,0.89,0.78
"4308","orf19.6554","",1263.036513,2668.877248,1635.957906,NA,1755.583971,NA,1.073122948,NA,0.5613195,0.363933853,0.963587581,0.045105714,0.979201046,0.039687435,"Ca21chr7","W",370382,371209,"orf19.6554","Chr7","",1,1263.04,2668.88,1635.96,1755.58,1.07,0.56,0.36,0.52
"3615","orf19.6553","",6679.029744,10924.52846,8478.756002,NA,7032.204173,NA,0.82939103,NA,0.224924597,0.152811727,0.932318069,0.064751676,0.941941763,0.093714762,"Ca21chr7","W",371483,372664,"orf19.6553","Chr7","",1,6679.03,10924.53,8478.76,7032.2,0.83,0.22,0.15,0.26
"5520","orf19.6552","ERV2",712.6243369,1898.846967,831.4698249,NA,1200.663323,NA,1.444025131,NA,0.250768371,0.019637306,0.969546107,0.086861235,0.981630423,0.096368651,"Ca21chr7","W",373131,373895,"orf19.6552","Chr7","ERV2",1,712.62,1898.85,831.47,1200.66,1.44,0.25,0.02,0.41
"5554","orf19.6551.1","STE18",379.4265229,849.4470711,408.201335,NA,555.0985223,NA,1.359864544,NA,0.22679162,0.126064335,0.987713533,0.071593442,0.989721402,0.099406099,"Ca21chr7","C",374340,374000,"orf19.6551.1","Chr7","GOS1",1,379.43,849.45,408.2,555.1,1.36,0.23,0.13,1.79
"3231","orf19.6551","STE18",674.1104053,3630.707921,843.4986791,NA,2250.138576,NA,2.667625489,NA,0.013033106,0.011463616,0.998927722,0.056233066,0.9968402,0.033496443,"Ca21chr7","C",375266,374592,"orf19.6551","Chr7","STE18",1,674.11,3630.71,843.5,2250.14,2.67,0.01,0.01,2.68
"3674","orf19.6550","",399.1620015,742.170306,407.177996,NA,474.3081453,NA,1.164866839,NA,0.351993393,0.40885464,1.009683437,0.068540607,1.015304981,0.042770841,"Ca21chr7","W",375746,376630,"orf19.6550","Chr7","",1,399.16,742.17,407.18,474.31,1.16,0.35,0.41,0.61
"794","orf19.6548","ISU1",2810.784912,5440.535532,3923.407499,NA,4049.532714,NA,1.032146856,NA,0.889122309,0.656883643,1.006545632,0.052526785,1.010456707,0.027646855,"Ca21chr7","C",377787,377224,"orf19.6548","Chr7","ISU1",1,2810.78,5440.54,3923.41,4049.53,1.03,0.89,0.66,0.39
"1333","orf19.6547","",268.7727364,378.668956,260.6047345,NA,256.6558523,NA,0.984847235,NA,0.669070028,0.696305778,1.001049943,0.057986282,0.998332812,0.053567073,"Ca21chr7","W",379041,379388,"orf19.6547","Chr7","",1,268.77,378.67,260.6,256.66,0.98,0.67,0.7,4.63
"3441","orf19.6544","MHP1",1039.265368,1704.399512,1235.49668,NA,1096.327158,NA,0.887357429,NA,0.508144561,0.591368658,1.01428596,0.066190266,1.006737893,0.028192548,"Ca21chr7","W",380244,384338,"orf19.6544","Chr7","MHP1",1,1039.27,1704.4,1235.5,1096.33,0.89,0.51,0.59,0.46
"4234","orf19.6541","RPL5",31937.42447,44427.54129,39829.77474,NA,29279.21397,NA,0.735108701,NA,0.120950346,0.111217561,0.980552477,0.058490325,0.974347917,0.026473623,"Ca21chr7","C",385385,384489,"orf19.6541","Chr7","RPL5",1,31937.42,44427.54,39829.77,29279.21,0.74,0.12,0.11,0.27
"4733","orf19.6540","PFK2",8900.158046,16616.87711,11745.3873,NA,11299.76531,NA,0.96205983,NA,0.853567554,0.612922419,1.042931394,0.110107183,1.030795188,0.079790329,"Ca21chr7","C",388800,385960,"orf19.6540","Chr7","PFK2",1,8900.16,16616.88,11745.39,11299.77,0.96,0.85,0.61,0.39
"172","orf19.6539","RVB2",3001.383719,5986.560721,3804.071465,NA,3900.414751,NA,1.02532636,NA,0.921603438,0.916732356,1.0617318,0.132672443,1.036459764,0.081413745,"Ca21chr7","W",390349,391845,"orf19.6539","Chr7","RVB2",1,3001.38,5986.56,3804.07,3900.41,1.03,0.92,0.92,0.32
