"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","orf","chr","gene","geneflag","WtMean","MutMean","WtMean2","MutMean2","sd.wt","sd.mut","fold.mut.by.wt","sd.ratio","p","p.paired"
"472","orf19.7049","CYB5",1021.894584,2780.942277,1137.062809,NA,1514.459722,NA,1.331905071,NA,0.66719667,0.44498358,1.435137796,0.084213868,1.410841175,0.103362894,"Ca21chr7","W",129228,129608,"orf19.7049","Chr7","CYB5/CYTB5",1,1021.89458421695,2780.94227666868,925.634366756419,1324.33832976353,502.976522178858,970.139689138664,1.4307359118528,0.700484315123241,0.67928561003025,0.356738366576873
"1615","orf19.7048.1","RPS28B",4890.818081,15795.90466,6188.87581,NA,9130.351295,NA,1.475284296,NA,0.08272536,0.156244627,1.411360104,0.114384727,1.422749625,0.124529592,"Ca21chr7","W",131585,131860,"orf19.7048.1","Chr7","RPS28B",1,4890.81808134394,15795.904658585,5953.98142083222,9067.0378480249,1399.8438577647,3597.74289826375,1.52285289576157,0.722283237996515,0.0743605336424849,0.146256955312161
"4648","orf19.7047","RTF1",1148.703555,2490.665374,1298.272582,NA,1500.084678,NA,1.155446629,NA,0.837539741,0.560438072,1.45924965,0.106012701,1.426855304,0.018229923,"Ca21chr7","W",132567,134273,"orf19.7047","Chr7","RTF1",1,1148.70355472567,2490.66537433881,1086.3399200646,1307.43620259974,1361.6666462642,1505.07329054708,1.20352403373154,1.04604995316589,0.966553744303817,0.901732823304424
"2442","orf19.7046","MET28",2219.800927,7093.894066,2745.167351,NA,4192.943276,NA,1.527390771,NA,0.057172679,0.088120995,1.410377982,0.116098013,1.393898518,0.099823461,"Ca21chr7","W",135510,136031,"orf19.7046","Chr7","MET4",1,2219.80092721858,7093.89406581773,2525.47509712743,4045.23009102062,418.762777408553,1668.71933909269,1.60176993850457,0.676267823560458,0.0519074074995697,0.0806083391345774
"2069","orf19.7044","RIM15",1015.912437,2186.705815,1215.534901,NA,1419.100154,NA,1.16746969,NA,0.659386107,0.384641427,1.474500487,0.056417235,1.461319895,0.022767528,"Ca21chr7","W",137282,143053,"orf19.7044","Chr7","RIM15",1,1015.91243720486,2186.70581501832,1002.15887204704,1223.27885445109,972.902504919344,1026.73322613413,1.22064364101511,0.886407651134308,0.676006667321416,0.0811679122215259
"5865","orf19.7043.1","ACB1",196.1908057,415.150016,160.3500981,NA,250.6139713,NA,1.446105326,NA,0.193394521,0.228184128,1.505621123,0.117014866,1.483083118,0.054988575,"Ca21chr7","W",143529,143912,"orf19.7043.1","Chr7","",1,196.190805677988,415.150016000772,0,57.6815102417849,0,50.0633740145984,1,50.0633740145984,0.0256372329954585,0.0256372329954585
"4625","orf19.7043","ACB1",2800.460807,10077.65505,3488.070273,NA,6215.001841,NA,1.781788024,NA,0.073921503,0.017064969,1.436029568,0.04224577,1.459445348,0.112051493,"Ca21chr7","C",144569,144060,"orf19.7043","Chr7","ACB1",1,2800.46080746739,10077.6550492888,3265.36319097721,6090.82259839504,961.14892435826,2534.55969615114,1.86528182078646,0.630238085216446,0.0761699273688177,0.0299122160155918
"3937","orf19.7042","",747.8406593,2437.657716,900.228554,NA,1398.912735,NA,1.553952859,NA,0.221626493,0.12830457,1.455736317,0.069648632,1.465226806,0.140423401,"Ca21chr7","W",145917,146819,"orf19.7042","Chr7","",1,747.840659340659,2437.65771552001,687.770404161191,1204.48033989955,436.846203314613,881.014221479703,1.75128259752401,1.01773721799511,0.19704557927831,0.0759678730099859
"3191","orf19.7041","PTA1",389.4578762,776.070938,392.9374068,NA,447.640131,NA,1.139214855,NA,0.570532003,0.482167474,1.423188015,0.083332061,1.418361301,0.100427394,"Ca21chr7","W",148191,150485,"orf19.7041","Chr7","PTA1",1,389.457876231837,776.070938010366,191.652980869889,236.794465740945,178.867759886328,258.680279250325,1.23446408531127,0.435770217476601,0.964280815628841,0.699446860906221
"2278","orf19.7038","MVP1",727.3366389,1778.113408,847.5423766,NA,1188.77537,NA,1.402614669,NA,0.531732301,0.212616939,1.400587851,0.063118305,1.366125673,0.079559275,"Ca21chr7","W",150850,153243,"orf19.7038","Chr7","MVP1",1,727.336638866801,1778.11340769031,641.245520934654,987.621828755663,651.519617599993,1008.09107923055,1.53976155714948,15.4913024101657,0.488413911488685,0.129353218991753
"2049","orf19.7037","YAE1",522.3558681,1269.044596,594.4537894,NA,798.5187125,NA,1.34328139,NA,0.110068833,0.037767477,1.342063063,0.135908836,1.34562745,0.1485077,"Ca21chr7","C",153889,153347,"orf19.7037","Chr7","YAE1",1,522.355868118572,1269.04459604471,383.616779568311,592.035740270595,106.950015009535,174.588198352591,1.54329990710214,0.506662761880574,0.0326113648935478,0.0139895284126693
"1588","orf19.7036","WHI2",2550.861187,5741.486913,3243.689022,NA,3984.21748,NA,1.228298229,NA,0.565591295,0.109308774,1.441076661,0.067226595,1.430298687,0.009759197,"Ca21chr7","W",154466,155746,"orf19.7036","Chr7","WHI2",1,2550.8611867312,5741.48691298382,3020.2811595064,3822.56709997993,2533.81016859429,2840.84504214603,1.2656328659828,0.492089947538878,0.531206758582183,0.0572885596991612
"772","orf19.7035","RFC2",409.6565607,954.2438345,414.1356694,NA,552.180924,NA,1.333333409,NA,0.448906713,0.354601405,1.408239773,0.067571652,1.408564654,0.095246531,"Ca21chr7","W",156150,157241,"orf19.7035","Chr7","RFC2",1,409.656560720989,954.243834470128,209.755333101932,345.183464888206,192.640073192473,300.269809380251,1.64513548811253,7.00539459873862,0.609710891889244,0.129797553182386
"3476","orf19.7034","",643.7843005,1351.258787,724.8611903,NA,825.4940251,NA,1.138830491,NA,0.609545427,0.369742524,1.575316779,0.133125848,1.537171234,0.111888137,"Ca21chr7","C",159808,157502,"orf19.7034","Chr7","",1,643.784300494827,1351.25878744164,518.324590663498,620.941815616656,388.195005636307,465.270889774839,1.1975936080659,71.4674978034288,0.434377437936722,0.319790484087908
"3953","orf19.7033","PPS1",579.8795969,858.5108232,727.3464363,NA,579.3849111,NA,0.79657352,NA,0.818746238,0.800052381,1.405787501,0.05070024,1.423474232,0.095237078,"Ca21chr7","C",163940,160710,"orf19.7033","Chr7","PPS1",1,579.879596946033,858.510823228496,514.850009534912,369.368607508852,723.298491912658,180.353793504265,0.71742954388312,0.77660145558049,0.767973748554837,0.641222460855124
"2071","orf19.7032","",1003.600869,1834.525776,1209.932697,NA,1182.218189,NA,0.977094174,NA,0.949687982,0.88715162,1.341043857,0.056704693,1.337689401,0.121981325,"Ca21chr7","W",165660,168671,"orf19.7032","Chr7","",1,1003.60086935277,1834.5257763385,996.40855165095,982.48525535867,842.610575614135,751.321949910771,0.986026518671271,0.333585779790808,0.9991479021702,0.995801588252024
"1281","orf19.7030","SSR1",4624.327508,12788.34101,5761.396893,NA,8327.821262,NA,1.445451757,NA,0.828312699,0.137455784,1.384939745,0.052827349,1.364951385,0.109944056,"Ca21chr7","W",171720,172424,"orf19.7030","Chr7","CCW14(CCW14)/SSR1",1,4624.32750795534,12788.3410083001,5529.49773457188,8241.33432492733,5507.99074926485,8556.29213270431,1.49043090720525,0.32988791279941,0.84187165122363,0.14627220676165
"418","orf19.7029","",356.6787605,632.2270936,361.6060538,NA,401.6854458,NA,1.110837171,NA,0.546028496,0.555709852,1.450820179,0.07821644,1.458461702,0.091534757,"Ca21chr7","W",174289,176121,"orf19.7029","Chr7","",1,356.678760478783,632.227093623759,152.130318727068,189.462708936024,111.612207138657,126.58127321912,1.24539743636463,0.538570890858944,0.705021475491058,0.41507317815668
"2243","orf19.7027","",205.0127653,297.6017678,168.9426792,NA,188.536599,NA,1.065845813,NA,0.321320979,0.341297113,1.531660913,0.143408755,1.497615618,0.050110033,"Ca21chr7","C",179318,176562,"orf19.7027","Chr7","",1,205.012765251989,297.60176779742,3.8952197758923,8.68956149451474,6.01113762462168,17.4329033347452,1,1.94044827610497,0.84277061420834,0.631235313194579
"1287","orf19.7025","MCM1",1154.925148,2311.786636,1370.919952,NA,1496.259637,NA,1.091427428,NA,0.165419913,0.167144815,1.421472828,0.053292389,1.41331938,0.028826585,"Ca21chr7","C",188811,188023,"orf19.7025","Chr7","MCM1",1,1154.92514843506,2311.78663636139,1157.43958448756,1300.64109808148,231.169749354267,270.66949175721,1.12372266813159,0.295899606230233,0.105479721418833,0.0702352590536229
"4371","orf19.7024","",219.8683158,328.6861185,202.2557886,NA,226.1071005,NA,1.0432528,NA,0.509599011,0.526099653,1.471106267,0.142717705,1.458156816,0.094175651,"Ca21chr7","W",189687,189995,"orf19.7024","Chr7","",1,219.868315842079,328.686118479222,14.9369571927766,19.2088368539407,25.2942184991809,32.6933311161372,1,0.165118694556578,0.966082161412914,0.422649730810374
"3020","orf19.7023","",221.431674,364.344944,184.4844845,NA,217.0150503,NA,1.124202663,NA,0.41083282,0.412682468,1.402732491,0.093270628,1.393656103,0.112241437,"Ca21chr7","C",191255,190074,"orf19.7023","Chr7","",1,221.4316740078,364.344944009102,29.3930243150351,49.2622518553103,45.0299193615643,80.0289749832807,1,0.439694065714034,0.912425543553632,0.247508965173731
"4961","orf19.7022","",551.045023,1480.321021,620.7454429,NA,940.3894747,NA,1.514935769,NA,0.137108329,0.031257331,1.403928045,0.04465881,1.422299005,0.085802273,"Ca21chr7","C",192481,191453,"orf19.7022","Chr7","",1,551.045023035041,1480.32102091667,409.984558833653,736.168852715983,203.785527374023,399.220810097392,1.79560141194165,0.455384894447638,0.174144797758338,0.0025216394414469
"3390","orf19.7021","GPH1",2787.227748,11361.46205,3387.294903,NA,7180.615827,NA,2.119867338,NA,0.014477964,0.005604407,1.515656794,0.092735956,1.509251627,0.048565097,"Ca21chr7","W",195079,197781,"orf19.7021","Chr7","GPH1",1,2787.22774830533,11361.4620543678,3166.7762641258,7079.64250163319,1819.92487443221,2855.44776749057,2.23559920599176,1.03889016850691,0.0124857670367491,0.00376995654391068
"3037","orf19.7020","KEX1",1063.721375,2176.363569,1313.0493,NA,1427.935703,NA,1.08749588,NA,0.826716562,0.411942266,1.582364467,0.155255278,1.556911158,0.111174534,"Ca21chr7","W",198460,200568,"orf19.7020","Chr7","KEX1",1,1063.72137488948,2176.36356890236,1098.65277002832,1230.48985723545,1068.73433748705,1167.01267458548,1.11999886661527,0.288596411267836,0.929697661958494,0.593031202323752
"2847","orf19.7019","YML6",677.828446,2075.104421,730.2439655,NA,1185.304996,NA,1.623163014,NA,0.138236819,0.01511624,1.462484826,0.090375206,1.445791285,0.079602054,"Ca21chr7","W",200872,201708,"orf19.7019","Chr7","YML6",1,677.82844600449,2075.10442144348,519.986698810722,988.12795480858,307.271531368046,530.519805791862,1.90029467497642,0.796631912036264,0.165721669570178,0.0061191332559681
"1739","orf19.7018","RPS18",16729.6425,46217.91722,21243.09711,NA,28901.24063,NA,1.36050033,NA,0.0974134,0.029203207,1.419847943,0.07599625,1.426349883,0.121095556,"Ca21chr7","W",202217,203082,"orf19.7018","Chr7","RPS18B/RPS18",1,16729.6425031411,46217.917221214,20945.1390131781,29171.8008189234,5967.39972732121,8711.60642764083,1.39277188853076,0.328070134144696,0.083069519657739,0.0219797219738877
"4452","orf19.7017","YOX1",752.4151273,1733.761808,871.0704314,NA,1072.798684,NA,1.231586615,NA,0.458982857,0.428289125,1.565202204,0.063577465,1.523690399,0.060816315,"Ca21chr7","C",206040,205033,"orf19.7017","Chr7","YOX1",1,752.4151272578,1733.76180770425,659.423237730072,872.145055608505,185.527650131112,349.303936439833,1.32258768831181,0.47653055182165,0.572175945758687,0.365907507977092
"1403","orf19.7016","PHM5",531.8511413,1132.538398,565.0136247,NA,688.5240564,NA,1.218597263,NA,0.292129563,0.250925553,1.523449896,0.104079847,1.499500816,0.047586737,"Ca21chr7","W",209134,211122,"orf19.7016","Chr7","PHM5",1,531.851141309286,1132.53839838323,355.101521361577,481.73283969446,210.262622345592,188.542768245458,1.35660595833928,0.768899001110087,0.282656586252094,0.0457623033319576
"2232","orf19.7015","RPP0",30706.90636,54002.336,38498.14956,NA,35076.62631,NA,0.911124995,NA,0.416420507,0.29637344,1.394938223,0.061112274,1.399419144,0.072016029,"Ca21chr7","W",211801,212739,"orf19.7015","Chr7","RPP0",1,30706.906355328,54002.3359991491,38139.2308513329,35424.8632205715,6384.61477302205,8353.5091019623,0.928830037466094,0.18321725915521,0.515614847608833,0.378686965367504
"3846","orf19.7014","",277.4820667,405.317201,268.4640261,NA,269.3372205,NA,1.003252557,NA,0.669157046,0.695818386,1.389569505,0.08146012,1.393982309,0.081040475,"Ca21chr7","C",212249,211827,"orf19.7014","Chr7","",1,277.482066658978,405.317201048599,59.2616306579784,54.6838620625821,24.5245079138292,26.7535605891284,1,0.700203035968368,0.772983494341374,0.776275778235123
"2868","orf19.7013","",420.9038927,706.4023097,488.8417598,NA,476.8472718,NA,0.975463455,NA,0.596424691,0.550125566,1.402939835,0.095878718,1.395745611,0.124626041,"Ca21chr7","W",212898,214127,"orf19.7013","Chr7","",1,420.903892689283,706.402309724,277.983107089252,265.310873575214,424.870196428228,207.454676519208,0.95441365611483,1.98858106348382,0.481231447651678,0.143057312943101
"936","orf19.7012","LPA4",895.68995,3442.95169,1058.657541,NA,2149.816666,NA,2.030700752,NA,0.185346047,0.018424258,1.512754936,0.098772108,1.504578709,0.043916705,"Ca21chr7","C",214766,214245,"orf19.7012","Chr7","LPA4",1,895.689950023301,3442.95168956875,846.135665706692,1967.95271885031,610.357280281487,1702.6667111621,2.32581227645886,0.748919284960408,0.178264374325115,0.0011880418636107
"2814","orf19.7011","RRP12",1796.778295,4475.993463,2084.124755,NA,2623.463729,NA,1.2587844,NA,0.335502432,0.230957168,1.462636845,0.071613741,1.445343794,0.016491522,"Ca21chr7","C",218578,214925,"orf19.7011","Chr7","RRP12",1,1796.77829548451,4475.99346343312,1869.3255312196,2451.13136308941,873.719720943008,931.576894159462,1.31123837028547,0.509352432997648,0.313599940006196,0.183532379486624
"5381","orf19.7010","",456.5252652,1248.545493,467.7487273,NA,707.9686542,NA,1.513566179,NA,0.233293616,0.140268916,1.570348804,0.078228612,1.542000241,0.047047673,"Ca21chr7","C",220611,218779,"orf19.7010","Chr7","",1,456.525265183342,1248.54549270694,258.227636884273,502.290159725889,180.487049847913,335.701041414707,1.94514485663281,1.55401320481637,0.285521157720043,0.0232048604789158
"4191","orf19.7009","GRP8",324.7110236,621.4547647,321.3704269,NA,373.2387794,NA,1.161397404,NA,0.458382572,0.508282747,1.456027682,0.049775957,1.452234865,0.044517186,"Ca21chr7","W",221546,222589,"orf19.7009","Chr7","GRP8",1,324.711023573653,621.454764696325,119.65273677424,166.104911048209,67.995667481479,112.618209411193,1.38768490695147,0.754039267915545,0.858057158277857,0.392091518621733
"3717","orf19.7007","",277.8951486,375.4827586,298.9645656,NA,268.4995698,NA,0.863417724,NA,0.547547643,0.532055852,1.427584159,0.049715591,1.462784686,0.010106951,"Ca21chr7","W",222726,223154,"orf19.7007","Chr7","",1,277.895148579556,375.48275862069,101.197221208684,72.670948647029,174.701378449038,111.430030268993,0.71668462202912,9.1390469839655,0.760422083248167,0.512099816714383
"4413","orf19.7006","",876.2715725,1888.258827,1039.629311,NA,1241.016477,NA,1.19371055,NA,0.384118042,0.054354789,1.532897923,0.101101467,1.496969073,0.053295824,"Ca21chr7","C",226653,223296,"orf19.7006","Chr7","",1,876.27157254706,1888.25882691366,827.024854163298,1040.38603908961,377.639860303541,433.032630944998,1.25798642429213,0.384785178371083,0.361349795276744,0.0706695587108203
"3028","orf19.6896","",310.824704,558.4662745,316.3993897,NA,347.8935956,NA,1.099539402,NA,0.406340184,0.457697224,1.311929832,0.169712584,1.280854588,0.054298885,"Ca21chr7","C",232412,230874,"orf19.6896","Chr7","",1,310.824703982043,558.46627453817,106.899531146283,134.964349745859,71.9201810313063,79.6896221895032,1.26253453404928,2.43807924915312,0.656372021272946,0.579174452160292
"6224","orf19.6897","",925.4374921,1274.436554,1121.075598,NA,812.8808779,NA,0.725090154,NA,0.227375947,0.235045512,1.227362591,0.071471483,1.229246316,0.022021944,"Ca21chr7","C",236562,236122,"orf19.6897","Chr7","",1,925.437492105596,1274.43655438764,907.675032998943,606.908860983807,311.818239265929,28.4728302709438,0.668641131373406,0.314430677508607,0.230847255893988,0.264319128552674
"1207","orf19.6898","",1010.212333,3199.190958,1281.142937,NA,2080.380216,NA,1.623847079,NA,0.510870414,0.151309991,1.026050314,0.067537929,1.026708735,0.015902597,"Ca21chr7","W",244443,245342,"orf19.6898","Chr7","",1,1010.21233339374,3199.19095774915,1066.25678319937,1894.42861058829,1174.20141785806,1917.25228700373,1.77670955105574,0.722419664817589,0.585968272423643,0.0223671198725286
"76","orf19.6898.1","",1928.380747,3565.754741,2451.023896,NA,2394.668364,NA,0.977007351,NA,0.927964872,0.811557069,1.060860724,0.144570592,1.078905465,0.096253074,"Ca21chr7","C",245755,245477,"orf19.6898.1","Chr7","",1,1928.38074712644,3565.75474079762,2230.97893149777,2213.59852284206,2544.76564349728,2532.61808505091,0.992209514661784,0.406609646669265,0.887090073725863,0.361160154066377
"3513","orf19.6899","",1451.760898,2279.126462,1803.632704,NA,1389.480298,NA,0.770378744,NA,0.061150813,0.10607789,1.018233807,0.04567079,1.023725615,0.016818554,"Ca21chr7","C",247260,246118,"orf19.6899","Chr7","",1,1451.76089814405,2279.12646191252,1587.24521237664,1193.88353133016,323.77965475819,294.701531259182,0.752173339078788,0.235232319465954,0.0551814453110405,0.0808505350112694
"1120","orf19.6900","MDM12",319.2844692,538.9954686,311.0518102,NA,332.2106762,NA,1.068023607,NA,0.52456816,0.564227322,1.043859812,0.061083667,1.036124843,0.025340795,"Ca21chr7","W",248252,249538,"orf19.6900","Chr7","MDM12",1,319.284469185785,538.995468611848,105.231804627148,119.063734818219,77.7753707783081,84.3305604198294,1.12965333706131,8.57432914083656,0.524087192056118,0.301644458534017
"3895","orf19.6901","DCS1",292.5697915,533.9893945,280.2777641,NA,327.9029504,NA,1.169921387,NA,0.378075583,0.467819271,1.009223653,0.050230297,1.012081517,0.009849323,"Ca21chr7","W",249862,250770,"orf19.6901","Chr7","DCS1",1,292.569791521243,533.989394490869,73.0226883064296,118.098147881647,59.8437584030829,80.2944542055688,1.6158745297289,15.0309936137767,0.63738267632413,0.484123524471539
"5555","orf19.6902","DBP7",1096.996975,2102.420734,1276.811224,NA,1328.105626,NA,1.040173834,NA,0.899824757,0.906063958,1.040019988,0.110709451,1.026690386,0.058987858,"Ca21chr7","C",252977,250794,"orf19.6902","Chr7","DBP7",1,1096.99697519661,2102.42073394694,1064.00619080844,1129.08732256606,246.357968375756,406.82606841295,1.06116612132508,0.629338628627546,0.89705926428914,0.919175994311972
"5749","orf19.6903","RPC37",1759.214444,2899.656597,2083.510679,NA,1828.525026,NA,0.877617304,NA,0.975253072,0.880748137,1.002074443,0.051967238,0.988217474,0.019610215,"Ca21chr7","C",254185,253349,"orf19.6903","Chr7","RPC37",1,1759.21444443336,2899.6565965499,1867.79671557755,1638.08025018485,1777.64184869341,1366.73764806087,0.877012062674247,0.386339014582387,0.9771656617611,0.903320846328075
"2320","orf19.6904","GCN3",1015.541169,2017.816096,1174.130872,NA,1204.046807,NA,1.025479217,NA,0.818136007,0.637661522,1.069294859,0.068588105,1.056396145,0.075171721,"Ca21chr7","W",254406,255341,"orf19.6904","Chr7","GCN3",1,1015.5411686267,2017.81609583198,961.73478969126,1005.94132344256,735.682373140507,669.6704195755,1.04596540982519,0.427808956972039,0.778109419851241,0.40188212762145
"4280","orf19.6905","",606.9809058,1066.968891,693.0320735,NA,716.3020009,NA,1.033576985,NA,0.780387245,0.613126644,1.040726698,0.065699435,1.03567065,0.035153147,"Ca21chr7","C",256808,255375,"orf19.6905","Chr7","",1,606.980905790116,1066.96889133754,481.989774701025,507.772203789342,290.33514372056,339.681782825618,1.05349165156939,0.66552221729837,0.814364533726665,0.652577974848402
"2908","orf19.6906","ASC1",9331.038004,16904.27705,11820.27494,NA,10584.70514,NA,0.8954703,NA,0.560281737,0.45606233,0.998352324,0.084488932,1.001786885,0.017161232,"Ca21chr7","W",257914,259126,"orf19.6906","Chr7","ASC1",1,9331.038003663,16904.2770462296,11563.3276051546,10540.3117417976,3270.97914423308,1915.50398677946,0.911529284796794,0.250750538742002,0.654514585232168,0.544179852040681
"5339","orf19.6907","",915.6854293,1378.179604,1039.871059,NA,804.4560972,NA,0.773611392,NA,0.156701889,0.023961134,0.966604741,0.05007919,0.980650216,0.045268201,"Ca21chr7","C",261084,259276,"orf19.6907","Chr7","",1,915.68542926339,1378.17960365658,828.176585288849,599.829716709391,297.670660899239,278.629384913545,0.724277560322699,0.210913642814514,0.232226863266734,0.0274698061053506
"2811","orf19.6908","FOL3",310.9517234,575.9298187,305.4449365,NA,374.4431386,NA,1.225894077,NA,0.268561605,0.311795959,1.015880407,0.068541338,1.011346683,0.023415494,"Ca21chr7","C",262554,261262,"orf19.6908","Chr7","FOL3",1,310.95172336234,575.929818744474,96.1885213251608,161.497244733312,48.8547338183217,56.1009298895638,1.67896587356176,1.67357984526141,0.0887972788002744,0.0618838533724631
"3107","orf19.6909","MED11",286.5473148,461.0233417,281.2924878,NA,302.5872802,NA,1.075703381,NA,0.405604054,0.396912291,0.987278013,0.040936544,1.00305742,0.087556165,"Ca21chr7","W",263354,263860,"orf19.6909","Chr7","MED11",1,286.547314766802,461.023341694537,76.8310537856476,90.9444454669649,55.1217851399544,72.9992836259174,1,23.8395534859375,0.925222955413576,0.922445692675992
"5916","orf19.6910","PFS1",474.5403196,779.3882141,530.211021,NA,473.6796518,NA,0.89337949,NA,0.864133601,0.793864078,0.976490545,0.041681733,0.989023368,0.012464517,"Ca21chr7","C",264608,263898,"orf19.6910","Chr7","PFS1",1,474.540319631971,779.388214125056,330.767478539575,271.435220737166,373.86300161336,261.178197593293,0.82071279539489,2.1044085429221,0.963077916874973,0.88654730923681
"5062","orf19.6911","",216.3577673,356.5394621,184.6001834,NA,228.7793472,NA,1.23327886,NA,0.231938058,0.275050383,1.052447668,0.057531581,1.063339456,0.059812254,"Ca21chr7","C",265075,264746,"orf19.6911","Chr7","",1,216.357767313496,356.539462050351,0.659054463538343,31.1492606522777,0.781376635896696,57.7731479274826,1,58.3991456409375,0.124167532577988,0.119980878546714
"3427","orf19.6912","",536.0448481,790.0555529,562.7893377,NA,482.4901419,NA,0.857319266,NA,0.671418315,0.601584553,0.972547419,0.038916486,0.982619805,0.064712016,"Ca21chr7","W",266121,267941,"orf19.6912","Chr7","",1,536.044848111658,790.055552924087,352.995676518985,271.931277233347,275.095892682933,158.260061253952,0.770352996713607,1.62243394452579,0.863605137423302,0.79846025405902
"4237","orf19.6913","GCN2",516.8638075,1036.29642,587.2450165,NA,675.8116857,NA,1.150817234,NA,0.533263378,0.362345189,0.98177482,0.041415132,0.994092315,0.022097876,"Ca21chr7","C",273403,268109,"orf19.6913","Chr7","GCN2",1,516.863807534974,1036.29642006763,378.404814823394,467.409173580366,374.423892746787,413.048161334646,1.23466556894523,29.830298143263,0.449287273782306,0.225625311430319
"5777","orf19.6915","MRE11",477.7310219,826.0325392,504.7515212,NA,491.152298,NA,0.973057589,NA,0.962744585,0.943746955,1.021224941,0.063454028,1.00996426,0.019628626,"Ca21chr7","W",273671,275719,"orf19.6915","Chr7","MRE11",1,477.731021851711,826.03253919358,294.888150120403,284.855834642786,207.813115472302,226.367849725608,0.966544437926982,0.317710998772247,0.897432461701382,0.252996388581506
"6283","orf19.6916","ATP11",602.2242406,873.0961538,640.0911743,NA,503.785291,NA,0.787052394,NA,0.284966493,0.089517495,0.990352483,0.073677712,1.000418109,0.102742111,"Ca21chr7","C",276747,275788,"orf19.6916","Chr7","ATP11",1,602.224240558292,873.096153846154,430.073104393185,294.179589956582,255.959154451137,212.212531285781,0.684022290516531,0.470662073412015,0.492968141352484,0.231236204202634
"5465","orf19.6917","",326.0897436,557.0280188,327.1349788,NA,330.3139183,NA,1.009717516,NA,0.823385719,0.853313321,0.920600715,0.114699962,0.937048169,0.115290005,"Ca21chr7","C",277738,277184,"orf19.6917","Chr7","",1,326.089743589744,557.028018764861,117.747084582601,121.077116787316,39.3929682948965,116.476924490999,1.03111215492965,0.764991426931228,0.53420324193021,0.489312184680628
"4","orf19.6918","",649.7371989,1132.386164,811.8351266,NA,825.592335,NA,1.016945816,NA,0.849480491,0.734484203,0.959973852,0.060977076,0.984752947,0.114018432,"Ca21chr7","W",278055,279503,"orf19.6918","Chr7","",1,649.737198876945,1132.38616355273,601.477434299285,620.309963552641,831.330027139356,828.654590187727,1.0313017766203,0.532738285384615,0.799743789531515,0.266199093680145
"4107","orf19.6919","",235.5116048,325.5058342,207.7557125,NA,201.4014226,NA,0.964823956,NA,0.388102956,0.405745209,1.010111063,0.050675239,0.989193768,0.10711642,"Ca21chr7","W",281377,282504,"orf19.6919","Chr7","",1,235.511604774536,325.505834241882,21.1627637966678,15.6118748394019,33.2934800781254,33.4610015724747,1,0.395444616714435,0.61129478404779,0.362569303556388
"6267","orf19.6920","",885.005848,1123.158709,947.9289855,NA,616.5440197,NA,0.650411612,NA,0.384178066,0.112869376,0.990998417,0.055245717,0.994923364,0.10251388,"Ca21chr7","W",285902,286294,"orf19.6920","Chr7","",1,885.005847953216,1123.15870910698,737.502207132231,409.150099493268,548.593935419297,390.583514316933,0.554778135626528,0.424477415273303,0.487461602950727,0.201654924037509
"2787","orf19.6921","RRN5",493.0916127,720.4242752,529.7084217,NA,453.0149694,NA,0.85521572,NA,0.523555728,0.600523147,1.014059917,0.066004256,1.006226829,0.059857673,"Ca21chr7","C",289095,286777,"orf19.6921","Chr7","RRN5",1,493.091612666772,720.424275210573,319.67660625279,241.921822221296,143.851897249424,110.746300687292,0.756770490831575,0.328799545185311,0.330707439275496,0.139162416834079
"6168","orf19.6588","NBP2",807.0329141,1384.981625,925.2865235,NA,880.4628997,NA,0.951557034,NA,0.934987788,0.857886182,0.967951556,0.044819207,0.967581371,0.059551699,"Ca21chr7","C",291141,290113,"orf19.6588","Chr7","NBP2",1,807.032914126607,1384.98162541536,713.565251539384,675.260951090733,663.638119081512,586.652489465433,0.946319834989138,0.282301018470496,0.933974709043321,0.679034464950523
"4668","orf19.6587","YDR152W",448.0605844,919.5515397,474.4984869,NA,541.9095122,NA,1.142067946,NA,0.496661091,0.40155843,0.966833228,0.069171551,0.976087502,0.112743675,"Ca21chr7","W",292254,293033,"orf19.6587","Chr7","YDR152W",1,448.060584429686,919.55153968225,264.634643774433,332.262268534877,105.161279748242,197.135785872507,1.25555091274477,0.517135840776954,0.729855546292424,0.546864070464343
"1693","orf19.6586","",6497.491744,9447.81134,7734.342565,NA,5755.238403,NA,0.744114752,NA,0.283383859,0.040131322,0.977285613,0.037849497,0.98851042,0.021471072,"Ca21chr7","C",296775,295834,"orf19.6586","Chr7","",1,6497.49174397643,9447.81133952255,7501.77693946347,5637.40358374251,3782.52892134646,2514.27410710407,0.751475767572703,0.20577779189109,0.323493972359073,0.0457174039838703
"5855","orf19.6585","",788.2820513,1106.153814,946.8757824,NA,666.5868589,NA,0.70398554,NA,0.244740689,0.20022019,0.959517428,0.027113336,0.980978005,0.052003674,"Ca21chr7","W",302677,303045,"orf19.6585","Chr7","",1,788.282051282051,1106.15381410586,734.269190491997,458.278567157442,200.434930952018,264.312874104082,0.624128825084397,0.527377935767175,0.265120118666443,0.316227941571853
